,command_name,command_id,pos_id,start_fr_id,end_fr_id
1176,when a new phd comic is published,1244,1,1.0,166.0
1177,articles in the new york times technology section,462,1,167.0,412.0
1178,weather tomorrow,421,1,413.0,493.0
1179,when I turn on my fan,1283,1,494.0,599.0
1180,huffington posts,977,1,600.0,680.0
1181,the technology section of the new york times,928,1,681.0,901.0
1182,channels in category news_and_politics on youtube,679,2,1.0,280.0
1183,help me turn off the switch,9,2,281.0,450.0
1184,make a new tumblr picture post,264,2,451.0,635.0
1185,my dropbox files in reverse alphabetical order,593,2,636.0,900.0
1186,if the sensor is detecting any smoke,525,3,1.0,194.0
1187,the blog the_fix of the washington post,795,3,195.0,403.0
1188,youtube channels with category sports,937,3,404.0,602.0
1189,latest posts on matrix67,356,3,603.0,736.0
1190,restore the volume on my lg tv,284,3,737.0,900.0
1191,my bmi from fitbit,345,4,1.0,97.0
1192,top stories on abc news,880,4,98.0,219.0
1193,when i receive an important email,1180,4,220.0,391.0
1194,news_and_politics youtube channels,687,4,392.0,568.0
1195,turn the heating off,211,4,569.0,675.0
1196,dictionary definitions,343,4,676.0,792.0
1197,washington post world,408,4,793.0,904.0
1198,can you switch on my fan,145,5,1.0,135.0
1199,my onedrive files modified today,833,5,136.0,310.0
1200,once the connection is up,1085,5,311.0,450.0
1201,my appointments,587,5,451.0,540.0
1202,all my rss feed,482,5,541.0,630.0
1203,latest slashdot news,618,5,631.0,745.0
1204,upload a picture to facebook,64,5,746.0,900.0
1205,the moment I close the door,1151,6,1.0,152.0
1206,Are my Tesla's doors locked? ,872,6,153.0,314.0
1207,when howtogeek updates,1067,6,315.0,441.0
1208,when my fan turns on or off,1267,6,442.0,593.0
1209,youtube 's comedy channels,920,6,594.0,740.0
1210,when business insider updates,1434,6,741.0,902.0
1211,when a song is playing,1410,7,1.0,128.0
1212,when my shades are opened or closed,1432,7,129.0,321.0
1213,from_tv youtube channels,668,7,322.0,459.0
1214,once the toilet is not being used,1326,7,460.0,642.0
1215,whether my switch is switched on or switched off,792,7,643.0,900.0
1216,when there is a new top stories on cnn news,1169,8,1.0,245.0
1217,the sentiment of a sentence,601,8,246.0,410.0
1218,my dropbox files,347,8,411.0,520.0
1219,if the vacuum is turned on or off,726,8,521.0,715.0
1220,ask my vacuum to return to base,106,8,716.0,900.0
1221,if the motion sensor is detecting movement or not,615,9,1.0,249.0
1222,close my shutters,270,9,250.0,338.0
1223,turn off my fan,217,9,339.0,417.0
1224,washington post 's compost blog,338,9,418.0,576.0
1225,once somebody is using the toilet,1137,9,577.0,745.0
1226,once my smart plug is connected,1243,9,746.0,904.0
