,command_name,command_id,pos_id,start_fr_id,end_fr_id
2286,when the nyt publishes a new article,1132,1,1.0,184.0
2287,local washington post 's articles,705,1,185.0,353.0
2288,my files in dropbox,771,1,354.0,452.0
2289,the danceability of the current song,1033,1,453.0,636.0
2290,diy channels in youtube,562,1,637.0,755.0
2291,my recent instagram pictures,451,1,756.0,899.0
2292,alert me by flashing the lights,110,2,1.0,179.0
2293,wall street journal opinions,847,2,180.0,343.0
2294,star wars news,378,2,344.0,437.0
2295,a random quote,684,2,438.0,531.0
2296,when new blog posted on techcrunch,1226,2,532.0,725.0
2297,upload a picture to my facebook,67,2,726.0,904.0
2298,when the switch is turned off,1163,3,1.0,159.0
2299,all my rss feed,482,3,160.0,248.0
2300,if my shades are open or closed,816,3,249.0,417.0
2301,the moment I open the door,1212,3,418.0,561.0
2302,if my curtains are open or closed,762,3,562.0,740.0
2303,when somebody unplugs my plug,1282,3,741.0,899.0
2304,omlet messages from me,901,4,1.0,127.0
2305,news on business insider,838,4,128.0,264.0
2306,on the switch,305,4,265.0,346.0
2307,an interesting factoid about horse,508,4,347.0,533.0
2308,turn on my switch for me,310,4,534.0,670.0
2309,pause my spotify,120,4,671.0,767.0
2310,an xkcd comic at random,569,4,768.0,899.0
2311,is the current song an instrumental,779,5,1.0,178.0
2312,when slashdot news updates,1341,5,179.0,311.0
2313,when a meeting ends,1295,5,312.0,409.0
2314,whether my window is open or closed,1001,5,410.0,587.0
2315,when the fan becomes switched on,1459,5,588.0,750.0
2316,if my window is open or closed,1018,5,751.0,903.0
2317,automatically retweet anyone i follow,1262,6,1.0,192.0
2318,a random giphy,390,6,193.0,269.0
2319,when the gas detector starts or stops detecting gas,1179,6,270.0,531.0
2320,how speechlike is the current song,469,6,532.0,708.0
2321,when there is a new article on nature,1155,6,709.0,900.0
2322,if I opened the window,335,7,1.0,126.0
2323,the new york times technology section,544,7,127.0,327.0
2324,a random picture of a dog,802,7,328.0,468.0
2325,when my blinds lower,1325,7,469.0,584.0
2326,set my speaker louder,132,7,585.0,705.0
2327,turn on my Tesla car air-conditioner,269,7,706.0,901.0
2328,when my shutters close,1138,8,1.0,115.0
2329,when the state of the connectivity changes,1220,8,116.0,330.0
2330,when the heat sensor is cooling down,1279,8,331.0,515.0
2331,lower the shades,283,8,516.0,600.0
2332,youtube 's gaming channels,938,8,601.0,735.0
2333,upload a public picture to Imgur,293,8,736.0,900.0
2334,when TED publishes a new talk,1292,9,1.0,158.0
2335,when there is a new tweet in my timeline,1236,9,159.0,371.0
2336,a random fox picture,974,9,372.0,484.0
2337,open my blinds,114,9,485.0,567.0
2338,the free space i have on dropbox,459,9,568.0,740.0
2339,when i make a new twitter post,1255,9,741.0,903.0
