,command_name,command_id,pos_id,start_fr_id,end_fr_id
638,when my shutters are open,1370,1,1.0,150.0
639,order me a black americano,117,1,151.0,305.0
640,when the living room becomes occupied or empty,1462,1,306.0,560.0
641,the moment the blinds get put down,1077,1,561.0,755.0
642,washington post national,1036,1,756.0,900.0
643,when nothing moves in front of my motion sensor,1131,2,1.0,237.0
644,play the last song on spotify,18,2,238.0,384.0
645,reduce the volume of my lg tv,198,2,385.0,531.0
646,the new york times world section,814,2,532.0,693.0
647,open my curtains for me,236,2,694.0,810.0
648,when you smell gas,1305,2,811.0,902.0
649,tell the vacuum to pause cleaning,4,3,1.0,203.0
650,when new slides are added to cs294s website,1371,3,204.0,456.0
651,set the power on my lg tv to off,159,3,457.0,654.0
652,youtube channels with category recommended,623,3,655.0,902.0
653,the last event detected by my security camera,857,4,1.0,258.0
654,my google drive files modified today,1050,4,259.0,471.0
655,animation channels in youtube,854,4,472.0,649.0
656,when I bring up my shades,1409,4,650.0,807.0
657,a random fox,591,4,808.0,900.0
658,channels in category comedy on youtube,536,5,1.0,205.0
659,upload a picture to Imgur,30,5,206.0,345.0
660,wsj opinions articles,902,5,346.0,465.0
661,when the motion sensor stops detecting movement,1293,5,466.0,715.0
662,how danceable is the current track,578,5,716.0,900.0
663,when i send a message on omlet,1258,6,1.0,156.0
664,when the internet goes down,1297,6,157.0,297.0
665,post on slack,62,6,298.0,368.0
666,pull the curtains close,222,6,369.0,489.0
667,when the switch is turned off,1163,6,490.0,640.0
668,xkcd,571,6,641.0,666.0
669,when my blinds are raised,1074,6,667.0,797.0
670,shut down the lights,87,6,798.0,903.0
671,set me as away on slack,37,7,1.0,138.0
672,sticky notes,466,7,139.0,221.0
673,get the temperature of my Tesla car,559,7,222.0,419.0
674,turn on my fan,136,7,420.0,512.0
675,when my fan starts or stops oscillating,1158,7,513.0,730.0
676,when the heat sensor is normal,1101,7,731.0,903.0
677,when something moves in front of my security camera,1246,8,1.0,279.0
678,when there is a new article on life hacker,1332,8,280.0,513.0
679,play something on my bluetooth speaker,129,8,514.0,727.0
680,trump quotes,1026,8,728.0,811.0
681,movie details,824,8,812.0,900.0
682,when huffpost front page updates,1376,9,1.0,175.0
683,when the smoke detector starts or stops detecting smoke,1300,9,176.0,465.0
684,when a new xkcd is out in the what-if section,1328,9,466.0,705.0
685,when my sound sensor detects someone,1296,9,706.0,900.0
