,command_name,command_id,pos_id,start_fr_id,end_fr_id
2544,when top stories on wired update,1140,1,1.0,177.0
2545,national washington post 's articles,388,1,178.0,374.0
2546,random trump quote,595,1,375.0,481.0
2547,help me turn off the switch,9,1,482.0,633.0
2548,is this song live,484,1,634.0,735.0
2549,when my vacuum starts charging,1380,1,736.0,902.0
2550,when my fan stops oscillating,1372,2,1.0,170.0
2551,when a new message is sent on slack,1241,2,171.0,370.0
2552,when lifehacker updates,1107,2,371.0,510.0
2553,raise the curtains,266,2,511.0,625.0
2554,a random dog fact,733,2,626.0,735.0
2555,switch on the vacuum cleaner,320,2,736.0,900.0
2556,write to a new file in onedrive,256,3,1.0,177.0
2557,a random factoid,464,3,178.0,279.0
2558,my starred google drive files,483,3,280.0,446.0
2559,once my vacuum turns off,1078,3,447.0,588.0
2560,mature images from Imgur,820,3,589.0,730.0
2561,phd comics,864,3,731.0,802.0
2562,shut up my lg tv,166,3,803.0,904.0
2563,when there is a new slack message,1400,4,1.0,172.0
2564,whether my awnings are open or closed,385,4,173.0,364.0
2565,my google drive files that changed most recently,458,4,365.0,611.0
2566,the blog the_fix of the washington post,795,4,612.0,813.0
2567,important emails,943,4,814.0,900.0
2568,if my smart plug is connected,495,5,1.0,156.0
2569,turn my fan,207,5,157.0,222.0
2570,when a new xkcd is out in the what-if section,1328,5,223.0,458.0
2571,gamespot news,1044,5,459.0,534.0
2572,when there is an asteroid nearby,1314,5,535.0,705.0
2573,close my blinds,60,5,706.0,791.0
2574,when there is no gas,1071,5,792.0,902.0
2575,how dancey is this song,489,6,1.0,122.0
2576,if my battery starts running out,1280,6,123.0,289.0
2577,when an event is about to start on my icalendar,1095,6,290.0,531.0
2578,when my weight changes on fitbit,1337,6,532.0,698.0
2579,my google drive files created this week,860,6,699.0,900.0
2580,when somebody i follow on twitter posts,1306,7,1.0,198.0
2581,recommended youtube channels,1019,7,199.0,341.0
2582,order me a mocha,143,7,342.0,424.0
2583,put the damper down,47,7,425.0,522.0
2584,order me a iced drip_coffee,296,7,523.0,660.0
2585,web search,676,7,661.0,713.0
2586,the Imgur front page,427,7,714.0,816.0
2587,open the shutters,187,7,817.0,904.0
2588,channels I follow on youtube,631,8,1.0,141.0
2589,the world section of the new york times,999,8,142.0,337.0
2590,go back,127,8,338.0,373.0
2591,the blog post_everything of the washington post,888,8,374.0,609.0
2592,the new york times business section,655,8,610.0,785.0
2593,set me as away on slack,37,8,786.0,901.0
2594,when the living room becomes occupied or empty,1462,9,1.0,244.0
2595,make the fan swing,108,9,245.0,348.0
2596,wall street journal articles,812,9,349.0,502.0
2597,a quote,865,9,503.0,551.0
2598,if there is a new picture on my instagram,1104,9,552.0,770.0
2599,make a new facebook post,182,9,771.0,904.0
