,command_name,command_id,pos_id,start_fr_id,end_fr_id
2186,images from Imgur User Submitted,1027,1,1.0,171.0
2187,upload a picture to onedrive,313,1,172.0,322.0
2188,the state of the router,1039,1,323.0,448.0
2189,user-submitted images in Imgur,803,1,449.0,609.0
2190,price of game on Steam,822,1,610.0,730.0
2191,washington post 's wonkblog blog,435,1,731.0,901.0
2192,turn off my lg tv,95,2,1.0,87.0
2193,TED videos,926,2,88.0,139.0
2194,play something on my bluetooth speaker,129,2,140.0,331.0
2195,my unimportant emails,1023,2,332.0,438.0
2196,channels in category causes on youtube,1057,2,439.0,630.0
2197,when my switch changes state,1403,2,631.0,772.0
2198,my gmail,603,2,773.0,814.0
2199,close my curtains,104,2,815.0,901.0
2200,ask the vacuum to start cleaning,221,3,1.0,179.0
2201,whether my fan is on or off,382,3,180.0,333.0
2202,slack channel history,998,3,334.0,457.0
2203,my google drive files in alphabetical order,527,3,458.0,691.0
2204,open my shutters for me,112,3,692.0,825.0
2205,image search,614,3,826.0,904.0
2206,when the heat sensor is chilly,1135,4,1.0,161.0
2207,if the vacuum is on or off,839,4,162.0,302.0
2208,if my fan is switched on or switched off,690,4,303.0,513.0
2209,whether my vacuum is switched on or switched off,521,4,514.0,764.0
2210,top stories on wired news,468,4,765.0,900.0
2211,mute my lg tv,324,5,1.0,86.0
2212,have my security camera start recording,96,5,87.0,302.0
2213,create a new playlist,77,5,303.0,428.0
2214,my onedrive files created this week,927,5,429.0,624.0
2215,wsj world_news articles,773,5,625.0,760.0
2216,create google drive file,0,5,761.0,901.0
2217,a word from the dictionary,619,6,1.0,165.0
2218,my google drive files modified this week,1014,6,166.0,400.0
2219,beauty_and_fashion youtube channels,979,6,401.0,610.0
2220,put the shades down,215,6,611.0,740.0
2221,when I bring up my blinds,1405,6,741.0,900.0
2222,articles in the washington post in section lifestyle,550,7,1.0,290.0
2223,when somebody sends me a message on twitter,1408,7,291.0,535.0
2224,make a tweet,75,7,536.0,625.0
2225,if the motion sensor is detecting movement or not,615,7,626.0,900.0
2226,the best images from the Internet,677,8,1.0,180.0
2227,when a file is modified on google drive,1166,8,181.0,390.0
2228,turn off my security camera,38,8,391.0,540.0
2229,when fortune updates,1396,8,541.0,655.0
2230,when my switch turns on,1240,8,656.0,785.0
2231,abc news top stories,479,8,786.0,900.0
2232,when the bedroom gets occupied or becomes empty,1222,9,1.0,244.0
2233,youtube 's comedy channels,920,9,245.0,383.0
2234,once the motion sensor detects movement,1094,9,384.0,587.0
2235,cs294w class slides,698,9,588.0,691.0
2236,youtube channels with category lifestyle,588,9,692.0,900.0
