,command_name,command_id,pos_id,start_fr_id,end_fr_id
1953,the bpm of the current track,743,1,1.0,166.0
1954,whether the shades are raised or lowered,931,1,167.0,392.0
1955,if the vacuum is on or off,854,1,393.0,548.0
1956,a quote,422,1,549.0,609.0
1957,the state of my hvac,627,1,610.0,735.0
1958,the space left on my dropbox,471,1,736.0,901.0
1959,channels in category tech on youtube,1030,2,1.0,184.0
1960,the number of steps i took,564,2,185.0,318.0
1961,dictionary definitions,779,2,319.0,432.0
1962,washington post 's the_fix blog,983,2,433.0,591.0
1963,slack messages i received in the last hour,415,2,592.0,805.0
1964,my icalendar events,687,2,806.0,904.0
1965,extend the awnings,165,3,1.0,109.0
1966,youtube 's cooking channels,910,3,110.0,263.0
1967,stop turning the fan,38,3,264.0,382.0
1968,articles in the washington post in section opinions,904,3,383.0,656.0
1969,tweets from anyone i follow,617,3,657.0,810.0
1970,shut the window,26,3,811.0,904.0
1971,posts in the washington post capital_weather_gang blog,709,4,1.0,295.0
1972,create google drive file,23,4,296.0,440.0
1973,my recent tweets,832,4,441.0,545.0
1974,order me a drip_coffee,181,4,546.0,680.0
1975,whether the sound sensor hears anything,376,4,681.0,900.0
1976,articles on the mozilla blog,489,5,1.0,159.0
1977,channels in category science on youtube,973,5,160.0,373.0
1978,the instrumentalness of this song,392,5,374.0,557.0
1979,whether anyone opened the door,981,5,558.0,726.0
1980,a fake name,592,5,727.0,800.0
1981,set on the lights,18,5,801.0,904.0
1982,channels in category diy on youtube,547,6,1.0,182.0
1983,a random poem,342,6,183.0,254.0
1984,describe a picture,1044,6,255.0,351.0
1985,the blog powerpost of the washington post,1025,6,352.0,563.0
1986,close my curtains,228,6,564.0,655.0
1987,open my window,252,6,656.0,732.0
1988,an interesting factoid about cat,515,6,733.0,899.0
1989,the sports section of the new york times,403,7,1.0,222.0
1990,make a twitter post,267,7,223.0,339.0
1991,whether the lights are on or off,477,7,340.0,521.0
1992,the BPM of the current track,431,7,522.0,683.0
1993,raise the shades,92,7,684.0,785.0
1994,what's on right now,853,7,786.0,902.0
1995,whether my fan is oscillating or not,971,8,1.0,198.0
1996,create a new empty folder in dropbox,196,8,199.0,396.0
1997,the blog the_plum_line of the washington post,792,8,397.0,639.0
1998,bing search,856,8,640.0,712.0
1999,order me a black caramel_macchiato,280,8,713.0,900.0
2000,the messages i got on twitter,924,9,1.0,166.0
2001,the new york times world section,488,9,167.0,347.0
2002,latest news on engadget,918,9,348.0,483.0
2003,my twitter direct messages,937,9,484.0,634.0
2004,open the window,198,9,635.0,730.0
2005,make the vacuum pause cleaning,199,9,731.0,901.0
