,command_name,command_id,pos_id,start_fr_id,end_fr_id
560,the fitbit pedometer,618,1,1.0,118.0
561,the state of my hvac,627,1,119.0,236.0
562,youtube channels with category animation,648,1,237.0,454.0
563,posts in the washington post fact_checker blog,954,1,455.0,702.0
564,national washington post 's articles,770,1,703.0,900.0
565,youtube 's cooking channels,910,2,1.0,149.0
566,a piece of animal trivia,607,2,150.0,283.0
567,lower the blinds,257,2,284.0,377.0
568,my onedrive files modified this week,514,2,378.0,571.0
569,if the battery is low or normal,705,2,572.0,740.0
570,get status of my current ride,363,2,741.0,899.0
571,an interesting factoid about cat,515,3,1.0,168.0
572,close my curtains,228,3,169.0,261.0
573,music youtube channels,611,3,262.0,379.0
574,post on twitter,44,3,380.0,462.0
575,turn off my vacuum cleaner,51,3,463.0,600.0
576,post a picture on tumblr,30,3,601.0,728.0
577,tell the vacuum to pause cleaning,177,3,729.0,901.0
578,the state of my heater,1040,4,1.0,145.0
579,star wars news,546,4,146.0,250.0
580,honk the Tesla car,15,4,251.0,375.0
581,front page of hacker news,513,4,376.0,535.0
582,set my hvac to cool,294,4,536.0,665.0
583,the blog wonkblog of the washington post,695,4,666.0,900.0
584,wall street journal articles in the opinions section published in the last hour,337,5,1.0,397.0
585,sports washington post 's articles,372,5,398.0,569.0
586,latest TED talks,774,5,570.0,651.0
587,order me a black cappuccino,277,5,652.0,788.0
588,where is my Tesla car?,458,5,789.0,900.0
589,horse fun facts,369,6,1.0,104.0
590,latest popular science news,645,6,105.0,268.0
591,order me a white_mocha,86,6,269.0,407.0
592,turn on the light,288,6,408.0,521.0
593,youtube channels with category automotive,597,6,522.0,755.0
594,washington post national,380,6,756.0,904.0
595,the world section of the new york times,522,7,1.0,210.0
596,news on nba basketball,669,7,211.0,335.0
597,gaming youtube channels,830,7,336.0,465.0
598,make a tweet,319,7,466.0,540.0
599,what does trump think,752,7,541.0,660.0
600,turn on my switch,73,7,661.0,760.0
601,order me a black macchiato,232,7,761.0,905.0
602,whether my vacuum is cleaning,433,8,1.0,174.0
603,posts in the washington post capital_weather_gang blog,709,8,175.0,473.0
604,change the temperature on my thermostat,95,8,474.0,697.0
605,whether anyone switched off my plug,690,8,698.0,901.0
606,causes youtube channels,1037,9,1.0,135.0
607,animal trivia,490,9,136.0,220.0
608,my newest google drive files,988,9,221.0,380.0
609,tweet something,218,9,381.0,475.0
610,phd comics,465,9,476.0,545.0
611,washington post 's wonkblog blog,451,9,546.0,725.0
612,ask the vacuum to start cleaning,273,9,726.0,905.0
