,command_name,command_id,pos_id,start_fr_id,end_fr_id
442,make a twitter post,267,1,1.0,129.0
443,set the power on my security camera to on,108,1,130.0,368.0
444,the blog compost of the washington post,893,1,369.0,597.0
445,cs two nine four w slides,1002,1,598.0,756.0
446,wsj lifestyle articles,810,1,757.0,900.0
447,beauty_and_fashion youtube channels,787,2,1.0,179.0
448,my contacts,545,2,180.0,238.0
449,snail fun facts,464,2,239.0,317.0
450,a random picture of a dog,867,2,318.0,446.0
451,channels in category film_and_entertainment on youtube,731,2,447.0,720.0
452,is the current song an instrumental,434,2,721.0,899.0
453,an interesting factoid about snail,384,3,1.0,191.0
454,youtube channels with category gaming,754,3,192.0,397.0
455,youtube 's science channels,666,3,398.0,553.0
456,cs two nine four s class materials,797,3,554.0,744.0
457,add an album to my playlist,307,3,745.0,900.0
458,bring in the shutters,295,4,1.0,109.0
459,my top tracks,1045,4,110.0,178.0
460,latest news by ars technica,919,4,179.0,317.0
461,a random snail fact,822,4,318.0,416.0
462,ny times,784,4,417.0,460.0
463,close my shutters,75,4,461.0,549.0
464,if the sensor is detecting any smoke,1005,4,550.0,733.0
465,unmute my lg tv,16,4,734.0,812.0
466,my bmi from fitbit,623,4,813.0,906.0
467,news on fortune,626,5,1.0,93.0
468,omlet messages from me,750,5,94.0,221.0
469,stop the vacuum,175,5,222.0,314.0
470,stop moving the fan,134,5,315.0,427.0
471,my profile on linkedin,699,5,428.0,555.0
472,my onedrive files in reverse alphabetical order,1039,5,556.0,808.0
473,the latest xkcd,447,5,809.0,901.0
474,cs two nine four s slides,706,6,1.0,140.0
475,close my window,6,6,141.0,230.0
476,a random fox picture,857,6,231.0,345.0
477,wiki call for paper,358,6,346.0,455.0
478,nasa 's astronomy picture of the day,948,6,456.0,650.0
479,if I raised the curtains,897,6,651.0,785.0
480,a random cat picture,340,6,786.0,900.0
481,a random picture from giphy,1012,7,1.0,136.0
482,make a new playlist,101,7,137.0,232.0
483,close the damper,39,7,233.0,313.0
484,new lifehacker articles,738,7,314.0,429.0
485,turn on repeat,29,7,430.0,500.0
486,on the vacuum,173,7,501.0,566.0
487,set me as not away on slack,305,7,567.0,702.0
488,pictures of cats,563,7,703.0,783.0
489,the latest xkcd what if,688,7,784.0,899.0
490,blow the horn in my car,191,8,1.0,129.0
491,please turn on the fan,82,8,130.0,253.0
492,blog on medium,914,8,254.0,337.0
493,the latest tweets,1035,8,338.0,436.0
494,my schedule,485,8,437.0,505.0
495,diy youtube channels,870,8,506.0,619.0
496,donald trump's quote,753,8,620.0,733.0
497,loop the color in my light bulb,124,8,734.0,902.0
498,emails arrived yesterday,845,9,1.0,149.0
499,mac rumors,764,9,150.0,228.0
500,articles in the washington post in section sports,538,9,229.0,502.0
501,recent tweets,543,9,503.0,596.0
502,my latest email,497,9,597.0,700.0
503,all my rss feeds,1036,9,701.0,809.0
504,engadget news,553,9,810.0,903.0
