,command_name,command_id,pos_id,start_fr_id,end_fr_id,num_chars
1917,the speechiness of Rolling in the deep,443,1,1.0,207.0,38
1918,set my bluetooth speaker to eighty percents,35,1,208.0,404.0,36
1919,emails arrived yesterday,732,1,405.0,541.0,24
1920,the loudness of Jingle Bells,261,1,542.0,698.0,28
1921,channels in category music on youtube,1053,1,699.0,900.0,37
1922,the new york times travel section,337,2,1.0,172.0,33
1923,five pictures from curiosity rover,999,2,173.0,349.0,34
1924,close my shutters,29,2,350.0,441.0,17
1925,CS two nine four W class slides,110,2,442.0,603.0,31
1926,my calendar schedule,212,2,604.0,710.0,20
1927,set volume on my speaker to hundred percents,671,2,711.0,902.0,37
1928,my onedrive files,383,3,1.0,88.0,17
1929,on the fan for me,716,3,89.0,176.0,17
1930,turn on my light bulb,660,3,177.0,284.0,21
1931,tasks from Work list on Wunderlist,68,3,285.0,457.0,34
1932,close the window,867,3,458.0,540.0,16
1933,mathematical trivia about three,822,3,541.0,698.0,31
1934,turn the heating on,1091,3,699.0,796.0,19
1935,a random animal fact,222,3,797.0,899.0,20
1936,wall street journal articles,915,4,1.0,141.0,28
1937,my instagram pictures with filter Normal,444,4,142.0,342.0,40
1938,please turn on the entrance fan,400,4,343.0,498.0,31
1939,is the current song an instrumental,1236,4,499.0,674.0,35
1940,posts in the washington post world views blog,33,4,675.0,900.0,45
1941,washington post lifestyle,214,5,1.0,140.0,25
1942,create google drive file,643,5,141.0,275.0,24
1943,omlet messages i received,747,5,276.0,415.0,25
1944,omlet messages from me,6,5,416.0,540.0,22
1945,put the blinds up,743,5,541.0,640.0,17
1946,add Rolling in the deep to my playlist Sad songs,625,5,641.0,900.0,49
1947,set the low temperature to eighteen degrees on my thermostat and the high to twenty three degrees,503,6,1.0,497.0,97
1948,add Rolling in the deep to my playlist Dance mood,906,6,498.0,759.0,50
1949,close my entrance shutters,112,6,760.0,901.0,26
1950,images from Imgur,839,7,1.0,95.0,17
1951,can you switch on my entrance fan,446,7,96.0,270.0,33
1952,price of game on Steam,529,7,271.0,390.0,22
1953,stop the entrance fan from turning,861,7,391.0,570.0,34
1954,turn off my security camera,203,7,571.0,715.0,27
1955,the BPM of song Rolling in the deep,186,7,716.0,900.0,35
1956,add Despacito to Favourite songs on Spotify,1031,8,1.0,236.0,43
1957,ask my vacuum to return to base,972,8,237.0,412.0,31
1958,Steam price,1143,8,413.0,488.0,11
1959,new playlist,1256,8,489.0,569.0,12
1960,call uber,693,8,570.0,635.0,9
1961,post a picture on twitter,682,8,636.0,781.0,25
1962,latest gamespot news,881,8,782.0,902.0,20
1963,change the volume of my LG tv to zero,243,9,1.0,195.0,37
1964,play some music on Spotify,1145,9,196.0,335.0,26
1965,change the volume of my LG tv to fifty,1095,9,336.0,535.0,38
1966,how speechlike is Despacito,640,9,536.0,680.0,27
1967,keep my curtains,697,9,681.0,770.0,16
1968,my files in google drive,652,9,771.0,900.0,24
