,command_name,command_id,pos_id,start_fr_id,end_fr_id,num_chars
694,my steps from fitbit,1235,1,1.0,121.0,20
695,tasks from Homework list on Wunderlist,750,1,122.0,332.0,38
696,CS two nine four S class slides,820,1,333.0,508.0,31
697,new tips on lifehacker,1229,1,509.0,639.0,22
698,the instrumentalness of song Rolling in the deep,66,1,640.0,900.0,48
699,set my speaker as default,963,2,1.0,145.0,25
700,songs in my playlist Dance mood,461,2,146.0,320.0,31
701,the energy of this song,280,2,321.0,455.0,23
702,flip my bedroom switch off,934,2,456.0,605.0,26
703,my posts on twitter,632,2,606.0,720.0,19
704,images from Imgur User Submitted,949,2,721.0,900.0,32
705,the space I have on dropbox,1150,3,1.0,137.0,27
706,off the switch,804,3,138.0,209.0,14
707,the acousticness of Rolling in the deep,1127,3,210.0,406.0,39
708,increase volume on my speaker,92,3,407.0,553.0,29
709,set off the lights,858,3,554.0,645.0,18
710,value in dollars of Bitcoin,1278,3,646.0,782.0,27
711,a random horse fact,78,3,783.0,879.0,19
712,a gif,913,3,880.0,906.0,5
713,my google contacts,616,4,1.0,120.0,18
714,completed tasks from Work list from the last ten days on Wunderlist,451,4,121.0,510.0,72
715,my recent instagram pictures,1219,4,511.0,680.0,28
716,TED videos,724,4,681.0,760.0,10
717,articles on lifehacker,1074,4,761.0,900.0,22
718,play the song Rolling in the deep,322,5,1.0,173.0,33
719,is my Tesla remotely accessible?,904,5,174.0,346.0,33
720,the new york times world section,918,5,347.0,514.0,32
721,trump quotes,1039,5,515.0,582.0,12
722,increase the volume of my LG tv,577,5,583.0,745.0,31
723,make the vacuum start cleaning,360,5,746.0,903.0,30
724,upload a picture to tumblr,1294,6,1.0,156.0,26
725,copy a picture to my onedrive,824,6,157.0,327.0,29
726,lower the volume of my LG tv,573,6,328.0,493.0,28
727,turn off the lights,1254,6,494.0,614.0,19
728,the blog capital weather gang of the washington post,1204,6,615.0,900.0,52
729,latest posts on matrix sixty seven,412,7,1.0,174.0,34
730,stop the bedroom fan from swinging,929,7,175.0,348.0,34
731,top stories on BBC news,1089,7,349.0,467.0,23
732,a random quote,305,7,468.0,541.0,14
733,how speechlike is the current song,414,7,542.0,715.0,34
734,how energetic is Rolling in the deep,43,7,716.0,899.0,36
735,set the low temperature to eighteen degrees on my thermostat and the high to twenty three degrees,503,8,1.0,508.0,97
736,how positive is Rolling in the deep,309,8,509.0,706.0,35
737,the lexical analysis of a sentence,240,8,707.0,899.0,34
738,play the artist Frank Sinatra,458,9,1.0,151.0,29
739,my oldest onedrive files,756,9,152.0,277.0,24
740,flash the lights as alerts,256,9,278.0,413.0,26
741,add a new playlist,260,9,414.0,509.0,18
742,make a meme,617,9,510.0,570.0,11
743,a picture from mars,608,9,571.0,671.0,19
744,order me a flat white,551,9,672.0,782.0,21
745,top stories on ABC news,945,9,783.0,903.0,23
