,command_name,command_id,pos_id,start_fr_id,end_fr_id,num_chars
1359,completed tasks from Wunderlist,308,1,1.0,171.0,31
1360,have my security camera start recording,593,1,172.0,382.0,39
1361,oscillate my kitchen fan,251,1,383.0,518.0,24
1362,how dancey is the song Jingle Bells,517,1,519.0,709.0,35
1363,the speechiness of the current song,788,1,710.0,900.0,35
1364,add an album to my playlist,416,2,1.0,180.0,27
1365,skip to thirty seconds,452,2,181.0,335.0,22
1366,stop moving the kitchen fan,72,2,336.0,515.0,27
1367,youtube channels with category recommended,479,2,516.0,770.0,42
1368,my favorite songs,509,2,771.0,900.0,17
1369,tasks from To do list from the last ten days from Wunderlist,1139,3,1.0,338.0,65
1370,engadget news,393,3,339.0,416.0,13
1371,record my weight on fitbit,522,3,417.0,559.0,26
1372,on Spotify play Rolling in the deep,508,3,560.0,747.0,35
1373,my newest google drive files,1064,3,748.0,900.0,28
1374,washington post's powerpost blog,1015,4,1.0,175.0,33
1375,the valence of this track,292,4,176.0,310.0,25
1376,pause my vacuum,695,4,311.0,395.0,15
1377,the danceability of Rolling in the deep,442,4,396.0,600.0,39
1378,play Jingle Bells on Spotify,390,4,601.0,750.0,28
1379,make a meme,617,4,751.0,815.0,11
1380,latest NBA news,850,4,816.0,900.0,15
1381,how positive is Jingle Bells,413,5,1.0,144.0,28
1382,articles in the new york times sports section,207,5,145.0,373.0,45
1383,wall street journal articles in the US business section,1230,5,374.0,652.0,55
1384,news on huffpost,677,5,653.0,736.0,16
1385,the acousticness of Jingle Bells,701,5,737.0,900.0,32
1386,latest posts on an atom feed,253,6,1.0,156.0,28
1387,all meme templates,902,6,157.0,262.0,18
1388,play the last song on Spotify,672,6,263.0,423.0,29
1389,order me a white mocha,1098,6,424.0,549.0,22
1390,the first three instagram pictures on my account,60,6,550.0,805.0,48
1391,ten dog pictures,985,6,806.0,901.0,16
1392,set the power on my security camera to off,799,7,1.0,231.0,42
1393,youtube's tech channels,578,7,232.0,372.0,24
1394,post a picture on twitter,682,7,373.0,518.0,25
1395,a math plot,1018,7,519.0,594.0,11
1396,news on huffington post,61,7,595.0,730.0,23
1397,open my entrance blinds for me,332,7,731.0,901.0,30
1398,the liveness of this song,749,8,1.0,135.0,25
1399,tasks from the last three days from Wunderlist,1184,8,136.0,400.0,51
1400,my pdf files in google drive,272,8,401.0,550.0,28
1401,increase the volume of my LG tv,577,8,551.0,715.0,31
1402,put the damper up,887,8,716.0,810.0,17
1403,weather tomorrow,145,8,811.0,900.0,16
1404,order me an americano,143,9,1.0,105.0,20
1405,the new york times world section,918,9,106.0,270.0,32
1406,youtube's music channels,1114,9,271.0,400.0,25
1407,add Jingle Bells to my playlist Dance mood,538,9,401.0,620.0,43
1408,CS two nine four W class slides,110,9,621.0,780.0,31
1409,how upbeat is this song,684,9,781.0,900.0,23
