,command_name,command_id,pos_id,start_fr_id,end_fr_id,num_chars
2065,flip my switch off,515,1,1.0,97.0,18
2066,skip to fifty seconds,1057,1,98.0,209.0,21
2067,new howtogeek articles,558,1,210.0,326.0,22
2068,ask my vacuum to wait,1252,1,327.0,438.0,21
2069,change my slack presence,447,1,439.0,565.0,24
2070,turn off shuffle,586,1,566.0,652.0,16
2071,the instrumentalness of song Rolling in the deep,66,1,653.0,899.0,48
2072,upload a mature picture to Imgure,927,2,1.0,172.0,33
2073,save this song,21,2,173.0,249.0,14
2074,add this to my playlist,1081,2,250.0,371.0,23
2075,how energetic is Despacito,1226,2,372.0,508.0,26
2076,lower the volume of my bluetooth speaker,325,2,509.0,715.0,40
2077,turn my bedroom fan,657,2,716.0,817.0,19
2078,today's asteroid,368,2,818.0,904.0,16
2079,WSJ technology articles,1253,3,1.0,117.0,23
2080,play my playlist Dance mood,432,3,118.0,254.0,27
2081,wired top stories,648,3,255.0,341.0,17
2082,the BPM of the current track,257,3,342.0,483.0,28
2083,bing image search,1149,3,484.0,570.0,17
2084,Wunderlist lists,605,3,571.0,657.0,17
2085,put the shades down,331,3,658.0,754.0,19
2086,please turn on the kitchen fan,231,3,755.0,906.0,30
2087,latest TED talks,354,4,1.0,102.0,16
2088,images from Imgur with more than five hundred points,1239,4,103.0,384.0,52
2089,user-submitted images in Imgur,568,4,385.0,556.0,30
2090,my contacts on google,641,4,557.0,683.0,21
2091,help me turn off the dining room switch,296,4,684.0,900.0,39
2092,how dancey is this song,460,5,1.0,124.0,23
2093,turn off the vacuum cleaner,727,5,125.0,268.0,27
2094,time estimate for uber,273,5,269.0,387.0,22
2095,posts in the washington post the plum line blog,1162,5,388.0,631.0,47
2096,today's asteroid info,964,5,632.0,745.0,21
2097,increase volume on my speaker,92,5,746.0,899.0,29
2098,add song Jingle Bells to Dance mood,267,6,1.0,188.0,35
2099,tasks from Homework list on Wunderlist,750,6,189.0,391.0,38
2100,youtube's science channels,1161,6,392.0,539.0,27
2101,my recent instagram pictures,1219,6,540.0,692.0,28
2102,news from american broadcasting company,752,6,693.0,900.0,39
2103,articles on how-to geek,1213,7,1.0,134.0,23
2104,the three latest instagram pictures on my account,487,7,135.0,398.0,49
2105,open the window,905,7,399.0,492.0,15
2106,lower the entrance shades,814,7,493.0,636.0,25
2107,latest fortune news,823,7,637.0,750.0,19
2108,upload a picture to tumblr,1294,7,751.0,899.0,26
2109,my starred google drive files,559,8,1.0,154.0,29
2110,set my thermostat to twenty five degrees,369,8,155.0,363.0,40
2111,add Despacito to my playlist Sad songs,249,8,364.0,567.0,39
2112,my ten recent instagram pictures,1144,8,568.0,736.0,32
2113,emails arrived in the last hour,93,8,737.0,900.0,31
2114,a word from the dictionary,1073,9,1.0,144.0,26
2115,switch on the vacuum,903,9,145.0,258.0,20
2116,the valence of Jingle Bells,699,9,259.0,407.0,27
2117,an XKCD comic at random,831,9,408.0,536.0,23
2118,the speechiness of the current track,297,9,537.0,730.0,36
2119,a snapshot of my security camera,1118,9,731.0,904.0,32
