,command_name,command_id,pos_id,start_fr_id,end_fr_id,num_chars
839,beauty and fashion channels in youtube,144,1,1.0,205.0,38
840,the first ten instagram pictures on my account,91,1,206.0,450.0,46
841,charge the vacuum,85,1,451.0,550.0,17
842,the latest XKCD what if,1207,1,551.0,680.0,23
843,what happened in the year twenty nineteen,41,1,681.0,900.0,41
844,phdcomics posts,1180,2,1.0,87.0,15
845,one Bitcoin in dollars,544,2,88.0,199.0,20
846,shut down the kitchen lights,1017,2,200.0,351.0,28
847,horse fun facts,739,2,352.0,438.0,15
848,post a message on slack,1032,2,439.0,565.0,23
849,the time signature of the current track,31,2,566.0,772.0,39
850,DIY channels in youtube,588,2,773.0,899.0,23
851,news from american broadcasting company,752,3,1.0,215.0,39
852,set the low temperature to twenty three degrees on my thermostat and the high to twenty five degrees,1153,3,216.0,735.0,100
853,the new york times US section,836,3,736.0,900.0,29
854,images from Imgur that are safe to a general audience,415,4,1.0,282.0,53
855,open my shutters for me,908,4,283.0,414.0,23
856,stop the bedroom fan from turning,561,4,415.0,596.0,33
857,play an artist,795,4,597.0,683.0,14
858,new nature articles,942,4,684.0,795.0,19
859,a fact about horse,609,4,796.0,902.0,18
860,youtube channels with category gaming,794,5,1.0,189.0,37
861,upload a picture to Imgur,967,5,190.0,318.0,25
862,top stories on time magazine,183,5,319.0,462.0,28
863,the tempo of Rolling in the deep,107,5,463.0,626.0,32
864,switch on the vacuum cleaner,11,5,627.0,770.0,28
865,CS two nine four S slides,177,5,771.0,899.0,25
866,start disco lights for my kitchen lights,579,6,1.0,213.0,40
867,news on star wars,287,6,214.0,311.0,17
868,help me open the window,1004,6,312.0,439.0,23
869,turn off my entrance switch,496,6,440.0,587.0,27
870,go to fifty seconds,63,6,588.0,695.0,19
871,add the album to my playlist Dance mood,200,6,696.0,903.0,39
872,create a playlist,384,7,1.0,101.0,17
873,alert me by flashing the kitchen lights,1173,7,102.0,312.0,39
874,raise the entrance shades,924,7,313.0,453.0,25
875,my instagram pictures that have the Clarendon filter applied,912,7,454.0,769.0,60
876,play the song Despacito,55,7,770.0,900.0,23
877,is Despacito instrumental,574,8,1.0,150.0,25
878,add this to my playlist Sad songs,403,8,151.0,340.0,33
879,switch off the vacuum,379,8,341.0,470.0,21
880,open my blinds for me,282,8,471.0,600.0,21
881,add to playlist Favourite songs,73,8,601.0,780.0,31
882,make a new playlist,1012,8,781.0,900.0,19
883,my dropbox files in some folder,102,9,1.0,179.0,31
884,turn on my entrance switch for me,857,9,180.0,368.0,33
885,completed tasks from Wunderlist,308,9,369.0,547.0,31
886,alert me by flashing the lights,1005,9,548.0,726.0,31
887,ask my vacuum cleaner to pause,571,9,727.0,900.0,30
