,command_name,command_id,pos_id,start_fr_id,end_fr_id,num_chars
1990,dog pictures,854,1,1.0,67.0,12
1991,youtube's DIY channels,1231,1,68.0,189.0,23
1992,turn off my vacuum,1270,1,190.0,286.0,18
1993,shut up my LG tv,910,1,287.0,373.0,16
1994,add Rolling in the deep to my playlist Dance mood,906,1,374.0,630.0,50
1995,youtube's causes channels,742,1,631.0,767.0,26
1996,make the bedroom fan turn,475,1,768.0,899.0,25
1997,a picture of a random dog,507,2,1.0,131.0,25
1998,make my LG tv louder,1242,2,132.0,237.0,20
1999,switch on the switch,1062,2,238.0,343.0,20
2000,the liveness of Rolling in the deep,82,2,344.0,524.0,35
2001,pause my Spotify,877,2,525.0,610.0,16
2002,wall street journal world news,975,2,611.0,766.0,30
2003,make a blog post on tumblr,1214,2,767.0,902.0,26
2004,loop the color in my kitchen light bulb,299,3,1.0,239.0,39
2005,open my entrance shutters for me,789,3,240.0,443.0,32
2006,help me turn off my fan,328,3,444.0,602.0,23
2007,tasks from the last seven days from Wunderlist,350,3,603.0,901.0,51
2008,set my thermostat to twenty degrees,806,4,1.0,180.0,35
2009,posts in the washington post morning mix blog,1291,4,181.0,410.0,45
2010,play Adele,237,4,411.0,465.0,10
2011,the time signature of Despacito,961,4,466.0,625.0,31
2012,channels in category film and entertainment on youtube,221,4,626.0,900.0,54
2013,add whatever's playing to my playlist,462,5,1.0,217.0,37
2014,local washington post's articles,1100,5,218.0,414.0,33
2015,a trump quote,76,5,415.0,511.0,13
2016,articles in the washington post in section business,714,5,512.0,798.0,51
2017,star wars news,988,5,799.0,900.0,14
2018,play Rolling in the deep on Spotify,194,6,1.0,190.0,35
2019,channels I follow on youtube,610,6,191.0,345.0,28
2020,my twitter direct messages,1168,6,346.0,490.0,26
2021,a fact about horse,609,6,491.0,595.0,18
2022,help me open the entrance shutters,901,6,596.0,780.0,34
2023,slack channel history,981,6,781.0,900.0,21
2024,one Bitcoin in dollars,544,7,1.0,115.0,20
2025,post something on my linkedin,647,7,116.0,275.0,29
2026,add Rolling in the deep to Sad songs on Spotify,431,7,276.0,525.0,47
2027,add this song to playlist Sad songs,580,7,526.0,715.0,35
2028,photos in album Family on facebook,962,7,716.0,900.0,34
2029,my oldest onedrive files,756,8,1.0,125.0,24
2030,imgur usersub rising,486,8,126.0,230.0,20
2031,upload a picture to tumblr,1294,8,231.0,365.0,26
2032,add this to my playlist Favourite songs,239,8,366.0,565.0,39
2033,news on NBA basketball,355,8,566.0,680.0,22
2034,make a new facebook post,923,8,681.0,805.0,24
2035,imgur usersub viral,473,8,806.0,905.0,19
2036,add  the currently playing song to my playlist Favourite songs,1068,9,1.0,312.0,62
2037,honk the Tesla car,1044,9,313.0,404.0,18
2038,stories on macrumors,161,9,405.0,506.0,20
2039,posts in the washington post the fix blog,760,9,507.0,713.0,41
2040,washington post's the plum line blog,233,9,714.0,900.0,37
