,command_name,command_id,pos_id,start_fr_id,end_fr_id,num_chars
2015,on the kitchen fan for me,57,1,1.0,137.0,25
2016,completed tasks from To do list on Wunderlist,863,1,138.0,374.0,45
2017,lower the blinds,1007,1,375.0,466.0,16
2018,switch off my switch,1208,1,467.0,578.0,20
2019,my oldest onedrive files,756,1,579.0,710.0,24
2020,movie details,294,1,711.0,787.0,13
2021,paid youtube channels,1036,1,788.0,904.0,21
2022,channels in category tech on youtube,1059,2,1.0,189.0,36
2023,stop the kitchen fan from turning,603,2,190.0,363.0,33
2024,set the temperature between twenty three degrees and twenty five degrees on my thermostat,542,2,364.0,817.0,89
2025,close my damper,396,2,818.0,901.0,15
2026,halt my oscillating kitchen fan,3,3,1.0,169.0,31
2027,set my speaker as default,963,3,170.0,308.0,25
2028,make a tweet,1079,3,309.0,382.0,12
2029,increase the volume of my LG tv,577,3,383.0,551.0,31
2030,what happened in the year twenty nineteen,41,3,552.0,770.0,41
2031,sports youtube channels,1223,3,771.0,899.0,23
2032,value in dollars of Bitcoin,1278,4,1.0,160.0,27
2033,front page of hacker news,1158,4,161.0,310.0,25
2034,recent tweets,764,4,311.0,400.0,13
2035,play the playlist Dance mood,891,4,401.0,565.0,28
2036,pull the entrance curtains close,976,4,566.0,750.0,32
2037,play the album Parachutes,127,4,751.0,900.0,25
2038,youtube channels with category film and entertainment,977,5,1.0,304.0,53
2039,play a song,1020,5,305.0,398.0,11
2040,news on gamespot,234,5,399.0,517.0,16
2041,how dancey is Rolling in the deep,1121,5,518.0,721.0,33
2042,order me a black white mocha,642,5,722.0,900.0,28
2043,change the minimum and maximum temperatures on my thermostat,225,6,1.0,301.0,60
2044,set volume on my speaker to fifty percents,721,6,302.0,477.0,35
2045,my instagrams that use filter Clarendon,321,6,478.0,673.0,39
2046,articles in the new york times travel section,130,6,674.0,899.0,45
2047,a fake name,1096,7,1.0,61.0,11
2048,loop the color in my kitchen light bulb,299,7,62.0,262.0,39
2049,when a new paper is published in category Computer Science on arxiv,557,7,263.0,603.0,67
2050,alert me by flashing the kitchen lights,1173,7,604.0,804.0,39
2051,analyze a sentence,520,7,805.0,900.0,18
2052,images from Imgur User Submitted rising,22,8,1.0,202.0,39
2053,latest posts on an atom feed,253,8,203.0,349.0,28
2054,a picture from mars,608,8,350.0,451.0,19
2055,my onedrive files that changed most recently,165,8,452.0,678.0,44
2056,weather tomorrow,145,8,679.0,765.0,16
2057,comedy channels in youtube,211,8,766.0,902.0,26
2058,tweet a picture,613,9,1.0,83.0,15
2059,Stanford news,246,9,84.0,156.0,13
2060,wall street journal US business,844,9,157.0,319.0,31
2061,WSJ lifestyle articles,1215,9,320.0,437.0,22
2062,my google drive files larger than five gigabytes,169,9,438.0,685.0,48
2063,switch off the fan,269,9,686.0,783.0,18
2064,the state of my heater,726,9,784.0,901.0,22
