,command_name,command_id,pos_id,start_fr_id,end_fr_id,num_chars
533,my instagrams that use filter Clarendon,321,1,1.0,200.0,39
534,slack messages i received in the last hour,1190,1,201.0,415.0,42
535,recent tweets,764,1,416.0,485.0,13
536,the tempo of song Jingle Bells,702,1,486.0,640.0,30
537,play the song Jingle Bells on Spotify,185,1,641.0,830.0,37
538,animal trivia,667,1,831.0,900.0,13
539,the liveness of Rolling in the deep,82,2,1.0,199.0,35
540,WSJ lifestyle articles,1215,2,200.0,333.0,22
541,trump quotes,1039,2,334.0,417.0,12
542,on the kitchen fan for me,57,2,418.0,566.0,25
543,posts in the washington post the fix blog,760,2,567.0,795.0,41
544,wired top stories,648,2,796.0,904.0,17
545,the speechiness of song Rolling in the deep,994,3,1.0,231.0,43
546,interesting facts about the number pi,812,3,232.0,432.0,37
547,images from Imgur with more than thousand points,1182,3,433.0,688.0,48
548,the state of the entrance motion sensor,1069,3,689.0,899.0,39
549,add this to my playlist Favourite songs,239,4,1.0,199.0,39
550,latest NBA news,850,4,200.0,278.0,15
551,add a picture to facebook,936,4,279.0,407.0,25
552,my security camera live feed,955,4,408.0,551.0,28
553,the speechiness of song Jingle Bells,675,4,552.0,735.0,36
554,the instrumentalness of this song,391,4,736.0,904.0,33
555,facts about pi,1241,5,1.0,93.0,14
556,completed tasks from To do list on Wunderlist,863,5,94.0,341.0,45
557,play something on my bluetooth speaker,950,5,342.0,554.0,38
558,play the previous song,805,5,555.0,687.0,22
559,the energy of song Rolling in the deep,191,5,688.0,900.0,38
560,the new york times health section,301,6,1.0,176.0,33
561,important emails,108,6,177.0,267.0,16
562,close my entrance curtains,285,6,268.0,408.0,26
563,set temperature on my thermostat to twenty degrees,590,6,409.0,669.0,50
564,the energy of song Jingle Bells,274,6,670.0,835.0,31
565,name a baby,969,6,836.0,901.0,11
566,popular science articles,4,7,1.0,143.0,24
567,NBA news,1092,7,144.0,206.0,8
568,the messages i got on twitter,262,7,207.0,374.0,29
569,my instagrams that use filter Gingham,1170,7,375.0,582.0,37
570,fortnite stats,118,7,583.0,680.0,15
571,start disco lights for my kitchen lights,579,7,681.0,903.0,40
572,upload a picture to facebook,1113,8,1.0,154.0,28
573,the tempo of Rolling in the deep,107,8,155.0,328.0,32
574,CS two nine four S slides,177,8,329.0,467.0,25
575,return my vacuum to base,13,8,468.0,601.0,24
576,skip this song,744,8,602.0,685.0,14
577,close my blinds,436,8,686.0,774.0,15
578,open my shutters for me,908,8,775.0,903.0,23
579,raise the entrance damper,1102,9,1.0,139.0,25
580,play the album Abbey Road,1147,9,140.0,278.0,25
581,the list of all memes,90,9,279.0,397.0,21
582,the ten latest instagram pictures on my account,710,9,398.0,646.0,47
583,skip to ten seconds,1065,9,647.0,755.0,19
584,put the entrance blinds up,15,9,756.0,899.0,26
