,command_name,command_id,pos_id,start_fr_id,end_fr_id,num_chars
1459,my instagrams that use filter Normal,715,1,1.0,184.0,36
1460,the new york times arts section,1258,1,185.0,343.0,31
1461,imgur usersub viral,473,1,344.0,442.0,19
1462,put the curtains down,307,1,443.0,551.0,21
1463,an interesting factoid about cat,758,1,552.0,715.0,32
1464,set my bluetooth speaker to eighty percents,35,1,716.0,899.0,36
1465,youtube's from tv channels,909,2,1.0,153.0,27
1466,the key of song Rolling in the deep,263,2,154.0,346.0,35
1467,lower the blinds,1007,2,347.0,444.0,16
1468,the liveness of Rolling in the deep,82,2,445.0,637.0,35
1469,my dropbox quota,589,2,638.0,735.0,16
1470,tell my vacuum cleaner to stop,740,2,736.0,903.0,30
1471,keep my entrance curtains,628,3,1.0,169.0,25
1472,set the temperature between eighteen degrees and twenty five degrees on my thermostat,838,3,170.0,638.0,85
1473,color loop the lights,1222,3,639.0,787.0,21
1474,my twitter DMs,139,3,788.0,901.0,14
1475,set the temperature between eighteen degrees and twenty degrees on my thermostat,783,4,1.0,405.0,80
1476,the space left on my dropbox,791,4,406.0,550.0,28
1477,random trump quote,875,4,551.0,645.0,18
1478,my instagram pictures that have the Gingham filter,1296,4,646.0,900.0,50
1479,upload a picture to Imgur,967,5,1.0,132.0,25
1480,the new york times world section,918,5,133.0,299.0,32
1481,help me switch on my vacuum,1120,5,300.0,441.0,27
1482,the new york times health section,301,5,442.0,613.0,33
1483,latest posts on matrix sixty seven,412,5,614.0,790.0,34
1484,order me a cappuccino,374,5,791.0,902.0,21
1485,beauty and fashion youtube channels,1055,6,1.0,190.0,35
1486,channels in category best of youtube on youtube,581,6,191.0,440.0,47
1487,switch off the fan,269,6,441.0,545.0,18
1488,omlet messages i received,747,6,546.0,685.0,25
1489,add Jingle Bells to Sad songs on Spotify,786,6,686.0,900.0,40
1490,youtube channels with category from tv,481,7,1.0,243.0,38
1491,make my vacuum stop cleaning,516,7,244.0,436.0,28
1492,what happened in the year twenty twenty,1268,7,437.0,684.0,39
1493,upload a mature picture to Imgure,927,7,685.0,902.0,33
1494,when a new paper is published in category Physics on arxiv,71,8,1.0,304.0,58
1495,the state of the router,454,8,305.0,433.0,23
1496,last slack messages,1297,8,434.0,542.0,19
1497,turn off my LG webos tv,1217,8,543.0,671.0,23
1498,the currently playing song,1011,8,672.0,815.0,26
1499,puppy pictures,907,8,816.0,899.0,14
1500,the instrumentalness of song Despacito,428,9,1.0,208.0,38
1501,horse fun facts,739,9,209.0,301.0,15
1502,my onedrive files in alphabetical order,1289,9,302.0,514.0,39
1503,CNN news top stories,1244,9,515.0,632.0,20
1504,WSJ opinions articles,1210,9,633.0,755.0,21
1505,put the entrance damper up,70,9,756.0,903.0,26
