,command_name,command_id,pos_id,start_fr_id,end_fr_id,num_chars
1220,tasks from Homework list from the last three days from Wunderlist,1220,1,1.0,353.0,70
1221,flash the lights,366,1,354.0,436.0,16
1222,keep my curtains,697,1,437.0,519.0,16
1223,post something on my linkedin,647,1,520.0,667.0,29
1224,my profile on linkedin,506,1,668.0,780.0,22
1225,a random piece of wisdom,784,1,781.0,903.0,24
1226,washington post world,1196,2,1.0,124.0,21
1227,open my entrance curtains for me,1021,2,125.0,303.0,32
1228,channels in category sports on youtube,848,2,304.0,512.0,38
1229,switch off my dining room switch,537,2,513.0,691.0,32
1230,dictionary definitions,966,2,692.0,820.0,22
1231,cat fun facts,1129,2,821.0,904.0,13
1232,write to a new file in onedrive,845,3,1.0,163.0,31
1233,pictures of cats,536,3,164.0,251.0,16
1234,today's articles in the new york times,1195,3,252.0,454.0,39
1235,articles in the washington post in section world,158,3,455.0,702.0,48
1236,add the album to my playlist Sad songs,371,3,703.0,900.0,38
1237,put the entrance blinds down,582,4,1.0,161.0,28
1238,tell the vacuum to pause cleaning,583,4,162.0,347.0,33
1239,help me turn off my kitchen fan,664,4,348.0,523.0,31
1240,one Litecoin in dollars,470,4,524.0,649.0,21
1241,raise the entrance shades,924,4,650.0,795.0,25
1242,images from Imgur,839,4,796.0,901.0,17
1243,set the low temperature to twenty three degrees on my thermostat and the high to twenty five degrees,1153,5,1.0,511.0,100
1244,washington post local,521,5,512.0,627.0,21
1245,new books by stanford press,159,5,628.0,773.0,27
1246,articles on life hacker,1002,5,774.0,899.0,23
1247,add the album Abbey Road to my playlist Favourite songs,10,6,1.0,283.0,55
1248,the currently playing song,1011,6,284.0,421.0,26
1249,value in usd of Litecoin,422,6,422.0,549.0,24
1250,a snapshot of my security camera,1118,6,550.0,717.0,32
1251,set volume on my speaker to fifty percents,721,6,718.0,900.0,35
1252,pull the entrance curtains close,976,7,1.0,171.0,32
1253,make the entrance fan swing,765,7,172.0,317.0,27
1254,sports channels in youtube,1248,7,318.0,458.0,26
1255,articles in the washington post in section politics,629,7,459.0,724.0,51
1256,stop the kitchen fan from turning,603,7,725.0,900.0,33
1257,play the song Rolling in the deep,322,8,1.0,184.0,33
1258,the danceability of the song Despacito,637,8,185.0,393.0,38
1259,the key of the current song,94,8,394.0,547.0,27
1260,when a new paper is published in category Computer Science on arxiv,557,8,548.0,901.0,67
1261,the ten latest instagram pictures on my account,710,9,1.0,242.0,47
1262,upload a NSFW picture to Imgur,598,9,243.0,399.0,30
1263,photos in album Trips on facebook,9,9,400.0,571.0,33
1264,science youtube channels,525,9,572.0,698.0,24
1265,add this to my playlist Favourite songs,239,9,699.0,900.0,39
