,command_name,command_id,pos_id,start_fr_id,end_fr_id,num_chars
1909,time magazine top stories,1146,1,1.0,152.0,25
1910,open my curtains for me,803,1,153.0,294.0,23
1911,my instagrams that use filter Normal,715,1,295.0,501.0,36
1912,channels in category best of youtube on youtube,581,1,502.0,763.0,47
1913,articles on lifehacker,1074,1,764.0,900.0,22
1914,posts on matrix sixty seven blog,1267,2,1.0,174.0,32
1915,the valence of this track,292,2,175.0,313.0,25
1916,set my speaker softer,171,2,314.0,432.0,21
1917,pull the entrance curtains open,129,2,433.0,601.0,31
1918,my recent instagram pictures,1219,2,602.0,755.0,28
1919,the energy of Jingle Bells,813,2,756.0,899.0,26
1920,set the power on my LG tv to on,698,3,1.0,162.0,31
1921,the temperature in the room,741,3,163.0,304.0,27
1922,turn off the kitchen fan,449,3,305.0,431.0,24
1923,fortnite stats,118,3,432.0,513.0,15
1924,star wars news,988,3,514.0,590.0,14
1925,stop the entrance fan from swinging,1237,3,591.0,772.0,35
1926,youtube's music channels,1114,3,773.0,904.0,25
1927,play an artist,795,4,1.0,85.0,14
1928,close my shutters,29,4,86.0,185.0,17
1929,ask my vacuum to wait,1252,4,186.0,305.0,21
1930,turn on my kitchen switch for me,1200,4,306.0,480.0,32
1931,my instagram pictures with filter Normal,444,4,481.0,695.0,40
1932,last slack messages,1297,4,696.0,805.0,19
1933,my contact's info,52,4,806.0,905.0,17
1934,the tempo of Jingle Bells,737,5,1.0,129.0,25
1935,open my entrance curtains for me,1021,5,130.0,293.0,32
1936,order me an iced macchiato,996,5,294.0,422.0,25
1937,set the low temperature to twenty degrees on my thermostat and the high to twenty three degrees,835,5,423.0,901.0,95
1938,write to a new onedrive file,1175,6,1.0,151.0,28
1939,extend the awnings,138,6,152.0,252.0,18
1940,news on nature,293,6,253.0,333.0,14
1941,ABC news,566,6,334.0,384.0,8
1942,how speechlike is the current song,414,6,385.0,565.0,34
1943,turn my fan,417,6,566.0,631.0,11
1944,wall street journal articles in the opinions section,406,6,632.0,902.0,52
1945,add song Despacito to Dance mood,1172,7,1.0,215.0,32
1946,a picture from curiosity rover,1080,7,216.0,420.0,30
1947,order me an espresso,1281,7,421.0,570.0,19
1948,add Rolling in the deep to my playlist Favourite songs,477,7,571.0,900.0,55
1949,set the temperature between twenty three degrees and twenty five degrees on my thermostat,542,8,1.0,899.0,89
1950,set the low temperature to twenty three degrees on my thermostat and the high to twenty five degrees,1153,9,1.0,557.0,100
1951,a random animal fact,222,9,558.0,714.0,20
1952,how danceable is this song,495,9,715.0,901.0,26
