,command_name,command_id,pos_id,start_fr_id,end_fr_id,num_chars
2370,user-submitted images in Imgur,568,1,1.0,164.0,30
2371,when a new paper is published in category Physics on arxiv,71,1,165.0,468.0,58
2372,the valence of Rolling in the deep,626,1,469.0,652.0,34
2373,my contacts,445,1,653.0,721.0,11
2374,news on gamespot,234,1,722.0,815.0,16
2375,on Spotify play Rolling in the deep,808,1,816.0,904.0,15
2376,lower the blinds,1007,2,1.0,96.0,16
2377,my google drive files created this week,678,2,97.0,307.0,39
2378,wall street journal articles in the US business section published in the last hour,427,2,308.0,733.0,82
2379,what happened in twenty twelve,826,2,734.0,899.0,30
2380,set my bluetooth speaker to fifty percents,141,3,1.0,212.0,35
2381,set the low temperature to eighteen degrees on my thermostat and the high to twenty five degrees,896,3,213.0,729.0,96
2382,cooking channels in youtube,281,3,730.0,901.0,27
2383,reddit front page posts published in the last hour,193,4,1.0,263.0,50
2384,raise the entrance damper,1102,4,264.0,401.0,25
2385,my onedrive files in reverse alphabetical order,1286,4,402.0,649.0,47
2386,completed tasks from Homework list on Wunderlist,973,4,650.0,902.0,48
2387,the google drive files i starred,326,5,1.0,180.0,32
2388,paper in category Physics on arxiv,518,5,181.0,370.0,34
2389,business washington post's articles,341,5,371.0,570.0,36
2390,close my entrance shades,79,5,571.0,710.0,24
2391,the time signature of Jingle Bells,879,5,711.0,900.0,34
2392,turn on my entrance switch for me,857,6,1.0,179.0,33
2393,switch off the vacuum,379,6,180.0,298.0,21
2394,what happened in the year twenty nineteen,41,6,299.0,517.0,41
2395,the latest tweets,166,6,518.0,616.0,17
2396,a random snail fact,705,6,617.0,725.0,19
2397,the new york times travel section,337,6,726.0,904.0,33
2398,gaming youtube channels,920,7,1.0,125.0,23
2399,put the blinds up,743,7,126.0,220.0,17
2400,add the album Parachutes to my playlist,951,7,221.0,425.0,39
2401,the currently playing song,1011,7,426.0,565.0,26
2402,set the volume of my bluetooth speaker to zero,1024,7,566.0,805.0,46
2403,play Jingle Bells,958,7,806.0,900.0,17
2404,raise the entrance curtains,198,8,1.0,140.0,27
2405,how energetic is the current song,1179,8,141.0,310.0,33
2406,DIY channels in youtube,588,8,311.0,430.0,23
2407,change the volume of my LG tv to hundred,347,8,431.0,635.0,40
2408,a gif,913,8,636.0,665.0,5
2409,articles in the new york times science section,669,8,666.0,900.0,46
2410,add song Despacito to Sad songs,859,9,1.0,170.0,31
2411,dictionary definitions,966,9,171.0,295.0,22
2412,the new york times health section,301,9,296.0,475.0,33
2413,the three latest instagram pictures on my account,487,9,476.0,735.0,49
2414,open my entrance window for me,757,9,736.0,900.0,30
