,command_name,command_id,pos_id,start_fr_id,end_fr_id,num_chars
2465,repeat this song,1148,1,1.0,94.0,16
2466,translate to English,87,1,95.0,208.0,20
2467,a picture of a fox,283,1,209.0,312.0,18
2468,comedy youtube channels,922,1,313.0,441.0,23
2469,write to a new file in onedrive,845,1,442.0,610.0,31
2470,set the temperature of my Tesla car to eighteen degrees,314,1,611.0,899.0,55
2471,articles in the new york times,39,2,1.0,158.0,30
2472,please turn on the bedroom fan,1199,2,159.0,316.0,30
2473,the instrumentalness of song Jingle Bells,1211,2,317.0,529.0,41
2474,pictures of cats,536,2,530.0,617.0,16
2475,post something on my linkedin,647,2,618.0,770.0,29
2476,add a picture to facebook,936,2,771.0,903.0,25
2477,open my shutters for me,908,3,1.0,180.0,23
2478,stop moving the bedroom fan,457,3,181.0,380.0,27
2479,add Jingle Bells to my playlist Dance mood,538,3,381.0,660.0,43
2480,the liveness of Rolling in the deep,82,3,661.0,900.0,35
2481,images from Imgur usersub with more than five hundred points,1205,4,1.0,305.0,60
2482,latest popular science news,886,4,306.0,445.0,27
2483,translate to Spanish,546,4,446.0,550.0,20
2484,play the artist Frank Sinatra,458,4,551.0,700.0,29
2485,my google drive files created this week,678,4,701.0,900.0,39
2486,omlet messages,77,5,1.0,74.0,14
2487,news on techcrunch,248,5,75.0,168.0,18
2488,turn the dining room switch on,614,5,169.0,322.0,30
2489,news from the best university in the world,437,5,323.0,536.0,42
2490,photos in album Friends on facebook,1263,5,537.0,715.0,35
2491,washington post's post partisan blog,553,5,716.0,904.0,37
2492,music channels in youtube,241,6,1.0,130.0,25
2493,articles in the new york times technology section,1126,6,131.0,380.0,49
2494,bring in the shutters,75,6,381.0,490.0,21
2495,switch off the vacuum,379,6,491.0,600.0,21
2496,close my shades,387,6,601.0,680.0,15
2497,channels in category recommended on youtube,734,6,681.0,900.0,43
2498,news and politics channels in youtube,556,7,1.0,195.0,37
2499,photos on facebook,155,7,196.0,295.0,18
2500,the instrumentalness of Rolling in the deep,654,7,296.0,520.0,43
2501,power off the bedroom fan,983,7,521.0,655.0,25
2502,the first five instagram pictures on my account,1227,7,656.0,900.0,47
2503,beauty and fashion channels in youtube,144,8,1.0,196.0,38
2504,photos in album Trips on facebook,9,8,197.0,367.0,33
2505,on Spotify play Rolling in the deep,808,8,368.0,448.0,15
2506,the BPM of song Jingle Bells,513,8,449.0,594.0,28
2507,add the album to my playlist Dance mood,200,8,595.0,795.0,39
2508,stories on macrumors,161,8,796.0,901.0,20
2509,a giphy picture,545,9,1.0,109.0,15
2510,play Rolling in the deep,1166,9,110.0,263.0,24
2511,interesting facts about the number pi,812,9,264.0,482.0,37
2512,extend the awnings,138,9,483.0,606.0,18
2513,shut down my security camera,150,9,607.0,780.0,28
2514,help me on my fan,547,9,781.0,899.0,17
