,command_name,command_id,pos_id,start_fr_id,end_fr_id,num_chars
772,the liveness of the current song,953,1,1.0,170.0,32
773,a random quote,305,1,171.0,250.0,14
774,facts about the year twenty nineteen,921,1,251.0,440.0,36
775,the power state of my lights,1183,1,441.0,590.0,28
776,upload a mature picture to Imgure,927,1,591.0,765.0,33
777,power off the kitchen fan,419,1,766.0,900.0,25
778,the new york times technology section,120,2,1.0,221.0,37
779,a word from the dictionary,1073,2,222.0,387.0,26
780,open my shades for me,707,2,388.0,528.0,21
781,instagram pictures on my account,606,2,529.0,724.0,32
782,what is the weather tomorrow,1142,2,725.0,900.0,28
783,my google drive files in alphabetical order,1023,3,1.0,288.0,43
784,washington post's compost blog,1288,3,289.0,516.0,31
785,top stories on ABC news,945,3,517.0,704.0,23
786,help me on my kitchen fan,926,3,705.0,902.0,25
787,images from Imgur usersub with more than five hundred points,1205,4,1.0,314.0,60
788,switch on the vacuum,903,4,315.0,428.0,20
789,the energy of song Despacito,1087,4,429.0,582.0,28
790,the new york times science section,535,4,583.0,766.0,34
791,send a picture via email,873,4,767.0,900.0,24
792,my BMI from fitbit,202,5,1.0,96.0,18
793,emails arrived in the last hour,93,5,97.0,257.0,31
794,how loud is this song,930,5,258.0,368.0,21
795,the time signature of Despacito,961,5,369.0,529.0,31
796,comedy channels in youtube,211,5,530.0,665.0,26
797,go to thirty seconds,587,5,666.0,771.0,20
798,on the dining room switch,809,5,772.0,902.0,25
799,tasks from the last ten days from Wunderlist,952,6,1.0,277.0,49
800,is Jingle Bells instrumental,1285,6,278.0,449.0,28
801,mashable news,1232,6,450.0,546.0,13
802,set volume on my speaker to eighty percents,20,6,547.0,758.0,36
803,skip to thirty seconds,452,6,759.0,900.0,22
804,youtube channels with category news and politics,1030,7,1.0,244.0,48
805,switch off the fan,269,7,245.0,338.0,18
806,make the vacuum start cleaning,360,7,339.0,492.0,30
807,what song is currently playing,865,7,493.0,646.0,30
808,play the songs Jingle Bells on Spotify,86,7,647.0,840.0,38
809,bing search,775,7,841.0,899.0,11
810,how dancey is Despacito,471,8,1.0,125.0,23
811,make a twitter post,685,8,126.0,230.0,19
812,WSJ US business articles,1282,8,231.0,360.0,24
813,save whatever's playing to my library,1047,8,361.0,555.0,37
814,youtube's paid channels,105,8,556.0,685.0,24
815,set my thermostat to twenty three degrees,1108,8,686.0,900.0,41
816,my google drive files of type doc,167,9,1.0,169.0,33
817,switch on the vacuum cleaner,11,9,170.0,313.0,28
818,pause my vacuum,695,9,314.0,392.0,15
819,add a new playlist,260,9,393.0,486.0,18
820,loop the color in my kitchen light bulb,299,9,487.0,685.0,39
821,the blog world views of the Washington post,892,9,686.0,904.0,43
