,command_name,command_id,pos_id,start_fr_id,end_fr_id,num_chars
2204,latest business insider news,1279,1,1.0,147.0,28
2205,the valence of Rolling in the deep,626,1,148.0,324.0,34
2206,completed tasks from To do list from the last ten days on Wunderlist,925,1,325.0,696.0,73
2207,create a new playlist,142,1,697.0,808.0,21
2208,power off the fan,219,1,809.0,900.0,17
2209,tech youtube channels,378,2,1.0,115.0,21
2210,mathematical trivia about seven,1027,2,116.0,280.0,31
2211,when a new paper is published in category Computer Science on arxiv,557,2,281.0,625.0,67
2212,turn off my security camera,203,2,626.0,770.0,27
2213,order me an iced espresso,620,2,771.0,900.0,24
2214,images from Imgur usersub with more than five hundred points,1205,3,1.0,392.0,60
2215,set my HVAC to off,759,3,393.0,574.0,18
2216,images from Imgur with more than hundred points,1269,3,575.0,901.0,47
2217,my instagram pictures that have the Clarendon filter applied,912,4,1.0,378.0,60
2218,add a song to my playlist Dance mood,790,4,379.0,636.0,36
2219,the new york times technology section,120,4,637.0,899.0,37
2220,articles in the washington post in section local,777,5,1.0,266.0,48
2221,make a meme,617,5,267.0,347.0,11
2222,channels in category lifestyle on youtube,89,5,348.0,578.0,41
2223,play the song Despacito,55,5,579.0,719.0,23
2224,youtube's recommended channels,291,5,720.0,900.0,31
2225,loop the color in my light bulb,847,6,1.0,156.0,31
2226,stop turning the kitchen fan,113,6,157.0,297.0,28
2227,set the temperature of my Tesla car to twenty five degrees,392,6,298.0,588.0,58
2228,play the last song on Spotify,672,6,589.0,734.0,29
2229,local washington post's articles,1100,6,735.0,900.0,33
2230,latest TED talks,354,7,1.0,131.0,16
2231,hacker news front page,394,7,132.0,292.0,22
2232,a random quote,305,7,293.0,413.0,14
2233,add Rolling in the deep to Sad songs,411,7,414.0,644.0,36
2234,channels in category animation on youtube,1124,7,645.0,900.0,41
2235,completed tasks from To do list from the last three days on Wunderlist,993,8,1.0,394.0,75
2236,youtube channels with category science,599,8,395.0,603.0,38
2237,my instagrams that use filter Clarendon,321,8,604.0,817.0,39
2238,recent tweets,764,8,818.0,901.0,13
2239,make the vacuum stop,131,9,1.0,112.0,20
2240,wall street journal,528,9,113.0,219.0,19
2241,please turn on the bedroom fan,1199,9,220.0,381.0,30
2242,help me turn off the bedroom switch,135,9,382.0,568.0,35
2243,some animated gif,833,9,569.0,665.0,17
2244,turn off my LG tv,681,9,666.0,762.0,17
2245,stop the fan from swinging,336,9,763.0,904.0,26
