,command_name,command_id,pos_id,start_fr_id,end_fr_id,num_chars
290,play the song Jingle Bells on Spotify,185,1,1.0,207.0,37
291,youtube's beauty and fashion channels,358,1,208.0,419.0,38
292,a random fox,435,1,420.0,501.0,12
293,my dropbox files that changed most recently,25,1,502.0,738.0,43
294,my doc files in google drive,180,1,739.0,900.0,28
295,stop the vacuum cleaner,465,2,1.0,151.0,23
296,Stanford news,246,2,152.0,252.0,13
297,images from Imgur,839,2,253.0,373.0,17
298,an interesting factoid about dog,501,2,374.0,569.0,32
299,play Adele,237,2,570.0,655.0,10
300,news from the best university in the world,437,2,656.0,901.0,42
301,my instagram pictures that have the Gingham filter applied,12,3,1.0,299.0,58
302,my instagram pictures with filter Gingham,767,3,300.0,513.0,41
303,save this song,21,3,514.0,592.0,14
304,imgur usersub,344,3,593.0,666.0,13
305,make a tweet,1079,3,667.0,735.0,12
306,images from Imgur marked mature,763,3,736.0,899.0,31
307,the acousticness of the current song,188,4,1.0,204.0,36
308,power off the fan,219,4,205.0,313.0,17
309,articles on popular science,555,4,314.0,472.0,27
310,add song Rolling in the deep to my playlist Sad songs,81,4,473.0,761.0,53
311,value in usd of Bitcoin,1228,4,762.0,900.0,23
312,order me a black white mocha,642,5,1.0,151.0,28
313,blow the horn in my car,223,5,152.0,277.0,23
314,turn the kitchen switch on,785,5,278.0,418.0,26
315,channels in category recommended on youtube,734,5,419.0,644.0,43
316,post a picture on facebook,101,5,645.0,785.0,26
317,how loud is Despacito,928,5,786.0,901.0,21
318,put the damper up,887,6,1.0,92.0,17
319,youtube's lifestyle channels,184,6,93.0,244.0,29
320,the BPM of Rolling in the deep,1216,6,245.0,401.0,30
321,on the switch,1110,6,402.0,473.0,13
322,the Imgur front page,1123,6,474.0,580.0,20
323,channels in category news and politics on youtube,584,6,581.0,832.0,49
324,a random gif,47,6,833.0,899.0,12
325,my instagram pictures with filter Normal,444,7,1.0,225.0,40
326,wake up the Tesla car,807,7,226.0,355.0,21
327,the time signature of song Jingle Bells,821,7,356.0,575.0,39
328,images from Imgur usersub with more than five hundred points,1205,7,576.0,900.0,60
329,get the temperature of my Tesla car,319,8,1.0,187.0,35
330,add this to my playlist Dance mood,125,8,188.0,369.0,34
331,open my damper for me,1040,8,370.0,486.0,21
332,tasks from Work list on Wunderlist,68,8,487.0,668.0,34
333,the state of my tesla car,356,8,669.0,810.0,26
334,my dropbox files,601,8,811.0,902.0,16
335,how speechlike is Rolling in the deep,1176,9,1.0,207.0,37
336,stop the entrance fan from turning,861,9,208.0,399.0,34
337,the latest tweets,166,9,400.0,506.0,17
338,engadget news,393,9,507.0,593.0,13
339,articles on nature,540,9,594.0,705.0,18
340,the new york times business section,639,9,706.0,902.0,35
