,command_name,command_id,pos_id,start_fr_id,end_fr_id,num_chars
2172,CS two nine four S class materials,687,1,1.0,173.0,34
2173,upload a picture to facebook,1113,1,174.0,316.0,28
2174,youtube channels with category recommended,479,1,317.0,529.0,42
2175,the first ten instagram pictures on my account,91,1,530.0,762.0,46
2176,switch off my vacuum for me,1134,1,763.0,900.0,27
2177,channels in category beauty and fashion on youtube,104,2,1.0,265.0,50
2178,the latest XKCD what if,1207,2,266.0,395.0,23
2179,help me turn off the kitchen switch,340,2,396.0,585.0,35
2180,get info on people I know,1234,2,586.0,725.0,25
2181,what happened in twenty nineteen,694,2,726.0,900.0,32
2182,a random horse fact,78,3,1.0,113.0,19
2183,latest papers in category Economics on arxiv,818,3,114.0,351.0,44
2184,my google contacts,616,3,352.0,459.0,18
2185,DIY channels in youtube,588,3,460.0,592.0,23
2186,youtube's music channels,1114,3,593.0,735.0,25
2187,youtube's automotive channels,1194,3,736.0,903.0,30
2188,how danceable is this song,495,4,1.0,136.0,26
2189,the temperature on my thermostat,179,4,137.0,302.0,32
2190,set temperature on my thermostat to twenty three degrees,562,4,303.0,588.0,56
2191,turn shuffle on,401,4,589.0,669.0,15
2192,top stories on CNN news,1272,4,670.0,790.0,23
2193,tweets in my timeline,811,4,791.0,901.0,21
2194,my instagram pictures that have the Gingham filter applied,12,5,1.0,292.0,58
2195,the liveness of the current track,644,5,293.0,459.0,33
2196,a random name,751,5,460.0,526.0,13
2197,the number of steps i took,539,5,527.0,658.0,26
2198,a random quote,305,5,659.0,730.0,14
2199,youtube channels with category DIY,830,5,731.0,902.0,34
2200,how positive is Despacito,1131,6,1.0,155.0,25
2201,order me a black flat white,270,6,156.0,320.0,27
2202,raise the curtains,781,6,321.0,440.0,18
2203,washington post sports,317,6,441.0,580.0,22
2204,upload a picture to Imgur,967,6,581.0,735.0,25
2205,turn off the vacuum cleaner,990,6,736.0,900.0,27
2206,the acousticness of the current track,147,7,1.0,204.0,37
2207,washington post's the fix blog,1001,7,205.0,378.0,31
2208,Wall street journal markets,725,7,379.0,532.0,27
2209,the danceability of the current song,552,7,533.0,731.0,36
2210,piled higher and deeper comics,862,7,732.0,900.0,30
2211,latest star wars news,65,8,1.0,122.0,21
2212,add Despacito to my playlist Dance mood,302,8,123.0,339.0,40
2213,NASA's astronomy picture of the day,846,8,340.0,536.0,36
2214,turn off my Tesla car air-conditioner,870,8,537.0,738.0,37
2215,lifestyle channels in youtube,1008,8,739.0,900.0,29
2216,switch off my dining room switch,537,9,1.0,203.0,32
2217,latest posts in all my RSS feeds,549,9,204.0,406.0,32
2218,add song Jingle Bells to my playlist Dance mood,1097,9,407.0,684.0,47
2219,my onedrive files created this week,353,9,685.0,902.0,35
