,command_name,command_id,pos_id,start_fr_id,end_fr_id,num_chars
622,decrease volume on my speaker,653,1,1.0,158.0,29
623,my schedule,342,1,159.0,226.0,11
624,loop the color in my light bulb,847,1,227.0,394.0,31
625,the first three instagram pictures on my account,60,1,395.0,647.0,48
626,my primary category emails,575,1,648.0,790.0,26
627,latest gamespot news,881,1,791.0,903.0,20
628,the instrumentalness of song Despacito,428,2,1.0,196.0,38
629,wall street journal articles in the opinions section,406,2,197.0,462.0,52
630,turn on my kitchen switch for me,1200,2,463.0,628.0,32
631,the loudness of the current track,911,2,629.0,799.0,33
632,my files in dropbox,1000,2,800.0,900.0,19
633,some animated gif,833,3,1.0,97.0,17
634,how energetic is Rolling in the deep,43,3,98.0,289.0,36
635,turn off the light,474,3,290.0,391.0,18
636,CS two nine four S slides,177,3,392.0,528.0,25
637,switch off the switch,719,3,529.0,645.0,21
638,flip my bedroom switch off,934,3,646.0,787.0,26
639,my instagram pictures,986,3,788.0,904.0,21
640,set my thermostat to twenty degrees,806,4,1.0,210.0,35
641,add Despacito to my playlist Favourite songs,761,4,211.0,470.0,45
642,channels in category causes on youtube,860,4,471.0,695.0,38
643,photos in album Family on facebook,962,4,696.0,900.0,34
644,how dancey is the song Rolling in the deep,872,5,1.0,242.0,42
645,order me a black cappuccino,497,5,243.0,409.0,27
646,on Spotify play Rolling in the deep,808,5,410.0,516.0,15
647,my google drive files modified this week,491,5,517.0,748.0,40
648,turn off the bedroom fan,148,5,749.0,900.0,24
649,add Rolling in the deep to Dance mood on Spotify,1240,6,1.0,245.0,48
650,youtube channels with category beauty and fashion,136,6,246.0,495.0,49
651,imgur usersub,344,6,496.0,565.0,13
652,tasks from Work list from the last seven days from Wunderlist,946,6,566.0,900.0,66
653,stories on macrumors,161,7,1.0,120.0,20
654,shut down the lights,841,7,121.0,240.0,20
655,switch off the kitchen vacuum,335,7,241.0,405.0,29
656,trivia about three,1197,7,406.0,515.0,18
657,my files in google drive,652,7,516.0,655.0,24
658,news on star wars,287,7,656.0,760.0,17
659,order me an iced americano,570,7,761.0,905.0,25
660,the key of song Rolling in the deep,263,8,1.0,184.0,35
661,on the bedroom switch,1133,8,185.0,298.0,21
662,pause my Spotify,877,8,299.0,387.0,16
663,order me a mocha,330,8,388.0,476.0,16
664,the energy of Despacito,430,8,477.0,600.0,23
665,help me open the window,1004,8,601.0,724.0,23
666,unmute my LG webos tv,1218,8,725.0,838.0,21
667,an aphorism,1051,8,839.0,902.0,11
668,a random animal fact,222,9,1.0,107.0,20
669,raise the volume of my LG tv,284,9,108.0,254.0,28
670,business news on fortune,163,9,255.0,381.0,24
671,get the climate state of my Tesla car,316,9,382.0,573.0,37
672,turn my kitchen fan,633,9,574.0,675.0,19
673,add to playlist Favourite songs,73,9,676.0,837.0,31
674,move the fan,1186,9,838.0,904.0,12
