,command_name,command_id,pos_id,start_fr_id,end_fr_id,num_chars
2528,news from the best university in the world,437,1,1.0,214.0,42
2529,my oldest google drive files,1164,1,215.0,358.0,28
2530,order me an iced americano,570,1,359.0,487.0,25
2531,set me as away on slack,5,1,488.0,606.0,23
2532,Is my car at home?,512,1,607.0,705.0,19
2533,make my security camera stop recording,327,1,706.0,899.0,38
2534,interesting facts about the number seven,217,2,1.0,210.0,40
2535,from tv youtube channels,855,2,211.0,340.0,24
2536,articles in the new york times science section,669,2,341.0,580.0,46
2537,the acousticness of the current track,147,2,581.0,775.0,37
2538,stop the vacuum cleaner,465,2,776.0,900.0,23
2539,open my entrance shutters for me,789,3,1.0,167.0,32
2540,start disco lights,318,3,168.0,264.0,18
2541,tell the vacuum to return to base,665,3,265.0,436.0,33
2542,my playlist,252,3,437.0,498.0,11
2543,raise the entrance blinds,771,3,499.0,630.0,25
2544,open the window,905,3,631.0,712.0,15
2545,NASA's astronomy picture of the day,846,3,713.0,899.0,36
2546,can you switch on my entrance fan,446,4,1.0,176.0,33
2547,play the playlist Favourite songs,1,4,177.0,352.0,33
2548,news on gamespot,234,4,353.0,443.0,16
2549,the speechiness of song Despacito,209,4,444.0,619.0,33
2550,play my playlist Favourite songs,1290,4,620.0,790.0,32
2551,a random cat picture,265,4,791.0,901.0,20
2552,my dropbox files,601,5,1.0,108.0,16
2553,order me a drip coffee,1260,5,109.0,246.0,22
2554,youtube's film and entertainment channels,489,5,247.0,484.0,42
2555,play the album Parachutes,127,5,485.0,637.0,25
2556,images from Imgur with more than hundred points,1269,5,638.0,900.0,47
2557,my google drive files of type doc,167,6,1.0,170.0,33
2558,halt my oscillating fan,1105,6,171.0,290.0,23
2559,image search,1137,6,291.0,355.0,12
2560,the latest XKCD what if,1207,6,356.0,475.0,23
2561,move the fan,1186,6,476.0,540.0,12
2562,move the kitchen fan,646,6,541.0,645.0,20
2563,make a tweet,1079,6,646.0,710.0,12
2564,set volume on my speaker to hundred percents,671,6,711.0,900.0,37
2565,popular science articles,4,7,1.0,138.0,24
2566,the Imgur front page,1123,7,139.0,256.0,20
2567,can you switch on my fan,1140,7,257.0,394.0,24
2568,my security camera live feed,955,7,395.0,552.0,28
2569,open my awning for me,174,7,553.0,675.0,21
2570,how dancey is this song,460,7,676.0,808.0,23
2571,stop the vacuum,121,7,809.0,901.0,15
2572,recommended channels in youtube,480,8,1.0,195.0,31
2573,some animated gif,833,8,196.0,320.0,17
2574,make the kitchen fan swing,50,8,321.0,490.0,26
2575,add Despacito to my playlist Favourite songs,761,8,491.0,755.0,45
2576,today's asteroid info,964,8,756.0,900.0,21
2577,articles in the new york times arts section,464,9,1.0,236.0,43
2578,please turn on the entrance fan,400,9,237.0,412.0,31
2579,how dancey is Despacito,471,9,413.0,548.0,23
2580,color loop the kitchen lights,162,9,549.0,714.0,29
2581,the liveness of the current track,644,9,715.0,900.0,33
