,command_name,command_id,pos_id,start_fr_id,end_fr_id,num_chars
1574,stop moving the bedroom fan,457,1,1.0,147.0,27
1575,images from Imgur User Submitted,949,1,148.0,319.0,32
1576,wall street journal articles in the world news section,982,1,320.0,601.0,54
1577,write to a new file in onedrive,845,1,602.0,768.0,31
1578,washington post opinions,376,1,769.0,900.0,24
1579,my emails on gmail,649,2,1.0,144.0,18
1580,my google drive files larger than five gigabytes,169,2,145.0,438.0,48
1581,set my bluetooth speaker to zero percent,27,2,439.0,662.0,34
1582,add song Despacito to Favourite songs,190,2,663.0,901.0,37
1583,increase the volume on my bluetooth speaker,938,3,1.0,216.0,43
1584,enable my security camera,109,3,217.0,342.0,25
1585,set the temperature of my Tesla car to eighteen degrees,314,3,343.0,618.0,55
1586,turn off the lights,1254,3,619.0,714.0,19
1587,play the song Jingle Bells on Spotify,185,3,715.0,900.0,37
1588,my twitter direct messages,1168,4,1.0,165.0,26
1589,trump quotes,1039,4,166.0,260.0,12
1590,set the temperature between twenty degrees and twenty five degrees on my thermostat,668,4,261.0,710.0,83
1591,the time signature of Despacito,961,4,711.0,900.0,31
1592,youtube's animation channels,1280,5,1.0,149.0,29
1593,raise the curtains,781,5,150.0,243.0,18
1594,the danceability of the song Rolling in the deep,890,5,244.0,487.0,48
1595,switch off the kitchen vacuum,335,5,488.0,636.0,29
1596,keep my curtains,697,5,637.0,720.0,16
1597,set the volume of my LG tv to eighty,69,5,721.0,904.0,36
1598,play a song,1020,6,1.0,59.0,11
1599,articles in the washington post in section opinions,623,6,60.0,318.0,51
1600,latest mashable news,348,6,319.0,422.0,20
1601,the energy of song Jingle Bells,274,6,423.0,581.0,31
1602,turn off my entrance switch,496,6,582.0,720.0,27
1603,articles on medium,591,6,721.0,814.0,18
1604,create a playlist,384,6,815.0,903.0,17
1605,latest news by ars technica,550,7,1.0,156.0,27
1606,honk the horn on my car,381,7,157.0,292.0,23
1607,raise the entrance shades,924,7,293.0,438.0,25
1608,raise the damper,1132,7,439.0,539.0,16
1609,tasks from Homework list from the last ten days from Wunderlist,258,7,540.0,900.0,68
1610,set me as away on slack,5,8,1.0,129.0,23
1611,change the volume of my LG tv to zero,243,8,130.0,328.0,37
1612,add a song to my playlist Favourite songs,493,8,329.0,547.0,41
1613,articles on popular science,555,8,548.0,696.0,27
1614,the liveness of this song,749,8,697.0,835.0,25
1615,Steam price,1143,8,836.0,904.0,11
1616,order me a caramel macchiato,74,9,1.0,142.0,28
1617,turn shuffle off,730,9,143.0,224.0,16
1618,loop the color of the light bulb,192,9,225.0,386.0,32
1619,add song Jingle Bells to my playlist Dance mood,1097,9,387.0,623.0,47
1620,youtube channels with category sports,563,9,624.0,810.0,37
1621,three dog pictures,1010,9,811.0,902.0,18
