,command_name,command_id,pos_id,start_fr_id,end_fr_id,num_chars
2414,is my Tesla remotely accessible?,904,1,1.0,186.0,33
2415,youtube's paid channels,105,1,187.0,327.0,24
2416,youtube channels with category animation,686,1,328.0,548.0,40
2417,order me a black caramel macchiato,124,1,549.0,739.0,34
2418,how positive is Jingle Bells,413,1,740.0,900.0,28
2419,set the low temperature to twenty degrees on my thermostat and the high to twenty three degrees,835,2,1.0,495.0,95
2420,the energy of Despacito,430,2,496.0,630.0,23
2421,my emails on gmail,649,2,631.0,740.0,18
2422,my oldest google drive files,1164,2,741.0,900.0,28
2423,the speechiness of song Jingle Bells,675,3,1.0,213.0,36
2424,I want to switch off the fan,1277,3,214.0,386.0,28
2425,play Rolling in the deep on Spotify,194,3,387.0,594.0,35
2426,add Rolling in the deep to my playlist Favourite songs,477,3,595.0,902.0,55
2427,set the volume of my LG tv to zero,103,4,1.0,178.0,34
2428,stop moving the kitchen fan,72,4,179.0,321.0,27
2429,web search,1025,4,322.0,379.0,10
2430,add Despacito to Dance mood,8,4,380.0,522.0,27
2431,completed tasks from Work list from the last three days on Wunderlist,426,4,523.0,900.0,74
2432,pause my Spotify,877,5,1.0,81.0,16
2433,a NASA picture,268,5,82.0,152.0,14
2434,the loudness of the current song,153,5,153.0,313.0,32
2435,restore the volume on my LG tv,1167,5,314.0,464.0,30
2436,my profile on linkedin,506,5,465.0,575.0,22
2437,a random factoid,455,5,576.0,656.0,16
2438,my schedule,342,5,657.0,712.0,11
2439,add Despacito to Dance mood on Spotify,978,5,713.0,903.0,38
2440,post a picture on facebook,101,6,1.0,156.0,26
2441,on the dining room switch,809,6,157.0,307.0,25
2442,a gif from giphy,801,6,308.0,413.0,16
2443,stop my kitchen fan from oscillating,690,6,414.0,619.0,36
2444,TED talks,1072,6,620.0,690.0,9
2445,youtube channels with category sports,563,6,691.0,901.0,37
2446,facts about the year twenty twenty,1238,7,1.0,179.0,34
2447,translate to Russian,1151,7,180.0,288.0,20
2448,on the vacuum,1090,7,289.0,362.0,13
2449,save whatever's playing to my library,1047,7,363.0,556.0,37
2450,how loud is Despacito,928,7,557.0,670.0,21
2451,a random animated gif,1066,7,671.0,784.0,21
2452,dictionary definitions,966,7,785.0,903.0,22
2453,stop the vacuum cleaner,465,8,1.0,129.0,23
2454,business washington post's articles,341,8,130.0,323.0,36
2455,the energy of song Jingle Bells,274,8,324.0,492.0,31
2456,turn off my bedroom switch,895,8,493.0,636.0,26
2457,close the awning,1048,8,637.0,730.0,16
2458,add Jingle Bells to my playlist,1203,8,731.0,899.0,31
2459,set my bluetooth speaker to fifty percents,141,9,1.0,189.0,35
2460,update my facebook status,827,9,190.0,328.0,25
2461,photos in album Family on facebook,962,9,329.0,512.0,34
2462,open my entrance window for me,757,9,513.0,676.0,30
2463,order me a mocha,330,9,677.0,770.0,16
2464,post a picture on tumblr,658,9,771.0,904.0,24
