,command_name,command_id,pos_id,start_fr_id,end_fr_id,num_chars
1712,paper in category Physics on arxiv,518,1,1.0,210.0,34
1713,put the curtains up,210,1,211.0,345.0,19
1714,make a new post on facebook,359,1,346.0,520.0,27
1715,my google drive files in alphabetical order,1023,1,521.0,775.0,43
1716,the latest tweets,166,1,776.0,900.0,17
1717,my instagram pictures that have the Gingham filter,1296,2,1.0,280.0,50
1718,the danceability of the current song,552,2,281.0,490.0,36
1719,on Spotify play Rolling in the deep,508,2,491.0,695.0,35
1720,washington post's morning mix blog,1206,2,696.0,900.0,35
1721,the lexical analysis of a sentence,240,3,1.0,190.0,34
1722,articles in the new york times technology section,1126,3,191.0,455.0,49
1723,lower the volume of my bluetooth speaker,325,3,456.0,675.0,40
1724,the latest posts in the reddit front page,502,3,676.0,900.0,41
1725,the currently playing song,1011,4,1.0,158.0,26
1726,completed tasks from the last three days on Wunderlist,519,4,159.0,456.0,54
1727,how speechlike is Rolling in the deep,1176,4,457.0,669.0,37
1728,pause my vacuum,695,4,670.0,772.0,15
1729,order me an americano,143,4,773.0,900.0,20
1730,put the entrance blinds down,582,5,1.0,174.0,28
1731,dog fun facts,718,5,175.0,273.0,13
1732,interesting facts about the number pi,812,5,274.0,492.0,37
1733,how loud is Jingle Bells,199,5,493.0,646.0,24
1734,my instagram pictures that use filter Normal,974,5,647.0,900.0,44
1735,my onedrive files in reverse alphabetical order,1286,6,1.0,262.0,47
1736,take a note,289,6,263.0,344.0,11
1737,add the album Abbey Road to my playlist Favourite songs,10,6,345.0,646.0,55
1738,the loudness of Jingle Bells,261,6,647.0,813.0,28
1739,image search,1137,6,814.0,900.0,12
1740,the tempo of song Rolling in the deep,656,7,1.0,199.0,37
1741,my instagram pictures that have the Clarendon filter,534,7,200.0,473.0,52
1742,WSJ opinions articles,1210,7,474.0,592.0,21
1743,change the volume of my LG tv to fifty,1095,7,593.0,796.0,38
1744,shuffle my Spotify,659,7,797.0,900.0,18
1745,latest posts on a RSS feed,1276,8,1.0,164.0,27
1746,a snapshot of my security camera,1118,8,165.0,353.0,32
1747,set temperature on my thermostat to twenty degrees,590,8,354.0,632.0,50
1748,songs in my playlist Dance mood,461,8,633.0,816.0,31
1749,an aphorism,1051,8,817.0,900.0,11
1750,add to playlist Favourite songs,73,9,1.0,172.0,31
1751,switch off the vacuum,379,9,173.0,294.0,21
1752,stop the bedroom fan from turning,561,9,295.0,476.0,33
1753,I want to switch off the kitchen fan,472,9,477.0,673.0,36
1754,the key of Jingle Bells,564,9,674.0,805.0,23
1755,animal fun facts,1111,9,806.0,902.0,16
