,command_name,command_id,pos_id,start_fr_id,end_fr_id,num_chars
1062,channels in category comedy on youtube,494,1,1.0,199.0,38
1063,automotive youtube channels,24,1,200.0,343.0,27
1064,off the vacuum,622,1,344.0,422.0,14
1065,front page of hacker news,1158,1,423.0,556.0,25
1066,a math plot,1018,1,557.0,620.0,11
1067,play Adele,237,1,621.0,679.0,10
1068,a plot from wolfram alpha,320,1,680.0,813.0,25
1069,important emails,108,1,814.0,902.0,16
1070,set my HVAC to cool,290,2,1.0,100.0,19
1071,add song Jingle Bells to Sad songs,956,2,101.0,275.0,34
1072,add Despacito to my playlist Sad songs,249,2,276.0,475.0,39
1073,set my speaker louder,1156,2,476.0,585.0,21
1074,turn off my LG tv,681,2,586.0,675.0,17
1075,order me a black drip coffee,1160,2,676.0,820.0,28
1076,oscillate my fan,733,2,821.0,905.0,16
1077,news on star wars,287,3,1.0,87.0,17
1078,comedy youtube channels,922,3,88.0,204.0,23
1079,an aphorism,1051,3,205.0,261.0,11
1080,ask my vacuum to stop cleaning,324,3,262.0,413.0,30
1081,turn on shuffle,1107,3,414.0,490.0,15
1082,set the power on my LG tv to on,698,3,491.0,647.0,31
1083,Huffington posts,773,3,648.0,729.0,16
1084,the lexical analysis of a sentence,240,3,730.0,901.0,34
1085,set my speaker as sink,569,4,1.0,117.0,22
1086,use Spotify to play some music,1104,4,118.0,274.0,30
1087,raise the shades,635,4,275.0,361.0,16
1088,play the playlist Sad songs,995,4,362.0,503.0,27
1089,my instagram pictures that use filter Gingham,389,4,504.0,735.0,45
1090,open Spotify and play some music,770,4,736.0,902.0,32
1091,a picture from curiosity rover,1080,5,1.0,160.0,30
1092,wired top stories,648,5,161.0,255.0,17
1093,go back,662,5,256.0,300.0,7
1094,raise volume on my bluetooth speaker,883,5,301.0,490.0,36
1095,my instagram pictures that use filter Clarendon,992,5,491.0,735.0,47
1096,pull the entrance curtains open,129,5,736.0,900.0,31
1097,play Jingle Bells,958,6,1.0,104.0,17
1098,order me an espresso,1281,6,105.0,218.0,19
1099,the fitbit pedometer,213,6,219.0,337.0,20
1100,help me open the entrance shutters,901,6,338.0,526.0,34
1101,WSJ opinions articles,1210,6,527.0,650.0,21
1102,the blog post everything of the washington post,424,6,651.0,904.0,47
1103,recommended channels in youtube,480,7,1.0,160.0,31
1104,my ten recent instagram pictures,1144,7,161.0,325.0,32
1105,mashable news,1232,7,326.0,395.0,13
1106,add to playlist Favourite songs,73,7,396.0,555.0,31
1107,channels in category recommended on youtube,734,7,556.0,775.0,43
1108,turn my fan,417,7,776.0,835.0,11
1109,new playlist,1256,7,836.0,900.0,12
1110,play the songs Jingle Bells on Spotify,86,8,1.0,197.0,38
1111,washington post lifestyle,214,8,198.0,329.0,25
1112,songs in my playlist Dance mood,461,8,330.0,491.0,31
1113,washington post politics,720,8,492.0,618.0,24
1114,how dancey is the song Despacito,829,8,619.0,785.0,32
1115,please turn on the fan,216,8,786.0,902.0,22
1116,a translation to Russian,960,9,1.0,126.0,24
1117,articles on lifehacker,1074,9,127.0,242.0,22
1118,log my weight on fitbit,596,9,243.0,363.0,23
1119,my onedrive files in reverse alphabetical order,1286,9,364.0,604.0,47
1120,play the previous song,805,9,605.0,720.0,22
1121,youtube channels with category tech,560,9,721.0,901.0,35
