,command_name,command_id,pos_id,start_fr_id,end_fr_id,num_chars
2201,completed tasks from Homework list on Wunderlist,973,1,1.0,262.0,48
2202,washington post business,398,1,263.0,404.0,24
2203,latest slashdot news,1275,1,405.0,526.0,20
2204,put the damper down,843,1,527.0,643.0,19
2205,set on the lights,932,1,644.0,750.0,17
2206,flash the lights as alerts,256,1,751.0,902.0,26
2207,posts on matrix sixty seven,116,2,1.0,189.0,27
2208,go to thirty seconds,587,2,190.0,343.0,20
2209,help me open the entrance shutters,901,2,344.0,567.0,34
2210,on the switch,1110,2,568.0,686.0,13
2211,images from Imgur User Submitted,949,2,687.0,900.0,32
2212,completed tasks from Homework list from the last three days on Wunderlist,619,3,1.0,447.0,78
2213,play the song Rolling in the deep,322,3,448.0,669.0,33
2214,help me turn off the bedroom switch,135,3,670.0,901.0,35
2215,add the album Parachutes to my playlist,951,4,1.0,287.0,39
2216,how speechlike is Rolling in the deep,1176,4,288.0,564.0,37
2217,channels in category news and politics on youtube,584,4,565.0,901.0,49
2218,my instagram pictures that have the Gingham filter applied,12,5,1.0,358.0,58
2219,channels in category beauty and fashion on youtube,104,5,359.0,676.0,50
2220,add song Despacito to Sad songs,859,5,677.0,899.0,31
2221,increase the volume on my bluetooth speaker,938,6,1.0,226.0,43
2222,turn off my fan,1198,6,227.0,312.0,15
2223,images from Imgur marked mature,763,6,313.0,478.0,31
2224,close my damper,396,6,479.0,564.0,15
2225,today's articles in the new york times,1195,6,565.0,770.0,39
2226,business news on fortune,163,6,771.0,901.0,24
2227,news on techcrunch,248,7,1.0,110.0,18
2228,my instagram pictures that have the Normal filter,95,7,111.0,375.0,49
2229,facts about the year twenty twenty,1238,7,376.0,565.0,34
2230,washington post lifestyle,214,7,566.0,710.0,25
2231,add this to my playlist Dance mood,125,7,711.0,900.0,34
2232,what is the weather tomorrow,1142,8,1.0,143.0,28
2233,my emails on gmail,649,8,144.0,236.0,18
2234,turn my bedroom fan,657,8,237.0,334.0,19
2235,ask my vacuum to stop cleaning,324,8,335.0,487.0,30
2236,the instrumentalness of Rolling in the deep,654,8,488.0,705.0,43
2237,the state of the entrance motion sensor,1069,8,706.0,903.0,39
2238,open my entrance curtains for me,1021,9,1.0,169.0,32
2239,math facts about pi,420,9,170.0,273.0,19
2240,the latest posts in the reddit front page,502,9,274.0,487.0,41
2241,trivia about three,1197,9,488.0,586.0,18
2242,call uber,693,9,587.0,640.0,9
2243,science channels in youtube,1060,9,641.0,784.0,27
2244,price of game on Steam,529,9,785.0,903.0,22
