,command_name,command_id,pos_id,start_fr_id,end_fr_id,num_chars
1509,the time signature of Rolling in the deep,1034,1,1.0,215.0,41
1510,turn on my bedroom switch for me,23,1,216.0,385.0,32
1511,news and politics youtube channels,146,1,386.0,565.0,34
1512,the speechiness of Despacito,373,1,566.0,715.0,28
1513,get the temperature of my Tesla car,319,1,716.0,900.0,35
1514,create google drive file,643,2,1.0,122.0,24
1515,turn the entrance switch on,1077,2,123.0,259.0,27
1516,youtube channels i follow,738,2,260.0,386.0,25
1517,add the album to my playlist Favourite songs,254,2,387.0,608.0,44
1518,on the dining room switch,809,2,609.0,735.0,25
1519,news on mashable,1233,2,736.0,817.0,16
1520,animal fun facts,1111,2,818.0,899.0,16
1521,gaming channels in youtube,762,3,1.0,136.0,26
1522,the positivity of this song,204,3,137.0,277.0,27
1523,CS two nine four W slides,1221,3,278.0,408.0,25
1524,add Despacito to Sad songs on Spotify,14,3,409.0,599.0,37
1525,turn off my bedroom switch,895,3,600.0,735.0,26
1526,instagram pictures on my account,606,3,736.0,901.0,32
1527,facts about three,418,4,1.0,118.0,17
1528,the new york times science section,535,4,119.0,321.0,34
1529,cooking youtube channels,1259,4,322.0,474.0,24
1530,wall street journal articles in the opinions section published in the last hour,1042,4,475.0,902.0,79
1531,use Spotify to play some music,1104,5,1.0,163.0,30
1532,play the song Jingle Bells,880,5,164.0,306.0,26
1533,youtube's sports channels,514,5,307.0,449.0,26
1534,the loudness of the current track,911,5,450.0,627.0,33
1535,how speechlike is the current song,414,5,628.0,810.0,34
1536,oscillate my fan,733,5,811.0,903.0,16
1537,Huffington posts,773,6,1.0,82.0,16
1538,random number facts,627,6,83.0,179.0,19
1539,my instagram pictures that have the Gingham filter,1296,6,180.0,431.0,50
1540,songs in my playlist Sad songs,133,6,432.0,583.0,30
1541,the step count from fitbit,937,6,584.0,715.0,26
1542,change the volume of my LG tv to zero,243,6,716.0,902.0,37
1543,the blog compost of the washington post,898,7,1.0,207.0,39
1544,set the temperature of my Tesla car to twenty three degrees,405,7,208.0,514.0,59
1545,a plot from wolframalpha,164,7,515.0,646.0,24
1546,help me on my fan,547,7,647.0,743.0,17
1547,increase volume on my speaker,92,7,744.0,900.0,29
1548,the loudness of Jingle Bells,261,8,1.0,142.0,28
1549,the speechiness of song Rolling in the deep,994,8,143.0,359.0,43
1550,switch on the vacuum cleaner,11,8,360.0,501.0,28
1551,close the awning,1048,8,502.0,583.0,16
1552,snail fun facts,505,8,584.0,660.0,15
1553,order me a black flat white,270,8,661.0,797.0,27
1554,is this song acoustic,941,8,798.0,904.0,21
1555,make a new post on facebook,359,9,1.0,164.0,27
1556,my oldest google drive files,1164,9,165.0,333.0,28
1557,change the volume of my LG tv to fifty,1095,9,334.0,552.0,38
1558,youtube's lifestyle channels,184,9,553.0,726.0,29
1559,reduce the volume of my LG tv,723,9,727.0,900.0,29
