,command_name,command_id,pos_id,start_fr_id,end_fr_id,num_chars
1168,add this song to playlist Sad songs,580,1,1.0,184.0,35
1169,the technology section of the new york times,1271,1,185.0,413.0,44
1170,puppy pictures,907,1,414.0,492.0,14
1171,news on NBA basketball,355,1,493.0,611.0,22
1172,the weather outside,45,1,612.0,715.0,19
1173,the danceability of the current song,552,1,716.0,904.0,36
1174,stop the bedroom fan from swinging,929,2,1.0,177.0,34
1175,latest techcrunch news,1112,2,178.0,294.0,22
1176,images from Imgur with more than hundred points,1269,2,295.0,536.0,47
1177,what happened in the year twenty nineteen,41,2,537.0,748.0,41
1178,the messages i got on twitter,262,2,749.0,900.0,29
1179,add Jingle Bells to Favourite songs,421,3,1.0,201.0,35
1180,turn off my kitchen switch,175,3,202.0,357.0,26
1181,facts about the year twenty twenty,1238,3,358.0,553.0,34
1182,image search,1137,3,554.0,639.0,12
1183,put the curtains down,307,3,640.0,770.0,21
1184,business insider news,440,3,771.0,901.0,21
1185,latest posts in all my RSS feeds,549,4,1.0,173.0,32
1186,posts in the washington post the fix blog,760,4,174.0,391.0,41
1187,youtube's science channels,1161,4,392.0,539.0,27
1188,upload a picture to facebook,1113,4,540.0,692.0,28
1189,skip to fifty seconds,1057,4,693.0,810.0,21
1190,raise the damper,1132,4,811.0,903.0,16
1191,ask my vacuum cleaner to pause,571,5,1.0,151.0,30
1192,my steps from fitbit,1235,5,152.0,252.0,20
1193,turn on the lights,746,5,253.0,343.0,18
1194,an interesting factoid about horse,1084,5,344.0,514.0,34
1195,local washington post's articles,1100,5,515.0,680.0,33
1196,make my LG tv louder,1242,5,681.0,781.0,20
1197,flash the kitchen lights,1298,5,782.0,902.0,24
1198,what happened in twenty twenty,526,6,1.0,158.0,30
1199,add song Rolling in the deep to Dance mood,235,6,159.0,376.0,42
1200,turn off the kitchen fan,449,6,377.0,504.0,24
1201,extend the awnings,138,6,505.0,602.0,18
1202,turn off my bedroom switch,895,6,603.0,740.0,26
1203,close my window,878,6,741.0,823.0,15
1204,save this song,21,6,824.0,901.0,14
1205,latest posts in all my RSS subscriptions,463,7,1.0,221.0,40
1206,today's asteroid info,964,7,222.0,347.0,21
1207,youtube channels with category tech,560,7,348.0,543.0,35
1208,photos on facebook,155,7,544.0,654.0,18
1209,the blog the plum line of the washington post,772,7,655.0,900.0,45
1210,the time signature of Jingle Bells,879,8,1.0,183.0,34
1211,order me a black white mocha,642,8,184.0,336.0,28
1212,Is my tesla car plugged in?,1165,8,337.0,489.0,28
1213,business washington post's articles,341,8,490.0,682.0,36
1214,the direct messages i received on twitter,780,8,683.0,900.0,41
1215,open the awning,1049,9,1.0,127.0,15
1216,help me switch on my vacuum,1120,9,128.0,314.0,27
1217,add song Jingle Bells to Sad songs,956,9,315.0,536.0,34
1218,TED talks,1072,9,537.0,633.0,9
1219,my instagram pictures with filter Clarendon,621,9,634.0,900.0,43
