,command_name,command_id,pos_id,start_fr_id,end_fr_id,num_chars
2530,add Jingle Bells to Dance mood on Spotify,97,1,1.0,228.0,41
2531,is Despacito instrumental,574,1,229.0,376.0,25
2532,switch off my vacuum for me,1134,1,377.0,534.0,27
2533,a joke,1293,1,535.0,587.0,6
2534,best of youtube youtube channels,594,1,588.0,770.0,32
2535,the steps i have taken,856,1,771.0,903.0,22
2536,lower the entrance curtains,288,2,1.0,145.0,27
2537,my instagrams that use filter Gingham,1170,2,146.0,340.0,37
2538,the BPM of song Despacito,1202,2,341.0,475.0,25
2539,play the songs Rolling in the deep on Spotify,323,2,476.0,710.0,45
2540,NASA's astronomy picture of the day,846,2,711.0,900.0,36
2541,youtube's cooking channels,380,3,1.0,140.0,27
2542,youtube channels with category causes,351,3,141.0,330.0,37
2543,set my HVAC to heat cool,748,3,331.0,455.0,24
2544,order me a black mocha,1070,3,456.0,570.0,22
2545,medium articles,810,3,571.0,650.0,15
2546,order me a white mocha,1098,3,651.0,765.0,22
2547,turn the kitchen switch on,785,3,766.0,900.0,26
2548,play the songs Jingle Bells on Spotify,86,4,1.0,193.0,38
2549,add Despacito to Favourite songs,187,4,194.0,356.0,32
2550,decrease the volume of my LG tv,1174,4,357.0,514.0,31
2551,trivia about three,1197,4,515.0,607.0,18
2552,business insider news,440,4,608.0,715.0,21
2553,save whatever's playing to my library,1047,4,716.0,903.0,37
2554,emails arrived in the last hour,93,5,1.0,157.0,31
2555,play the artist Frank Sinatra,458,5,158.0,304.0,29
2556,how upbeat is this song,684,5,305.0,421.0,23
2557,TED videos,724,5,422.0,473.0,10
2558,is Jingle Bells instrumental,1285,5,474.0,615.0,28
2559,youtube's news and politics channels,56,5,616.0,802.0,37
2560,ABC news top stories,478,5,803.0,904.0,20
2561,add song Rolling in the deep to Favourite songs,1022,6,1.0,272.0,47
2562,on the fan for me,716,6,273.0,394.0,17
2563,ask my vacuum cleaner to pause,571,6,395.0,581.0,30
2564,an interesting factoid about horse,1084,6,582.0,788.0,34
2565,latest NBA news,850,6,789.0,900.0,15
2566,set my thermostat to twenty three degrees,1108,7,1.0,225.0,41
2567,shut down my security camera,150,7,226.0,385.0,28
2568,set my thermostat to twenty degrees,806,7,386.0,580.0,35
2569,get info on people I know,1234,7,581.0,725.0,25
2570,mathematical trivia about three,822,7,726.0,900.0,31
2571,the loudness of Despacito,1163,8,1.0,142.0,25
2572,talks on TED,215,8,143.0,219.0,12
2573,help me turn off the entrance switch,7,8,220.0,416.0,36
2574,order uber,345,8,417.0,483.0,10
2575,retract the awnings,979,8,484.0,595.0,19
2576,latest posts on matrix sixty seven,412,8,596.0,782.0,34
2577,one Ethereum in dollars,224,8,783.0,904.0,21
2578,top stories on ABC news,945,9,1.0,123.0,23
2579,ten dog pictures,985,9,124.0,211.0,16
2580,my google drive files,42,9,212.0,324.0,21
2581,switch off my kitchen switch,900,9,325.0,472.0,28
2582,on my vacuum,1019,9,473.0,540.0,12
2583,youtube's best of youtube channels,778,9,541.0,723.0,35
2584,my three latest instagram pictures,111,9,724.0,901.0,34
