,command_name,command_id,pos_id,start_fr_id,end_fr_id,num_chars
2428,my dropbox files in some folder,102,1,1.0,180.0,31
2429,ask the vacuum to start cleaning,38,1,181.0,365.0,32
2430,wall street journal US business,844,1,366.0,545.0,31
2431,animation channels in youtube,310,1,546.0,715.0,29
2432,posts on matrix sixty seven blog,1267,1,716.0,900.0,32
2433,washington post's the fix blog,1001,2,1.0,157.0,31
2434,how loud is Despacito,928,2,158.0,264.0,21
2435,on the vacuum,1090,2,265.0,331.0,13
2436,the instrumentalness of the current song,1094,2,332.0,533.0,40
2437,add a picture to facebook,936,2,534.0,660.0,25
2438,the blog compost of the washington post,898,2,661.0,857.0,39
2439,my tweets,706,2,858.0,904.0,9
2440,the first ten instagram pictures on my account,91,3,1.0,242.0,46
2441,the key of song Despacito,1154,3,243.0,379.0,25
2442,the BPM of song Despacito,1202,3,380.0,516.0,25
2443,turn shuffle off,730,3,517.0,608.0,16
2444,translate to Spanish,546,3,609.0,720.0,20
2445,stop the bedroom fan from swinging,929,3,721.0,902.0,34
2446,add Jingle Bells to Favourite songs on Spotify,1037,4,1.0,242.0,46
2447,open my blinds for me,282,4,243.0,359.0,21
2448,Mac rumors,36,4,360.0,421.0,10
2449,posts on phd comics,227,4,422.0,528.0,19
2450,news on nature,293,4,529.0,610.0,14
2451,close my entrance shutters,112,4,611.0,752.0,26
2452,order me a black flat white,270,4,753.0,899.0,27
2453,my calendar schedule,212,5,1.0,115.0,20
2454,images from Imgur with more than thousand points,1182,5,116.0,370.0,48
2455,latest papers in category Mathematics on arxiv,402,5,371.0,615.0,46
2456,open my window for me,753,5,616.0,735.0,21
2457,restore the volume on my LG tv,1167,5,736.0,900.0,30
2458,Wunderlist lists,605,6,1.0,89.0,17
2459,on Spotify play Despacito,957,6,90.0,218.0,25
2460,my body measurements from fitbit,504,6,219.0,382.0,32
2461,wall street journal world news,975,6,383.0,536.0,30
2462,completed tasks from Wunderlist,308,6,537.0,695.0,31
2463,power off the bedroom fan,983,6,696.0,824.0,25
2464,medium articles,810,6,825.0,903.0,15
2465,my oldest onedrive files,756,7,1.0,139.0,24
2466,add song Jingle Bells to Favourite songs,655,7,140.0,358.0,40
2467,the key of the current song,94,7,359.0,512.0,27
2468,bing search,775,7,513.0,586.0,11
2469,the instrumentalness of this song,391,7,587.0,770.0,33
2470,music youtube channels,189,7,771.0,899.0,22
2471,set the volume of my bluetooth speaker to zero,1024,8,1.0,237.0,46
2472,order me an espresso,1281,8,238.0,339.0,19
2473,my onedrive files modified this week,948,8,340.0,526.0,36
2474,DIY youtube channels,466,8,527.0,633.0,20
2475,slack channel history,981,8,634.0,745.0,21
2476,make a new tumblr picture post,548,8,746.0,902.0,30
2477,tell me a joke,1188,9,1.0,88.0,14
2478,web search,1025,9,89.0,156.0,10
2479,add the album Abbey Road to my playlist,1169,9,157.0,369.0,39
2480,order me an iced latte,218,9,370.0,492.0,21
2481,wall street journal articles in the markets section published in the last hour,987,9,493.0,900.0,78
