,command_name,command_id,pos_id,start_fr_id,end_fr_id,num_chars
1946,turn off my LG webos tv,1217,1,1.0,120.0,23
1947,set the temperature between eighteen degrees and twenty five degrees on my thermostat,838,1,121.0,550.0,85
1948,my google drive files modified this week,491,1,551.0,755.0,40
1949,my recent instagram pictures,1219,1,756.0,900.0,28
1950,a dad joke,399,2,1.0,55.0,10
1951,my instagram pictures that use filter Normal,974,2,56.0,280.0,44
1952,put the damper down,843,2,281.0,380.0,19
1953,the arts section of the new york times,1295,2,381.0,575.0,38
1954,washington post's post partisan blog,553,2,576.0,765.0,37
1955,order me a black americano,819,2,766.0,900.0,26
1956,my linkedin profile,676,3,1.0,153.0,19
1957,recommended channels in youtube,480,3,154.0,366.0,31
1958,the acousticness of the current track,147,3,367.0,609.0,37
1959,the blog post everything of the washington post,424,3,610.0,902.0,47
1960,my google drive files in reverse alphabetical order,298,4,1.0,258.0,51
1961,help me on my kitchen fan,926,4,259.0,386.0,25
1962,what song is currently playing,865,4,387.0,539.0,30
1963,channels in category from tv on youtube,106,4,540.0,737.0,39
1964,washington post's politics blog,1041,4,738.0,900.0,32
1965,horse fun facts,739,5,1.0,101.0,15
1966,make a new tumblr picture post,548,5,102.0,277.0,30
1967,the best images from the Internet,885,5,278.0,468.0,33
1968,open the window,905,5,469.0,569.0,15
1969,flip my bedroom switch off,934,5,570.0,725.0,26
1970,make the vacuum start cleaning,360,5,726.0,901.0,30
1971,photos in album Friends on facebook,1263,6,1.0,211.0,35
1972,the blog politics of the washington post,250,6,212.0,447.0,40
1973,the number of steps from fitbit,100,6,448.0,638.0,31
1974,play the songs Rolling in the deep on Spotify,323,6,639.0,899.0,45
1975,stop the bedroom fan from swinging,929,7,1.0,181.0,34
1976,write to a new file in onedrive,845,7,182.0,347.0,31
1977,articles in the new york times world section,156,7,348.0,578.0,44
1978,my onedrive files that changed most recently,165,7,579.0,809.0,44
1979,a random factoid,455,7,810.0,900.0,16
1980,washington post lifestyle,214,8,1.0,188.0,25
1981,play my playlist Favourite songs,1290,8,189.0,411.0,32
1982,call uber,693,8,412.0,519.0,9
1983,time magazine top stories,1146,8,520.0,707.0,25
1984,the energy of Jingle Bells,813,8,708.0,900.0,26
1985,when a new paper is published in category Computer Science on arxiv,557,9,1.0,342.0,67
1986,play some music on Spotify,1145,9,343.0,479.0,26
1987,how speechlike is Rolling in the deep,1176,9,480.0,671.0,37
1988,send a picture via email,873,9,672.0,798.0,24
1989,set my HVAC to heat,311,9,799.0,900.0,19
