,command_name,command_id,pos_id,start_fr_id,end_fr_id,num_chars
1660,how speechlike is Rolling in the deep,1176,1,1.0,186.0,37
1661,Huffington posts,773,1,187.0,267.0,16
1662,my onedrive files in reverse alphabetical order,1286,1,268.0,503.0,47
1663,move the bedroom fan,1181,1,504.0,604.0,20
1664,engadget news,393,1,605.0,670.0,13
1665,switch off my entrance switch,1266,1,671.0,816.0,29
1666,turn off my LG tv,681,1,817.0,902.0,17
1667,popular science articles,4,2,1.0,130.0,24
1668,my onedrive files modified this week,948,2,131.0,320.0,36
1669,write to a new onedrive file,1175,2,321.0,470.0,28
1670,animal trivia,667,2,471.0,545.0,13
1671,play the previous song,805,2,546.0,665.0,22
1672,the blog the plum line of the washington post,772,2,666.0,900.0,45
1673,all IMGflip meme templates,30,3,1.0,159.0,26
1674,completed tasks from To do list from the last ten days on Wunderlist,925,3,160.0,553.0,73
1675,flash the kitchen lights,1298,3,554.0,702.0,24
1676,my three latest instagram pictures,111,3,703.0,901.0,34
1677,tasks from the last three days from Wunderlist,1184,4,1.0,270.0,51
1678,imgur usersub rising,486,4,271.0,385.0,20
1679,facts about pi,1241,4,386.0,470.0,14
1680,youtube's from tv channels,909,4,471.0,620.0,27
1681,add an album to my playlist,416,4,621.0,770.0,27
1682,make the awnings extend,1138,4,771.0,900.0,23
1683,set my bluetooth speaker to zero percent,27,5,1.0,175.0,34
1684,the instrumentalness of the current track,842,5,176.0,385.0,41
1685,help me turn off my bedroom fan,917,5,386.0,545.0,31
1686,how upbeat is Jingle Bells,1063,5,546.0,680.0,26
1687,my instagram pictures with filter Clarendon,621,5,681.0,900.0,43
1688,youtube channels with category best of youtube,1013,6,1.0,246.0,46
1689,update my linkedin,172,6,247.0,352.0,18
1690,turn on my kitchen switch for me,1200,6,353.0,528.0,32
1691,the loudness of Despacito,1163,6,529.0,669.0,25
1692,the speechiness of song Rolling in the deep,994,6,670.0,900.0,43
1693,please turn on the fan,216,7,1.0,126.0,22
1694,washington post politics,720,7,127.0,262.0,24
1695,open my entrance shutters for me,789,7,263.0,438.0,32
1696,help me open the shutters,1273,7,439.0,579.0,25
1697,make the kitchen fan swing,50,7,580.0,725.0,26
1698,the tempo of Rolling in the deep,107,7,726.0,901.0,32
1699,posts on matrix sixty seven blog,1267,8,1.0,165.0,32
1700,how energetic is Rolling in the deep,43,8,166.0,350.0,36
1701,mute my LG webos tv,1201,8,351.0,450.0,19
1702,post on twitter,670,8,451.0,530.0,15
1703,play Adele,237,8,531.0,585.0,10
1704,the instrumentalness of song Despacito,428,8,586.0,780.0,38
1705,gaming youtube channels,920,8,781.0,900.0,23
1706,my google drive files,42,9,1.0,115.0,21
1707,my google drive files of type doc,167,9,116.0,290.0,33
1708,move the kitchen fan,646,9,291.0,400.0,20
1709,latest posts in all my RSS subscriptions,463,9,401.0,610.0,40
1710,describe a picture,370,9,611.0,710.0,18
1711,unmute my LG webos tv,1218,9,711.0,825.0,21
1712,open my blinds,611,9,826.0,905.0,14
