,command_name,command_id,pos_id,start_fr_id,end_fr_id,num_chars
2342,value in usd of Litecoin,422,1,1.0,154.0,24
2343,youtube channels with category music,1225,1,155.0,368.0,36
2344,three pictures from curiosity rover,874,1,369.0,577.0,35
2345,post on twitter,670,1,578.0,686.0,15
2346,I want to switch off the bedroom fan,220,1,687.0,900.0,36
2347,add Jingle Bells to Sad songs on Spotify,786,2,1.0,220.0,40
2348,how upbeat is Rolling in the deep,377,2,221.0,405.0,33
2349,slack messages i received in the last hour,1190,2,406.0,635.0,42
2350,my instagram pictures that have the Normal filter,95,2,636.0,900.0,49
2351,tasks from Homework list from the last three days from Wunderlist,1220,3,1.0,369.0,70
2352,my onedrive files that changed most recently,165,3,370.0,608.0,44
2353,mozilla blogs,800,3,609.0,692.0,13
2354,youtube channels with category cooking,1283,3,693.0,901.0,38
2355,how speechlike is Despacito,640,4,1.0,139.0,27
2356,seek to fifty seconds in,933,4,140.0,263.0,24
2357,Are my Tesla's doors locked?,382,4,264.0,412.0,29
2358,add the album to my playlist Sad songs,371,4,413.0,606.0,38
2359,today's asteroid,368,4,607.0,690.0,16
2360,the list of all memes,90,4,691.0,799.0,21
2361,a random cat picture,265,4,800.0,903.0,20
2362,order me a black espresso,168,5,1.0,149.0,25
2363,play Rolling in the deep on Spotify,194,5,150.0,348.0,35
2364,my contacts,445,5,349.0,427.0,11
2365,the blog the plum line of the washington post,772,5,428.0,676.0,45
2366,change the volume of my LG tv to hundred,347,5,677.0,900.0,40
2367,play the song Jingle Bells,880,6,1.0,139.0,26
2368,help me open the window,1004,6,140.0,263.0,23
2369,random number facts,627,6,264.0,367.0,19
2370,articles on nature issue,228,6,368.0,496.0,24
2371,new books published by stanford press,884,6,497.0,690.0,37
2372,articles on nature,540,6,691.0,789.0,18
2373,tweets in my timeline,811,6,790.0,903.0,21
2374,lower the entrance shades,814,7,1.0,138.0,25
2375,my instagram pictures,986,7,139.0,256.0,21
2376,a random factoid,455,7,257.0,349.0,16
2377,add song Despacito to Sad songs,859,7,350.0,517.0,31
2378,posts in the washington post the plum line blog,1162,7,518.0,765.0,47
2379,post a picture on twitter,682,7,766.0,903.0,25
2380,play something on my speaker,849,8,1.0,163.0,28
2381,add Despacito to Favourite songs on Spotify,1031,8,164.0,401.0,43
2382,business news on fortune,163,8,402.0,544.0,24
2383,the time signature of the current song,607,8,545.0,757.0,38
2384,washington post business,398,8,758.0,900.0,24
2385,comedy youtube channels,922,9,1.0,116.0,23
2386,put the entrance curtains up,703,9,117.0,257.0,28
2387,channels in category from tv on youtube,106,9,258.0,453.0,39
2388,open my entrance shades for me,459,9,454.0,604.0,30
2389,the energy of Despacito,430,9,605.0,720.0,23
2390,the speechiness of the current track,297,9,721.0,901.0,36
