,command_name,command_id,pos_id,start_fr_id,end_fr_id,num_chars
2159,the danceability of the song Despacito,637,1,1.0,212.0,38
2160,upload a mature picture to Imgure,927,1,213.0,399.0,33
2161,the world section of the new york times,365,1,400.0,616.0,39
2162,turn off the vacuum cleaner,727,1,617.0,773.0,27
2163,order me a flat white,551,1,774.0,900.0,21
2164,stop my fan from oscillating,1243,2,1.0,146.0,28
2165,stop the kitchen fan from swinging,980,2,147.0,322.0,34
2166,a trump quote,76,2,323.0,393.0,13
2167,set the temperature of my Tesla car to twenty degrees,970,2,394.0,664.0,53
2168,a random XKCD,32,2,665.0,735.0,13
2169,play my playlist Favourite songs,1290,2,736.0,901.0,32
2170,open my entrance window for me,757,3,1.0,195.0,30
2171,the blog right turn of the washington post,18,3,196.0,450.0,42
2172,channels in category beauty and fashion on youtube,104,3,451.0,745.0,50
2173,news on NBA basketball,355,3,746.0,900.0,22
2174,my onedrive files modified this week,948,4,1.0,193.0,36
2175,go to fifty seconds,63,4,194.0,301.0,19
2176,my instagram pictures that have the Normal filter applied,37,4,302.0,599.0,57
2177,power off the kitchen fan,419,4,600.0,737.0,25
2178,what song is currently playing,865,4,738.0,900.0,30
2179,help me turn off the dining room switch,296,5,1.0,228.0,39
2180,news on business insider,361,5,229.0,381.0,24
2181,ask my vacuum to stop cleaning,324,5,382.0,564.0,30
2182,off the vacuum,622,5,565.0,667.0,14
2183,latest posts in all my RSS subscriptions,463,5,668.0,900.0,40
2184,add Rolling in the deep to my playlist Sad songs,625,6,1.0,265.0,49
2185,help me turn off my fan,328,6,266.0,400.0,23
2186,web search,1025,6,401.0,470.0,10
2187,wall street journal articles in the US business section published in the last hour,427,6,471.0,900.0,82
2188,set my speaker louder,1156,7,1.0,122.0,21
2189,the liveness of Despacito,303,7,123.0,264.0,25
2190,imgur usersub viral,473,7,265.0,376.0,19
2191,add  the currently playing song to my playlist Favourite songs,1068,7,377.0,703.0,62
2192,stop my bedroom fan from oscillating,343,7,704.0,900.0,36
2193,raise the entrance curtains,198,8,1.0,142.0,27
2194,the ten latest instagram pictures on my account,710,8,143.0,384.0,47
2195,latest fortune news,823,8,385.0,486.0,19
2196,create a new text file in onedrive,1078,8,487.0,663.0,34
2197,my calendar schedule,212,8,664.0,770.0,20
2198,keep my entrance curtains,628,8,771.0,902.0,25
2199,one Bitcoin in dollars,544,9,1.0,121.0,20
2200,the blog world views of the Washington post,892,9,122.0,357.0,43
2201,play the next song on Spotify,313,9,358.0,523.0,29
2202,upload a picture to Imgur and mark it mature,543,9,524.0,764.0,44
2203,log my weight on fitbit,596,9,765.0,900.0,23
