,command_name,command_id,pos_id,start_fr_id,end_fr_id,num_chars
343,tell my vacuum cleaner to stop,740,1,1.0,178.0,30
344,switch on the switch,1062,1,179.0,306.0,20
345,switch off my switch,1208,1,307.0,434.0,20
346,switch off my entrance switch,1266,1,435.0,607.0,29
347,wall street journal articles in the lifestyle section,132,1,608.0,900.0,53
348,washington post's post partisan blog,553,2,1.0,197.0,37
349,time estimate for uber,273,2,198.0,319.0,22
350,set the temperature of my Tesla car to eighteen degrees,314,2,320.0,606.0,55
351,washington post's politics blog,1041,2,607.0,778.0,32
352,the steps i have taken,856,2,779.0,900.0,22
353,posts in the washington post post everything blog,242,3,1.0,265.0,49
354,create a file in google drive,197,3,266.0,430.0,29
355,turn on my entrance switch for me,857,3,431.0,615.0,33
356,tweet a picture,613,3,616.0,710.0,15
357,play the song Despacito on Spotify,484,3,711.0,900.0,34
358,articles in the washington post in section lifestyle,482,4,1.0,285.0,52
359,NASA's astronomy picture of the day,846,4,286.0,490.0,36
360,techcrunch news,229,4,491.0,590.0,15
361,upload a public picture to Imgur,754,4,591.0,775.0,32
362,stop turning the fan,673,4,776.0,900.0,20
363,raise the entrance damper,1102,5,1.0,139.0,25
364,send a picture via email,873,5,140.0,273.0,24
365,five cat pictures,935,5,274.0,372.0,17
366,play David Bowie,1262,5,373.0,466.0,16
367,stop moving the fan,62,5,467.0,575.0,19
368,off the switch,804,5,576.0,659.0,14
369,set the volume of my bluetooth speaker to zero,1024,5,660.0,903.0,46
370,raise the volume of my LG tv,284,6,1.0,186.0,28
371,turn on my kitchen switch for me,1200,6,187.0,392.0,32
372,help me turn off my entrance fan,490,6,393.0,598.0,32
373,stop the vacuum,121,6,599.0,719.0,15
374,help me turn off the switch,1246,6,720.0,900.0,27
375,set the temperature of my Tesla car to twenty five degrees,392,7,1.0,306.0,58
376,a fact about horse,609,7,307.0,412.0,18
377,add song Despacito to Dance mood,1172,7,413.0,588.0,32
378,new nature articles,942,7,589.0,699.0,19
379,save whatever's playing to my library,1047,7,700.0,900.0,37
380,completed tasks from Work list from the last ten days on Wunderlist,451,8,1.0,379.0,72
381,the new york times science section,535,8,380.0,568.0,34
382,CNN news top stories,1244,8,569.0,687.0,20
383,loop the color in my kitchen light bulb,299,8,688.0,901.0,39
384,turn on my vacuum cleaner for me,17,9,1.0,181.0,32
385,tasks from Work list from the last seven days from Wunderlist,946,9,182.0,532.0,66
386,my doc files in google drive,180,9,533.0,693.0,28
387,channels in category music on youtube,1053,9,694.0,899.0,37
