,command_name,command_id,pos_id,start_fr_id,end_fr_id,num_chars
1266,how upbeat is Jingle Bells,1063,1,1.0,149.0,26
1267,set my HVAC to cool,290,1,150.0,263.0,19
1268,sports youtube channels,1223,1,264.0,397.0,23
1269,the positivity of this song,204,1,398.0,551.0,27
1270,help me turn off the kitchen switch,340,1,552.0,745.0,35
1271,lower the volume of my LG tv,573,1,746.0,904.0,28
1272,the instrumentalness of the current track,842,2,1.0,220.0,41
1273,turn shuffle off,730,2,221.0,315.0,16
1274,posts in the washington post world views blog,33,2,316.0,555.0,45
1275,an interesting factoid about cat,758,2,556.0,730.0,32
1276,my dropbox files in some folder,102,2,731.0,900.0,31
1277,turn the dining room switch on,614,3,1.0,155.0,30
1278,youtube's recommended channels,291,3,156.0,315.0,31
1279,phd comics,173,3,316.0,370.0,10
1280,help me turn off the bedroom switch,135,3,371.0,550.0,35
1281,DIY channels in youtube,588,3,551.0,670.0,23
1282,trump quotes,1039,3,671.0,735.0,12
1283,the power state of the light bulb,531,3,736.0,905.0,33
1284,bring in the shutters,75,4,1.0,125.0,21
1285,turn off the fan,595,4,126.0,225.0,16
1286,how danceable is this song,495,4,226.0,375.0,26
1287,the acousticness of the current track,147,4,376.0,580.0,37
1288,my instagram pictures that have the Clarendon filter applied,912,4,581.0,900.0,60
1289,articles on how-to geek,1213,5,1.0,117.0,23
1290,close my curtains,1006,5,118.0,204.0,17
1291,make my LG tv quieter,230,5,205.0,311.0,21
1292,latest NBA news,850,5,312.0,388.0,15
1293,my ten recent instagram pictures,1144,5,389.0,550.0,32
1294,the blog politics of the washington post,250,5,551.0,752.0,40
1295,reduce the volume of my LG tv,723,5,753.0,899.0,29
1296,play my playlist Sad songs,954,6,1.0,144.0,26
1297,add an album to my playlist,416,6,145.0,293.0,27
1298,completed tasks from To do list from the last three days on Wunderlist,993,6,294.0,682.0,75
1299,on the dining room switch,809,6,683.0,821.0,25
1300,animal trivia,667,6,822.0,900.0,13
1301,the instrumentalness of song Jingle Bells,1211,7,1.0,229.0,41
1302,set the volume of my bluetooth speaker to fifty,971,7,230.0,488.0,47
1303,the valence of this track,292,7,489.0,637.0,25
1304,my google drive files larger than five gigabytes,169,7,638.0,901.0,48
1305,how energetic is the current song,1179,8,1.0,193.0,33
1306,the technology section of the new york times,1271,8,194.0,441.0,44
1307,the business section of the new york times,572,8,442.0,679.0,42
1308,the danceability of Rolling in the deep,442,8,680.0,902.0,39
1309,make a blog post on tumblr,1214,9,1.0,145.0,26
1310,go to fifty seconds,63,9,146.0,255.0,19
1311,blow the horn in my car,223,9,256.0,385.0,23
1312,set the power on my LG tv to on,698,9,386.0,555.0,31
1313,the world section of the new york times,365,9,556.0,765.0,39
1314,news on business insider,361,9,766.0,900.0,24
