,command_name,command_id,pos_id,start_fr_id,end_fr_id,num_chars
246,upload a private picture to Imgur,244,1,1.0,166.0,33
247,film and entertainment channels in youtube,306,1,167.0,377.0,42
248,add Despacito to Dance mood on Spotify,978,1,378.0,568.0,38
249,facts about pi,1241,1,569.0,639.0,14
250,add this song to my playlist,876,1,640.0,780.0,28
251,value in usd of Ethereum,1191,1,781.0,901.0,24
252,play the next song on Spotify,313,2,1.0,148.0,29
253,latest posts on a RSS feed,1276,2,149.0,286.0,27
254,the valence of Rolling in the deep,626,2,287.0,459.0,34
255,make a tweet,1079,2,460.0,522.0,12
256,charge the vacuum,85,2,523.0,610.0,17
257,set the power on my security camera to off,799,2,611.0,823.0,42
258,close my damper,396,2,824.0,901.0,15
259,youtube channels with category animation,686,3,1.0,215.0,40
260,medium articles,810,3,216.0,305.0,15
261,help me turn off my entrance fan,490,3,306.0,480.0,32
262,play the song Jingle Bells,880,3,481.0,625.0,26
263,latest TED talks,354,3,626.0,720.0,16
264,the energy of Rolling in the deep,944,3,721.0,900.0,33
265,completed tasks from To do list on Wunderlist,863,4,1.0,275.0,45
266,youtube channels with category recommended,479,4,276.0,535.0,42
267,play David Bowie,1262,4,536.0,665.0,16
268,washington post's the plum line blog,233,4,666.0,900.0,37
269,articles in the new york times sports section,207,5,1.0,250.0,45
270,tasks from To do list from the last seven days from Wunderlist,792,5,251.0,610.0,67
271,wall street journal articles in the lifestyle section,132,5,611.0,900.0,53
272,my onedrive files that changed most recently,165,6,1.0,236.0,44
273,the business section of the new york times,572,6,237.0,462.0,42
274,the speechiness of the current track,297,6,463.0,658.0,36
275,retract the awnings,979,6,659.0,769.0,19
276,play the song Despacito,55,6,770.0,900.0,23
277,the space left on my dropbox,791,7,1.0,270.0,28
278,alert me by flashing the kitchen lights,1173,7,271.0,595.0,39
279,stop the entrance fan from swinging,1237,7,596.0,900.0,35
280,set the temperature between eighteen degrees and twenty three degrees on my thermostat,1071,8,1.0,431.0,86
281,tech youtube channels,378,8,432.0,537.0,21
282,switch off my kitchen switch,900,8,538.0,678.0,28
283,generate a meme,661,8,679.0,754.0,15
284,add Jingle Bells to Sad songs,825,8,755.0,900.0,29
285,channels in category news and politics on youtube,584,9,1.0,269.0,49
286,stop the fan from turning,828,9,270.0,418.0,25
287,play the playlist Favourite songs,1,9,419.0,607.0,33
288,wall street journal articles in the world news section,982,9,608.0,901.0,54
