,command_name,command_id,pos_id,start_fr_id,end_fr_id,num_chars
1370,youtube channels with category animation,686,1,1.0,204.0,40
1371,change the volume of my LG tv to eighty,408,1,205.0,403.0,39
1372,the acousticness of Despacito,1265,1,404.0,552.0,29
1373,turn my kitchen fan,633,1,553.0,651.0,19
1374,add the album Abbey Road to my playlist Sad songs,735,1,652.0,900.0,49
1375,how dancey is this song,460,2,1.0,125.0,23
1376,when a new paper is published in category Physics on arxiv,71,2,126.0,425.0,58
1377,oscillate my kitchen fan,251,2,426.0,555.0,24
1378,tasks from To do list from the last three days from Wunderlist,34,2,556.0,900.0,67
1379,gamespot news,618,3,1.0,80.0,13
1380,can you switch on my entrance fan,446,3,81.0,260.0,33
1381,engadget news,393,3,261.0,340.0,13
1382,posts on phdcomics,123,3,341.0,445.0,18
1383,youtube channels with category from tv,481,3,446.0,650.0,38
1384,the BPM of Despacito,226,3,651.0,765.0,20
1385,a plot from wolfram alpha,320,3,766.0,905.0,25
1386,channels in category automotive on youtube,871,4,1.0,227.0,42
1387,alert me by flashing the lights,1005,4,228.0,399.0,31
1388,the tempo of song Despacito,651,4,400.0,551.0,27
1389,how loud is Rolling in the deep,339,4,552.0,723.0,31
1390,an interesting factoid about cat,758,4,724.0,900.0,32
1391,completed tasks from Homework list from the last ten days on Wunderlist,352,5,1.0,386.0,76
1392,wall street journal US business,844,5,387.0,547.0,31
1393,stop moving the fan,62,5,548.0,648.0,19
1394,a picture from NASA curiosity,597,5,649.0,799.0,29
1395,my twitter messages,367,5,800.0,900.0,19
1396,a random useless fact,64,6,1.0,109.0,21
1397,turn on my LG webos tv,696,6,110.0,223.0,22
1398,set the temperature of my Tesla car to twenty three degrees,405,6,224.0,522.0,59
1399,mute my LG webos tv,1201,6,523.0,621.0,19
1400,music channels in youtube,241,6,622.0,750.0,25
1401,piled higher and deeper comics,862,6,751.0,904.0,30
1402,the energy of this song,280,7,1.0,136.0,23
1403,play some music on Spotify,1145,7,137.0,287.0,26
1404,automotive youtube channels,24,7,288.0,443.0,27
1405,news and politics youtube channels,146,7,444.0,634.0,34
1406,stop the bedroom fan from swinging,929,7,635.0,825.0,34
1407,trump quote,1135,7,826.0,901.0,11
1408,add Despacito to my playlist Favourite songs,761,8,1.0,260.0,45
1409,the instrumentalness of song Despacito,428,8,261.0,485.0,38
1410,order me a black white mocha,642,8,486.0,660.0,28
1411,the direct messages i received on twitter,780,8,661.0,900.0,41
1412,my oldest google drive files,1164,9,1.0,144.0,28
1413,channels I follow on youtube,610,9,145.0,288.0,28
1414,posts in the washington post wonkblog blog,965,9,289.0,502.0,42
1415,open Spotify and play some music,770,9,503.0,666.0,32
1416,mashable news,1232,9,667.0,735.0,13
1417,the speechiness of song Despacito,209,9,736.0,904.0,33
