,command_name,command_id,pos_id,start_fr_id,end_fr_id,num_chars
1415,last slack messages,1297,1,1.0,97.0,19
1416,DIY youtube channels,466,1,98.0,199.0,20
1417,off the fan,98,1,200.0,256.0,11
1418,the time signature of song Jingle Bells,821,1,257.0,453.0,39
1419,is Rolling in the deep live,176,1,454.0,590.0,27
1420,news on nature,293,1,591.0,662.0,14
1421,hacker news front page,394,1,663.0,774.0,22
1422,file on github,28,1,775.0,846.0,14
1423,trump quote,1135,1,847.0,903.0,11
1424,the arts section of the new york times,1295,2,1.0,200.0,38
1425,shut off my LG tv,181,2,201.0,295.0,17
1426,add Despacito to my playlist Favourite songs,761,2,296.0,530.0,45
1427,wall street journal world news,975,2,531.0,690.0,30
1428,the sports section of the new york times,1106,2,691.0,900.0,40
1429,record my weight on fitbit,522,3,1.0,132.0,26
1430,trivia about seven,500,3,133.0,224.0,18
1431,tell the vacuum to pause cleaning,583,3,225.0,391.0,33
1432,what's on right now,683,3,392.0,488.0,19
1433,channels in category best of youtube on youtube,581,3,489.0,725.0,47
1434,how dancey is the song Jingle Bells,517,3,726.0,902.0,35
1435,imgur usersub,344,4,1.0,82.0,13
1436,play Frank Sinatra,1054,4,83.0,189.0,18
1437,play the playlist Favourite songs,1,4,190.0,371.0,33
1438,when a new paper is published in category Physics on arxiv,71,4,372.0,678.0,58
1439,the latest posts in the reddit front page,502,4,679.0,900.0,41
1440,the energy of Jingle Bells,813,5,1.0,145.0,26
1441,the danceability of the song Rolling in the deep,890,5,146.0,400.0,48
1442,a translation to Russian,960,5,401.0,535.0,24
1443,washington post's wonkblog blog,709,5,536.0,710.0,32
1444,best of youtube channels in youtube,295,5,711.0,900.0,35
1445,completed tasks from Homework list on Wunderlist,973,6,1.0,260.0,48
1446,play something on my bluetooth speaker,950,6,261.0,470.0,38
1447,on the bedroom switch,1133,6,471.0,595.0,21
1448,decrease volume on my speaker,653,6,596.0,760.0,29
1449,news on business insider,361,6,761.0,900.0,24
1450,help me switch on my vacuum,1120,7,1.0,149.0,27
1451,washington post's politics blog,1041,7,150.0,323.0,32
1452,set my thermostat to eighteen degrees,275,7,324.0,522.0,37
1453,my weight from fitbit,1193,7,523.0,641.0,21
1454,channels in category news and politics on youtube,584,7,642.0,900.0,49
1455,songs in my playlist Dance mood,461,8,1.0,160.0,31
1456,open my entrance damper for me,688,8,161.0,315.0,30
1457,how dancey is Despacito,471,8,316.0,435.0,23
1458,posts on phdcomics,123,8,436.0,530.0,18
1459,my schedule on iCalendar,1157,8,531.0,655.0,24
1460,turn off my LG webos tv,1217,8,656.0,775.0,23
1461,my lists from Wunderlist,968,8,776.0,905.0,25
1462,close my entrance damper,802,9,1.0,131.0,24
1463,make a new playlist,1012,9,132.0,237.0,19
1464,recommended channels in youtube,480,9,238.0,403.0,31
1465,slack channel history,981,9,404.0,519.0,21
1466,the instrumentalness of this song,391,9,520.0,695.0,33
1467,change the temperature on my thermostat,271,9,696.0,901.0,39
