,command_name,command_id,pos_id,start_fr_id,end_fr_id,num_chars
1275,add Jingle Bells to my playlist Sad songs,53,1,1.0,221.0,42
1276,channels in category automotive on youtube,871,1,222.0,442.0,42
1277,omlet messages from me,6,1,443.0,563.0,22
1278,the world section of the new york times,365,1,564.0,769.0,39
1279,order me an iced espresso,620,1,770.0,900.0,24
1280,wall street journal articles in the markets section,745,2,1.0,259.0,51
1281,switch on the fan,1212,2,260.0,348.0,17
1282,WSJ markets articles,404,2,349.0,452.0,20
1283,emails arrived in the last hour,93,2,453.0,611.0,31
1284,add the album Abbey Road to my playlist,1169,2,612.0,810.0,39
1285,is Despacito live,1033,2,811.0,899.0,17
1286,turn off the bedroom fan,148,3,1.0,122.0,24
1287,latest star wars news,65,3,123.0,229.0,21
1288,increase the volume on my bluetooth speaker,938,3,230.0,446.0,43
1289,channels in category gaming on youtube,99,3,447.0,638.0,38
1290,articles on how to geek,467,3,639.0,755.0,23
1291,decrease volume on my speaker,653,3,756.0,902.0,29
1292,a random XKCD,32,4,1.0,73.0,13
1293,shut down the lights,841,4,74.0,181.0,20
1294,set volume on my speaker to eighty percents,20,4,182.0,369.0,36
1295,the linguistic analysis of a sentence,329,4,370.0,562.0,37
1296,make a new tumblr picture post,548,4,563.0,720.0,30
1297,help me turn off the bedroom switch,135,4,721.0,903.0,35
1298,switch off the fan,269,5,1.0,127.0,18
1299,my pdf files in google drive,272,5,128.0,304.0,28
1300,popular science news,151,5,305.0,441.0,20
1301,make the entrance fan turn,1122,5,442.0,608.0,26
1302,order uber,345,5,609.0,695.0,10
1303,help me open the entrance shutters,901,5,696.0,902.0,34
1304,articles in the washington post in section business,714,6,1.0,273.0,51
1305,the temperature in the room,741,6,274.0,426.0,27
1306,my body measurements from fitbit,504,6,427.0,604.0,32
1307,make a new linkedin post,122,6,605.0,742.0,24
1308,recommended youtube channels,796,6,743.0,900.0,28
1309,the time signature of Rolling in the deep,1034,7,1.0,224.0,41
1310,add song Despacito to my playlist Sad songs,798,7,225.0,458.0,43
1311,math facts about pi,420,7,459.0,572.0,19
1312,my dropbox files in some folder,102,7,573.0,746.0,31
1313,the tempo of song Despacito,651,7,747.0,900.0,27
1314,how loud is Rolling in the deep,339,8,1.0,160.0,31
1315,my onedrive files that were created most recently,1192,8,161.0,410.0,49
1316,play an artist,795,8,411.0,485.0,14
1317,channels in category from tv on youtube,106,8,486.0,685.0,39
1318,posts in the washington post wonkblog blog,965,8,686.0,900.0,42
1319,the new york times health section,301,9,1.0,190.0,33
1320,add Despacito to Sad songs on Spotify,14,9,191.0,400.0,37
1321,help me turn off my fan,328,9,401.0,540.0,23
1322,tasks from To do list from the last three days from Wunderlist,34,9,541.0,900.0,67
