,command_name,command_id,pos_id,start_fr_id,end_fr_id,num_chars
2232,youtube channels with category beauty and fashion,136,1,1.0,260.0,49
2233,get the climate state of my Tesla car,316,1,261.0,460.0,37
2234,what happened in twenty twenty,526,1,461.0,625.0,30
2235,a word from the dictionary,1073,1,626.0,770.0,26
2236,the fitbit step counter,700,1,771.0,900.0,23
2237,washington post's capital weather gang blog,304,2,1.0,317.0,44
2238,set the low temperature to eighteen degrees on my thermostat and the high to twenty three degrees,503,2,318.0,899.0,97
2239,my instagram pictures that have the Clarendon filter,534,3,1.0,294.0,52
2240,off the fan,98,3,295.0,383.0,11
2241,on my vacuum,1019,3,384.0,477.0,12
2242,close my entrance window,851,3,478.0,631.0,24
2243,turn on my fan,1093,3,632.0,735.0,14
2244,how upbeat is Jingle Bells,1063,3,736.0,899.0,26
2245,slack messages i received in the last hour,1190,4,1.0,213.0,42
2246,the number of steps i took,539,4,214.0,346.0,26
2247,ABC news top stories,478,4,347.0,449.0,20
2248,order me an espresso,1281,4,450.0,547.0,19
2249,image search,1137,4,548.0,610.0,12
2250,add this to my playlist Dance mood,125,4,611.0,783.0,34
2251,the state of my battery,604,4,784.0,901.0,23
2252,news on nature,293,5,1.0,133.0,14
2253,put the entrance blinds down,582,5,134.0,336.0,28
2254,animal trivia,667,5,337.0,464.0,13
2255,the technology section of the new york times,1271,5,465.0,747.0,44
2256,articles on medium,591,5,748.0,900.0,18
2257,completed tasks from To do list from the last three days on Wunderlist,993,6,1.0,388.0,75
2258,new lifehacker articles,363,6,389.0,516.0,23
2259,on Spotify play Jingle Bells,264,6,517.0,669.0,28
2260,open my shutters for me,908,6,670.0,797.0,23
2261,analyze a sentence,520,6,798.0,900.0,18
2262,generate a caption for a picture,1083,7,1.0,173.0,32
2263,dock my vacuum,232,7,174.0,256.0,14
2264,add the album Abbey Road to my playlist Dance mood,868,7,257.0,519.0,50
2265,the tempo of song Despacito,651,7,520.0,667.0,27
2266,turn off my fan,1198,7,668.0,755.0,15
2267,how speechlike is Despacito,640,7,756.0,903.0,27
2268,youtube's best of youtube channels,778,8,1.0,194.0,35
2269,wall street journal articles in the technology section,201,8,195.0,483.0,54
2270,set me as away on slack,5,8,484.0,617.0,23
2271,Is my tesla car plugged in?,1165,8,618.0,776.0,28
2272,a random useless fact,64,8,777.0,900.0,21
2273,stop my bedroom fan from oscillating,343,9,1.0,206.0,36
2274,ask the vacuum to start cleaning,38,9,207.0,392.0,32
2275,bing search,775,9,393.0,473.0,11
2276,the speechiness of song Jingle Bells,675,9,474.0,679.0,36
2277,the world section of the new york times,365,9,680.0,900.0,39
