,command_name,command_id,pos_id,start_fr_id,end_fr_id,num_chars
1755,change my slack presence,447,1,1.0,140.0,24
1756,a random trump quote,634,1,141.0,260.0,20
1757,a random cat fact,54,1,261.0,365.0,17
1758,the state of my heater,726,1,366.0,495.0,22
1759,open Spotify and play some music,770,1,496.0,675.0,32
1760,channels in category animation on youtube,1124,1,676.0,900.0,41
1761,on Spotify play Jingle Bells,264,2,1.0,171.0,28
1762,CS two nine four S class materials,687,2,172.0,372.0,34
1763,switch off the vacuum,379,2,373.0,508.0,21
1764,new york times,768,2,509.0,609.0,14
1765,the blog capital weather gang of the washington post,1204,2,610.0,900.0,52
1766,completed tasks from Work list from the last three days on Wunderlist,426,3,1.0,399.0,74
1767,turn off my switch,779,3,400.0,518.0,18
1768,how upbeat is Rolling in the deep,377,3,519.0,712.0,33
1769,add Despacito to Favourite songs,187,3,713.0,901.0,32
1770,CS two nine four S slides,177,4,1.0,129.0,25
1771,images from Imgur that are safe to a general audience,415,4,130.0,398.0,53
1772,oscillate my fan,733,4,399.0,482.0,16
1773,front page of huffpost,1251,4,483.0,596.0,22
1774,the time signature of the current song,607,4,597.0,790.0,38
1775,one Ethereum in dollars,224,4,791.0,899.0,21
1776,washington post sports,317,5,1.0,122.0,22
1777,update my facebook status,827,5,123.0,259.0,25
1778,youtube channels with category lifestyle,774,5,260.0,471.0,40
1779,the travel section of the new york times,397,5,472.0,683.0,40
1780,washington post local,521,5,684.0,800.0,21
1781,add a new playlist,260,5,801.0,902.0,18
1782,wall street journal opinions,1043,6,1.0,145.0,28
1783,skip to fifty seconds,1057,6,146.0,255.0,21
1784,set my speaker louder,1156,6,256.0,365.0,21
1785,how energetic is Despacito,1226,6,366.0,500.0,26
1786,get the temperature of my Tesla car,319,6,501.0,680.0,35
1787,make the vacuum start cleaning,360,6,681.0,835.0,30
1788,a random gif,47,6,836.0,900.0,12
1789,play the next song,498,7,1.0,105.0,18
1790,turn off my security camera,203,7,106.0,255.0,27
1791,make the entrance fan turn,1122,7,256.0,400.0,26
1792,add an album to my playlist,416,7,401.0,550.0,27
1793,lower the damper,602,7,551.0,645.0,16
1794,put the blinds up,743,7,646.0,745.0,17
1795,the danceability of Despacito,713,7,746.0,905.0,29
1796,politics washington post's articles,704,8,1.0,181.0,36
1797,top stories on time magazine,183,8,182.0,322.0,28
1798,a NASA picture,268,8,323.0,393.0,14
1799,start disco lights for my kitchen lights,579,8,394.0,594.0,40
1800,turn on the lights,746,8,595.0,685.0,18
1801,resume my Spotify,19,8,686.0,771.0,17
1802,the number of steps i took,539,8,772.0,902.0,26
1803,set my bluetooth speaker as default,247,9,1.0,177.0,35
1804,the energy of Jingle Bells,813,9,178.0,309.0,26
1805,all IMGflip meme templates,30,9,310.0,441.0,26
1806,hacker news front page,394,9,442.0,553.0,22
1807,set my HVAC to heat cool,748,9,554.0,675.0,24
1808,value in usd of Bitcoin,1228,9,676.0,792.0,23
1809,make the fan oscillate,448,9,793.0,904.0,22
