,command_name,command_id,pos_id,start_fr_id,end_fr_id,num_chars
1169,the blog wonkblog of the washington post,1056,1,1.0,227.0,40
1170,move the bedroom fan,1181,1,228.0,354.0,20
1171,lower the curtains,1152,1,355.0,471.0,18
1172,Is my tesla car plugged in?,1165,1,472.0,638.0,28
1173,add song Jingle Bells to my playlist Dance mood,1097,1,639.0,900.0,47
1174,create a new text file in onedrive,1078,2,1.0,173.0,34
1175,file on github,28,2,174.0,246.0,14
1176,play the artist Frank Sinatra,458,2,247.0,394.0,29
1177,oscillate my entrance fan,711,2,395.0,522.0,25
1178,open my window for me,753,2,523.0,630.0,21
1179,order me an iced americano,570,2,631.0,758.0,25
1180,switch on the vacuum cleaner,11,2,759.0,901.0,28
1181,please turn on the entrance fan,400,3,1.0,157.0,31
1182,math facts about seven,541,3,158.0,269.0,22
1183,a fact about snail,375,3,270.0,361.0,18
1184,stop the entrance fan from swinging,1237,3,362.0,538.0,35
1185,have my security camera start recording,593,3,539.0,735.0,39
1186,play the playlist Favourite songs,1,3,736.0,902.0,33
1187,set on the lights,932,4,1.0,90.0,17
1188,the acousticness of Rolling in the deep,1127,4,91.0,290.0,39
1189,make the bedroom fan swing,1209,4,291.0,425.0,26
1190,make a new playlist,1012,4,426.0,525.0,19
1191,all IMGflip meme templates,30,4,526.0,660.0,26
1192,time magazine top stories,1146,4,661.0,790.0,25
1193,my instagram pictures,986,4,791.0,900.0,21
1194,the upbeatness of this track,1061,5,1.0,152.0,28
1195,turn on my bedroom switch for me,23,5,153.0,324.0,32
1196,turn on my fan,1093,5,325.0,406.0,14
1197,set the volume of my LG tv to eighty,69,5,407.0,598.0,36
1198,news on nature,293,5,599.0,680.0,14
1199,turn the entrance switch on,1077,5,681.0,827.0,27
1200,on the switch,1110,5,828.0,904.0,13
1201,order me a black white mocha,642,6,1.0,165.0,28
1202,trump quotes,1039,6,166.0,250.0,12
1203,change the volume of my LG tv to hundred,347,6,251.0,475.0,40
1204,the loudness of Rolling in the deep,1224,6,476.0,675.0,35
1205,go to ten seconds,278,6,676.0,785.0,17
1206,play Frank Sinatra,1054,6,786.0,900.0,18
1207,help me turn off my bedroom fan,917,7,1.0,167.0,31
1208,open my shades,67,7,168.0,249.0,14
1209,channels in category lifestyle on youtube,89,7,250.0,466.0,41
1210,generate a meme,661,7,467.0,553.0,15
1211,post a picture on tumblr,658,7,554.0,685.0,24
1212,new york times,768,7,686.0,767.0,14
1213,the valence of this song,940,7,768.0,899.0,24
1214,add Rolling in the deep to Favourite songs on Spotify,1257,8,1.0,307.0,53
1215,set the temperature between twenty three degrees and twenty five degrees on my thermostat,542,8,308.0,794.0,89
1216,Stanford news,246,8,795.0,901.0,13
1217,stop turning the bedroom fan,853,9,1.0,171.0,28
1218,what happened in twenty nineteen,694,9,172.0,362.0,32
1219,engadget news,393,9,363.0,458.0,13
1220,my contacts on google,641,9,459.0,594.0,21
1221,tell the vacuum to pause cleaning,583,9,595.0,790.0,33
1222,turn off shuffle,586,9,791.0,901.0,16
