,command_name,command_id,pos_id,start_fr_id,end_fr_id,num_chars
2107,latest posts in all my RSS feeds,549,1,1.0,193.0,32
2108,tell my vacuum to start cleaning the house,206,1,194.0,436.0,42
2109,causes channels in youtube,816,1,437.0,599.0,26
2110,get the climate state of my Tesla car,316,1,600.0,817.0,37
2111,a dad joke,399,1,818.0,900.0,10
2112,add Rolling in the deep to Favourite songs on Spotify,1257,2,1.0,316.0,53
2113,go to thirty seconds,587,2,317.0,467.0,20
2114,youtube's from tv channels,909,2,468.0,653.0,27
2115,an RSS feed,1003,2,654.0,759.0,11
2116,set off the lights,858,2,760.0,900.0,18
2117,latest papers in category Computer Science on arxiv,1250,3,1.0,277.0,51
2118,update my facebook status,827,3,278.0,424.0,25
2119,the state of the bedroom motion sensor,894,3,425.0,636.0,38
2120,skip to ten seconds,1065,3,637.0,753.0,19
2121,put a picture on facebook,195,3,754.0,900.0,25
2122,add  the currently playing song to my playlist Sad songs,916,4,1.0,281.0,56
2123,the danceability of Rolling in the deep,442,4,282.0,477.0,39
2124,price of game on Steam,529,4,478.0,588.0,22
2125,news on star wars,287,4,589.0,674.0,17
2126,animation channels in youtube,310,4,675.0,820.0,29
2127,my dropbox files,601,4,821.0,901.0,16
2128,raise volume on my bluetooth speaker,883,5,1.0,189.0,36
2129,images from Imgur User Submitted rising,22,5,190.0,393.0,39
2130,Is my tesla car plugged in?,1165,5,394.0,542.0,28
2131,put the entrance shades down,152,5,543.0,691.0,28
2132,add Despacito to my playlist Dance mood,302,5,692.0,900.0,40
2133,upload a NSFW picture to Imgur,598,6,1.0,153.0,30
2134,flash the Tesla car,140,6,154.0,251.0,19
2135,close the window,867,6,252.0,334.0,16
2136,images from Imgur with more than five hundred points,1239,6,335.0,597.0,52
2137,help me turn off my bedroom fan,917,6,598.0,755.0,31
2138,open the window,905,6,756.0,833.0,15
2139,a cat picture,592,6,834.0,901.0,13
2140,snail fun facts,505,7,1.0,124.0,15
2141,add the album to my playlist Favourite songs,254,7,125.0,393.0,44
2142,increase the volume of my LG tv,577,7,394.0,597.0,31
2143,NBA news,1092,7,598.0,686.0,8
2144,turn on my entrance switch for me,857,7,687.0,900.0,33
2145,posts in the washington post post everything blog,242,8,1.0,251.0,49
2146,make the fan turn,815,8,252.0,342.0,17
2147,close my entrance blinds,1028,8,343.0,468.0,24
2148,animal trivia,667,8,469.0,539.0,13
2149,phd comics,173,8,540.0,595.0,10
2150,resume my Spotify,19,8,596.0,686.0,17
2151,help me on my bedroom fan,866,8,687.0,817.0,25
2152,play my playlist,469,8,818.0,903.0,16
2153,close my curtains,1006,9,1.0,91.0,17
2154,new books by stanford press,159,9,92.0,232.0,27
2155,my google drive files that were created most recently,585,9,233.0,503.0,53
2156,random trump quote,875,9,504.0,599.0,18
2157,make the entrance fan turn,1122,9,600.0,735.0,26
2158,my onedrive files modified today,88,9,736.0,901.0,32
