,command_name,command_id,pos_id,start_fr_id,end_fr_id,num_chars
1668,five pictures from curiosity rover,999,1,1.0,176.0,34
1669,add the album to my playlist Dance mood,200,1,177.0,377.0,39
1670,flash the lights,366,1,378.0,463.0,16
1671,a fake name,1096,1,464.0,524.0,11
1672,help me turn off my kitchen fan,664,1,525.0,685.0,31
1673,an XKCD comic at random,831,1,686.0,806.0,23
1674,all meme templates,902,1,807.0,902.0,18
1675,loop the color in my kitchen light bulb,299,2,1.0,200.0,39
1676,washington post's right turn blog,565,2,201.0,375.0,34
1677,add Jingle Bells to Dance mood,276,2,376.0,530.0,30
1678,ask my vacuum to return to base,972,2,531.0,690.0,31
1679,value in usd of Bitcoin,1228,2,691.0,810.0,23
1680,bing image search,1149,2,811.0,900.0,17
1681,set my HVAC to heat,311,3,1.0,173.0,19
1682,wall street journal articles in the lifestyle section published in the last hour,433,3,174.0,651.0,80
1683,CS two nine four S class materials,687,3,652.0,899.0,34
1684,tasks from the last seven days from Wunderlist,350,4,1.0,283.0,51
1685,order me an iced white mocha,1109,4,284.0,446.0,27
1686,order me an iced caramel mocha,1264,4,447.0,619.0,29
1687,wall street journal articles in the markets section,745,4,620.0,902.0,51
1688,set temperature on my thermostat to eighteen degrees,409,5,1.0,266.0,52
1689,add this to my playlist Favourite songs,239,5,267.0,467.0,39
1690,order me a mocha,330,5,468.0,553.0,16
1691,five cat pictures,935,5,554.0,644.0,17
1692,add the album Parachutes to my playlist Dance mood,524,5,645.0,900.0,50
1693,halt my oscillating entrance fan,530,6,1.0,178.0,32
1694,wall street journal articles in the technology section,201,6,179.0,466.0,54
1695,imgur usersub rising,486,6,467.0,584.0,20
1696,the power state of my lights,1183,6,585.0,742.0,28
1697,my doc files in google drive,180,6,743.0,900.0,28
1698,make my security camera stop recording,327,7,1.0,206.0,38
1699,NSFW images from Imgur,1103,7,207.0,332.0,22
1700,some random trivia,1099,7,333.0,438.0,18
1701,add song Jingle Bells to my playlist Sad songs,407,7,439.0,684.0,46
1702,my posts on twitter,632,7,685.0,795.0,19
1703,a fact about horse,609,7,796.0,901.0,18
1704,completed tasks from Work list from the last seven days on Wunderlist,338,8,1.0,439.0,74
1705,how loud is Despacito,928,8,440.0,613.0,21
1706,play an album,334,8,614.0,747.0,13
1707,my favorite songs,509,8,748.0,901.0,17
1708,my instagram pictures that have the Gingham filter applied,12,9,1.0,313.0,58
1709,add song Despacito to my playlist Favourite songs,631,9,314.0,581.0,49
1710,NASA's APOD,385,9,582.0,664.0,12
1711,articles in the new york times arts section,464,9,665.0,902.0,43
