,command_name,command_id,pos_id,start_fr_id,end_fr_id,num_chars
532,tasks from Work list from the last ten days from Wunderlist,776,1,1.0,360.0,64
533,on Spotify play Rolling in the deep,508,1,361.0,575.0,35
534,make a new linkedin post,122,1,576.0,735.0,24
535,keep my entrance curtains,628,1,736.0,900.0,25
536,my onedrive files modified this week,948,2,1.0,223.0,36
537,images from Imgur usersub with more than thousand points,1185,2,224.0,546.0,56
538,add  the currently playing song to my playlist Favourite songs,1068,2,547.0,899.0,62
539,set the volume of my bluetooth speaker to zero,1024,3,1.0,257.0,46
540,channels I am subscribed to on youtube,984,3,258.0,474.0,38
541,a fake name,1096,3,475.0,556.0,11
542,some gif from giphy,1128,3,557.0,678.0,19
543,the time signature of the current track,31,3,679.0,900.0,39
544,turn off the vacuum cleaner,727,4,1.0,146.0,27
545,open my entrance shutters for me,789,4,147.0,317.0,32
546,make my vacuum stop cleaning,516,4,318.0,468.0,28
547,the acousticness of Rolling in the deep,1127,4,469.0,674.0,39
548,my dropbox files that changed most recently,25,4,675.0,900.0,43
549,stop turning the kitchen fan,113,5,1.0,155.0,28
550,today's asteroid,368,5,156.0,250.0,16
551,the new york times front page,959,5,251.0,410.0,29
552,images from Imgur User Submitted,949,5,411.0,585.0,32
553,the weather,755,5,586.0,655.0,11
554,youtube channels with category best of youtube,1013,5,656.0,900.0,46
555,my lists from Wunderlist,968,6,1.0,145.0,25
556,news on huffpost,677,6,146.0,245.0,16
557,photos in album Friends on facebook,1263,6,246.0,440.0,35
558,articles on medium,591,6,441.0,550.0,18
559,add Jingle Bells to my playlist Dance mood,538,6,551.0,785.0,43
560,mute my LG webos tv,1201,6,786.0,900.0,19
561,my security camera live feed,955,7,1.0,234.0,28
562,imgur usersub rising,486,7,235.0,428.0,20
563,the acousticness of the current song,188,7,429.0,702.0,36
564,create a new playlist,142,7,703.0,901.0,21
565,set the temperature between eighteen degrees and twenty degrees on my thermostat,783,8,1.0,409.0,80
566,make a new tumblr picture post,548,8,410.0,568.0,30
567,fortnite stats,118,8,569.0,652.0,15
568,my google drive files larger than five gigabytes,169,8,653.0,901.0,48
569,set the temperature of my Tesla car to twenty three degrees,405,9,1.0,310.0,59
570,add Rolling in the deep to my playlist Dance mood,906,9,311.0,575.0,50
571,my onedrive files in alphabetical order,1289,9,576.0,785.0,39
572,move the kitchen fan,646,9,786.0,900.0,20
