,command_name,command_id,pos_id,start_fr_id,end_fr_id,num_chars
1810,play the songs Despacito on Spotify,1171,1,1.0,178.0,35
1811,turn off the lights,1254,1,179.0,276.0,19
1812,close the window,867,1,277.0,359.0,16
1813,new york times articles published this week,395,1,360.0,577.0,43
1814,add Jingle Bells to my playlist Sad songs,53,1,578.0,790.0,42
1815,my profile on linkedin,506,1,791.0,903.0,22
1816,the BPM of Rolling in the deep,1216,2,1.0,166.0,30
1817,the ten latest instagram pictures on my account,710,2,167.0,417.0,47
1818,the tempo of Jingle Bells,737,2,418.0,558.0,25
1819,the state of my tesla car,356,2,559.0,704.0,26
1820,youtube channels with category music,1225,2,705.0,900.0,36
1821,channels in category automotive on youtube,871,3,1.0,255.0,42
1822,what happened in the year twenty nineteen,41,3,256.0,505.0,41
1823,how energetic is Jingle Bells,1177,3,506.0,695.0,29
1824,pull the entrance curtains close,976,3,696.0,900.0,32
1825,film and entertainment channels in youtube,306,4,1.0,225.0,42
1826,is my Tesla remotely accessible?,904,4,226.0,405.0,33
1827,value in usd of Litecoin,422,4,406.0,540.0,24
1828,latest news by ars technica,550,4,541.0,690.0,27
1829,the time signature of the current track,31,4,691.0,900.0,39
1830,describe a picture,370,5,1.0,120.0,18
1831,tasks from the last ten days from Wunderlist,952,5,121.0,395.0,49
1832,play the previous song,805,5,396.0,535.0,22
1833,channels in category tech on youtube,1059,5,536.0,745.0,36
1834,post a picture on twitter,682,5,746.0,900.0,25
1835,set temperature on my thermostat to eighteen degrees,409,6,1.0,299.0,52
1836,business insider news,440,6,300.0,443.0,21
1837,update my linkedin,172,6,444.0,572.0,18
1838,a random useless fact,64,6,573.0,716.0,21
1839,order me an iced caramel mocha,1264,6,717.0,900.0,29
1840,the speechiness of song Rolling in the deep,994,7,1.0,217.0,43
1841,imgur usersub,344,7,218.0,284.0,13
1842,tasks from To do list from the last ten days from Wunderlist,1139,7,285.0,611.0,65
1843,wall street journal articles,915,7,612.0,753.0,28
1844,the messages i got on twitter,262,7,754.0,900.0,29
1845,phdcomics posts,1180,8,1.0,76.0,15
1846,my contact's info,52,8,77.0,162.0,17
1847,my instagram pictures with filter Gingham,767,8,163.0,368.0,41
1848,make a new linkedin post,122,8,369.0,489.0,24
1849,open my curtains for me,803,8,490.0,605.0,23
1850,turn off my kitchen switch,175,8,606.0,736.0,26
1851,help me on my fan,547,8,737.0,822.0,17
1852,a gif from giphy,801,8,823.0,903.0,16
1853,a random fox picture,636,9,1.0,105.0,20
1854,add this to my playlist,1081,9,106.0,225.0,23
1855,images from Imgur User Submitted viral,450,9,226.0,420.0,38
1856,make a twitter post,685,9,421.0,520.0,19
1857,a random dog fact,882,9,521.0,610.0,17
1858,help me turn off the kitchen switch,340,9,611.0,790.0,35
1859,dictionary definitions,966,9,791.0,905.0,22
