,command_name,command_id,pos_id,start_fr_id,end_fr_id,num_chars
244,wall street journal lifestyle,679,1,1.0,146.0,29
245,CS two nine four S class slides,820,1,147.0,302.0,31
246,put the blinds down,1035,1,303.0,398.0,19
247,the instrumentalness of Rolling in the deep,654,1,399.0,614.0,43
248,switch off the fan,269,1,615.0,705.0,18
249,skip this song,744,1,706.0,776.0,14
250,send an email to somebody,997,1,777.0,902.0,25
251,instagram pictures i uploaded,914,2,1.0,153.0,29
252,my google drive files,42,2,154.0,266.0,21
253,the loudness of Despacito,1163,2,267.0,399.0,25
254,some animated gif,833,2,400.0,492.0,17
255,my google drive files larger than five gigabytes,169,2,493.0,740.0,48
256,the energy of song Jingle Bells,274,2,741.0,903.0,31
257,order me an iced white mocha,1109,3,1.0,154.0,27
258,the Imgur front page,1123,3,155.0,273.0,20
259,search on bing,1247,3,274.0,362.0,14
260,channels in category science on youtube,1187,3,363.0,576.0,39
261,animation channels in youtube,310,3,577.0,740.0,29
262,my starred google drive files,559,3,741.0,904.0,29
263,slack messages i received in the last hour,1190,4,1.0,245.0,42
264,the loudness of the current track,911,4,246.0,445.0,33
265,change the volume of my LG tv to eighty,408,4,446.0,675.0,39
266,change the volume of my LG tv to fifty,1095,4,676.0,900.0,38
267,the linguistic analysis of a sentence,329,5,1.0,195.0,37
268,the key of Jingle Bells,564,5,196.0,320.0,23
269,set my speaker as default,963,5,321.0,455.0,25
270,youtube channels with category automotive,279,5,456.0,670.0,41
271,the technology section of the new york times,1271,5,671.0,900.0,44
272,what happened in twenty twelve,826,6,1.0,153.0,30
273,can you switch on my bedroom fan,729,6,154.0,316.0,32
274,value in dollars of Bitcoin,1278,6,317.0,454.0,27
275,add an album to my playlist,416,6,455.0,592.0,27
276,articles on how-to geek,1213,6,593.0,710.0,23
277,images from Imgur User Submitted viral,450,6,711.0,903.0,38
278,set my HVAC to heat cool,748,7,1.0,144.0,24
279,the blog world views of the Washington post,892,7,145.0,383.0,43
280,add Jingle Bells to Sad songs,825,7,384.0,552.0,29
281,tasks from To do list from the last ten days from Wunderlist,1139,7,553.0,901.0,65
282,WSJ markets articles,404,8,1.0,116.0,20
283,news from ABC,372,8,117.0,197.0,13
284,ask my vacuum to wait,1252,8,198.0,318.0,21
285,my instagram pictures with filter Clarendon,621,8,319.0,549.0,43
286,lower the entrance shades,814,8,550.0,690.0,25
287,what happened in the year twenty twenty,1268,8,691.0,901.0,39
288,the liveness of Despacito,303,9,1.0,127.0,25
289,set volume on my speaker to eighty percents,20,9,128.0,309.0,36
290,the instrumentalness of the current track,842,9,310.0,516.0,41
291,make the bedroom fan turn,475,9,517.0,643.0,25
292,tasks from the last seven days from Wunderlist,350,9,644.0,900.0,51
