,command_name,command_id,pos_id,start_fr_id,end_fr_id,num_chars
746,the danceability of Rolling in the deep,442,1,1.0,211.0,39
747,price of Bitcoin,523,1,212.0,307.0,16
748,my linkedin profile,676,1,308.0,418.0,19
749,my calendar schedule,212,1,419.0,534.0,20
750,the loudness of the current song,153,1,535.0,710.0,32
751,best of youtube channels in youtube,295,1,711.0,901.0,35
752,play the playlist Favourite songs,1,2,1.0,181.0,33
753,loop the color in my kitchen light bulb,299,2,182.0,392.0,39
754,the direct messages i received on twitter,780,2,393.0,613.0,41
755,the number of steps from fitbit,100,2,614.0,784.0,31
756,latest slashdot news,1275,2,785.0,900.0,20
757,a random snail fact,705,3,1.0,109.0,19
758,log my weight on fitbit,596,3,110.0,238.0,23
759,how danceable is this song,495,3,239.0,382.0,26
760,star wars news,988,3,383.0,466.0,14
761,how positive is Despacito,1131,3,467.0,605.0,25
762,news from ABC,372,3,606.0,684.0,13
763,please turn on the fan,216,3,685.0,808.0,22
764,play David Bowie,1262,3,809.0,902.0,16
765,the instrumentalness of song Jingle Bells,1211,4,1.0,222.0,41
766,a random animal fact,222,4,223.0,339.0,20
767,a fact about snail,375,4,340.0,446.0,18
768,youtube channels with category DIY,830,4,447.0,633.0,34
769,the time signature,1261,4,634.0,740.0,18
770,play the next song on Spotify,313,4,741.0,902.0,29
771,wall street journal articles in the lifestyle section published in the last hour,433,5,1.0,407.0,80
772,tasks from Work list from the last ten days from Wunderlist,776,5,408.0,734.0,64
773,the temperature on my thermostat,179,5,735.0,901.0,32
774,loop the color in my light bulb,847,6,1.0,186.0,31
775,my instagram pictures that have the Normal filter,95,6,187.0,462.0,49
776,posts in the washington post politics blog,96,6,463.0,703.0,42
777,upload a mature picture to Imgure,927,6,704.0,899.0,33
778,articles in the washington post in section politics,629,7,1.0,278.0,51
779,tell my vacuum to start cleaning the house,206,7,279.0,511.0,42
780,add song Rolling in the deep to Sad songs,312,7,512.0,739.0,41
781,the BPM of the current track,257,7,740.0,902.0,28
782,completed tasks from To do list from the last ten days on Wunderlist,925,8,1.0,374.0,73
783,skip to thirty seconds,452,8,375.0,493.0,22
784,play the playlist Dance mood,891,8,494.0,642.0,28
785,order me a drip coffee,1260,8,643.0,761.0,22
786,play some music on Spotify,1145,8,762.0,900.0,26
787,my onedrive files modified today,88,9,1.0,181.0,32
788,a picture from curiosity rover,1080,9,182.0,352.0,30
789,my google drive files larger than five gigabytes,169,9,353.0,613.0,48
790,turn on shuffle,1107,9,614.0,709.0,15
791,how danceable is the current track,83,9,710.0,900.0,34
