,command_name,command_id,pos_id,start_fr_id,end_fr_id,num_chars
1459,set the volume of my LG tv to eighty,69,1,1.0,204.0,36
1460,an XKCD comic at random,831,1,205.0,343.0,23
1461,the temperature on my thermostat,179,1,344.0,527.0,32
1462,add Despacito to Sad songs,456,1,528.0,681.0,26
1463,help me turn off the dining room switch,296,1,682.0,900.0,39
1464,the blog world views of the Washington post,892,2,1.0,223.0,43
1465,order me an iced mocha,300,2,224.0,336.0,21
1466,youtube's paid channels,105,2,337.0,464.0,24
1467,CS two nine four S class slides,820,2,465.0,627.0,31
1468,add Rolling in the deep to Favourite songs on Spotify,1257,2,628.0,900.0,53
1469,enable my security camera,109,3,1.0,139.0,25
1470,turn my kitchen fan,633,3,140.0,248.0,19
1471,automotive youtube channels,24,3,249.0,397.0,27
1472,the blog the plum line of the washington post,772,3,398.0,636.0,45
1473,youtube channels with category causes,351,3,637.0,835.0,37
1474,a fake name,1096,3,836.0,904.0,11
1475,describe a picture,370,4,1.0,92.0,18
1476,youtube channels with category automotive,279,4,93.0,299.0,41
1477,articles on how to geek,467,4,300.0,416.0,23
1478,front page of huffington post,441,4,417.0,563.0,29
1479,bring in the shutters,75,4,564.0,670.0,21
1480,value in dollars of Bitcoin,1278,4,671.0,807.0,27
1481,posts on phdcomics,123,4,808.0,899.0,18
1482,shut off my LG tv,181,5,1.0,103.0,17
1483,images from Imgur User Submitted viral,450,5,104.0,311.0,38
1484,shuffle my Spotify,659,5,312.0,419.0,18
1485,articles in the new york times arts section,464,5,420.0,652.0,43
1486,add the album Meteora to my playlist Sad songs,1050,5,653.0,900.0,46
1487,add song Rolling in the deep to Sad songs,312,6,1.0,214.0,41
1488,hacker news front page,394,6,215.0,333.0,22
1489,my contact's info,52,6,334.0,427.0,17
1490,play my playlist Sad songs,954,6,428.0,566.0,26
1491,halt my oscillating entrance fan,530,6,567.0,735.0,32
1492,halt my oscillating bedroom fan,919,6,736.0,899.0,31
1493,close my shutters,29,7,1.0,120.0,17
1494,set the temperature between twenty three degrees and twenty five degrees on my thermostat,542,7,121.0,600.0,89
1495,some random trivia,1099,7,601.0,725.0,18
1496,switch off my kitchen switch,900,7,726.0,900.0,28
1497,the new york times front page,959,8,1.0,162.0,29
1498,power off the kitchen fan,419,8,163.0,304.0,25
1499,images from Imgur User Submitted,949,8,305.0,481.0,32
1500,articles on the mozilla blog,286,8,482.0,638.0,28
1501,add the album Abbey Road to my playlist Sad songs,735,8,639.0,900.0,49
1502,images from Imgur with more than five hundred points,1239,9,1.0,270.0,52
1503,the time signature,1261,9,271.0,370.0,18
1504,turn off shuffle,586,9,371.0,460.0,16
1505,request an uber,1075,9,461.0,550.0,16
1506,my google contacts,616,9,551.0,650.0,18
1507,phd comics,173,9,651.0,710.0,10
1508,I want to switch off the kitchen fan,472,9,711.0,900.0,36
