,command_name,command_id,pos_id,start_fr_id,end_fr_id,num_chars
1069,how dancey is the song Despacito,829,1,1.0,166.0,32
1070,washington post's wonkblog blog,709,1,167.0,332.0,32
1071,ten dog pictures,985,1,333.0,418.0,16
1072,how dancey is this song,460,1,419.0,539.0,23
1073,stop my bedroom fan from oscillating,343,1,540.0,725.0,36
1074,help me open the entrance shutters,901,1,726.0,901.0,34
1075,the time signature of song Jingle Bells,821,2,1.0,224.0,39
1076,wall street journal US business,844,2,225.0,408.0,31
1077,ask my vacuum to wait,1252,2,409.0,542.0,21
1078,paper in category Physics on arxiv,518,2,543.0,741.0,34
1079,put the entrance blinds up,15,2,742.0,900.0,26
1080,lifestyle washington post's articles,154,3,1.0,209.0,37
1081,paid channels in youtube,1101,3,210.0,353.0,24
1082,upload a picture to tumblr,1294,3,354.0,507.0,26
1083,channels in category comedy on youtube,494,3,508.0,721.0,38
1084,add song Despacito to Sad songs,859,3,722.0,900.0,31
1085,my google drive files that were created most recently,585,4,1.0,330.0,53
1086,a cat picture,592,4,331.0,460.0,13
1087,switch off my vacuum for me,1134,4,461.0,660.0,27
1088,the speechiness of the current song,788,4,661.0,900.0,35
1089,completed tasks from Work list from the last ten days on Wunderlist,451,5,1.0,361.0,72
1090,set me as away on slack,5,5,362.0,477.0,23
1091,interesting facts about the number seven,217,5,478.0,678.0,40
1092,lower the entrance curtains,288,5,679.0,814.0,27
1093,Wunderlist lists,605,5,815.0,900.0,17
1094,the state of my tesla car,356,6,1.0,141.0,26
1095,turn off my vacuum,1270,6,142.0,242.0,18
1096,some random trivia,1099,6,243.0,343.0,18
1097,music youtube channels,189,6,344.0,464.0,22
1098,order me a black caramel macchiato,124,6,465.0,645.0,34
1099,the latest posts in the reddit front page,502,6,646.0,861.0,41
1100,a joke,1293,6,862.0,902.0,6
1101,the arts section of the new york times,1295,7,1.0,219.0,38
1102,my twitter DMs,139,7,220.0,318.0,14
1103,please turn on the bedroom fan,1199,7,319.0,497.0,30
1104,the liveness of Rolling in the deep,82,7,498.0,701.0,35
1105,my three recent instagram pictures,793,7,702.0,900.0,34
1106,new york times articles published this week,395,8,1.0,216.0,43
1107,help me open the shutters,1273,8,217.0,342.0,25
1108,put the damper up,887,8,343.0,428.0,17
1109,start disco lights for my kitchen lights,579,8,429.0,629.0,40
1110,one Ethereum in dollars,224,8,630.0,735.0,21
1111,the new york times travel section,337,8,736.0,901.0,33
1112,NY times,527,9,1.0,46.0,8
1113,a math plot,1018,9,47.0,107.0,11
1114,posts in the washington post post partisan blog,1009,9,108.0,348.0,47
1115,add Despacito to Favourite songs on Spotify,1031,9,349.0,569.0,43
1116,set on the lights,932,9,570.0,660.0,17
1117,help me turn off my fan,328,9,661.0,781.0,23
1118,the energy of this song,280,9,782.0,902.0,23
