,command_name,command_id,pos_id,start_fr_id,end_fr_id,num_chars
585,latest popular science news,886,1,1.0,138.0,27
586,turn on my entrance switch for me,857,1,139.0,306.0,33
587,set me as not away on slack,630,1,307.0,444.0,27
588,latest posts in all my RSS subscriptions,463,1,445.0,647.0,40
589,youtube channels with category science,599,1,648.0,840.0,38
590,make a tweet,1079,1,841.0,903.0,12
591,channels in category recommended on youtube,734,2,1.0,229.0,43
592,go back,662,2,230.0,278.0,7
593,post a message on slack,1032,2,279.0,407.0,23
594,play some music on Spotify,1145,2,408.0,551.0,26
595,the instrumentalness of the current track,842,2,552.0,770.0,41
596,open my curtains for me,803,2,771.0,899.0,23
597,the valence of this track,292,3,1.0,143.0,25
598,film and entertainment channels in youtube,306,3,144.0,371.0,42
599,from tv youtube channels,855,3,372.0,509.0,24
600,my emails on gmail,649,3,510.0,617.0,18
601,analyze a sentence,520,3,618.0,725.0,18
602,the new york times world section,918,3,726.0,903.0,32
603,youtube channels with category automotive,279,4,1.0,208.0,41
604,completed tasks from Work list from the last seven days on Wunderlist,338,4,209.0,581.0,74
605,how dancey is the song Jingle Bells,517,4,582.0,759.0,35
606,phd comics,173,4,760.0,812.0,10
607,on the fan for me,716,4,813.0,900.0,17
608,my ten recent instagram pictures,1144,5,1.0,163.0,32
609,the step count from fitbit,937,5,164.0,296.0,26
610,post something on my linkedin,647,5,297.0,444.0,29
611,add this song to playlist Sad songs,580,5,445.0,622.0,35
612,the danceability of Despacito,713,5,623.0,770.0,29
613,add Despacito to Sad songs,456,5,771.0,903.0,26
614,turn on the light,532,6,1.0,108.0,17
615,put the entrance shades down,152,6,109.0,271.0,28
616,articles in the washington post in section national,1082,6,272.0,549.0,51
617,help me turn off the entrance switch,7,6,550.0,752.0,36
618,music channels in youtube,241,6,753.0,900.0,25
619,alert me by flashing the lights,1005,7,1.0,171.0,31
620,my pdf files in google drive,272,7,172.0,327.0,28
621,flip my kitchen switch off,40,7,328.0,473.0,26
622,open my entrance blinds for me,332,7,474.0,639.0,30
623,the upbeatness of this track,1061,7,640.0,795.0,28
624,update my linkedin,172,7,796.0,901.0,18
625,three pictures from curiosity rover,874,8,1.0,243.0,35
626,images from Imgur marked mature,763,8,244.0,466.0,31
627,the loudness of the current track,911,8,467.0,699.0,33
628,latest news by ars technica,550,8,700.0,902.0,27
629,completed tasks from Work list from the last three days on Wunderlist,426,9,1.0,382.0,74
630,all meme templates,902,9,383.0,484.0,18
631,a random picture of a dog,410,9,485.0,621.0,25
632,wall street journal opinions,1043,9,622.0,773.0,28
633,news on huffington post,61,9,774.0,900.0,23
