,command_name,command_id,pos_id,start_fr_id,end_fr_id,num_chars
888,play the songs Jingle Bells on Spotify,86,1,1.0,201.0,38
889,completed tasks from Homework list from the last seven days on Wunderlist,943,1,202.0,602.0,78
890,piled higher and deeper comics,862,1,603.0,763.0,30
891,on the kitchen fan for me,57,1,764.0,899.0,25
892,make the awnings extend,1138,2,1.0,125.0,23
893,my favorite songs,509,2,126.0,220.0,17
894,an XKCD comic at random,831,2,221.0,345.0,23
895,some gif from giphy,1128,2,346.0,450.0,19
896,CS two nine four W slides,1221,2,451.0,585.0,25
897,stop moving the bedroom fan,457,2,586.0,730.0,27
898,open the awning,1049,2,731.0,815.0,15
899,close the window,867,2,816.0,905.0,16
900,my starred google drive files,559,3,1.0,168.0,29
901,the positivity of this song,204,3,169.0,326.0,27
902,emails arrived yesterday,732,3,327.0,469.0,24
903,raise volume on my bluetooth speaker,883,3,470.0,672.0,36
904,the danceability of the song Jingle Bells,236,3,673.0,900.0,41
905,channels I am subscribed to on youtube,984,4,1.0,194.0,38
906,order me an iced flat white,567,4,195.0,328.0,26
907,my iCalendar events,1130,4,329.0,427.0,19
908,turn off the light,474,4,428.0,521.0,18
909,new york times articles published this week,395,4,522.0,740.0,43
910,pull the entrance curtains close,976,4,741.0,904.0,32
911,close my entrance shutters,112,5,1.0,131.0,26
912,hacker news front page,394,5,132.0,242.0,22
913,post something on tumblr,386,5,243.0,363.0,24
914,the three latest instagram pictures on my account,487,5,364.0,609.0,49
915,sports youtube channels,1223,5,610.0,725.0,23
916,close my damper,396,5,726.0,801.0,15
917,latest mashable news,348,5,802.0,902.0,20
918,gaming youtube channels,920,6,1.0,119.0,23
919,add a song to my playlist Favourite songs,493,6,120.0,328.0,41
920,turn on my bedroom switch for me,23,6,329.0,492.0,32
921,math facts about seven,541,6,493.0,606.0,22
922,articles in the new york times world section,156,6,607.0,830.0,44
923,a NASA picture,268,6,831.0,904.0,14
924,can you switch on my entrance fan,446,7,1.0,168.0,33
925,tasks from Homework list from the last three days from Wunderlist,1220,7,169.0,521.0,70
926,I want to switch off the fan,1277,7,522.0,664.0,28
927,posts in the washington post post partisan blog,1009,7,665.0,902.0,47
928,switch off my entrance switch,1266,8,1.0,164.0,29
929,NSFW images from Imgur,1103,8,165.0,293.0,22
930,tasks from Work list from the last three days from Wunderlist,1038,8,294.0,642.0,66
931,new howtogeek articles,558,8,643.0,771.0,22
932,washington post sports,317,8,772.0,900.0,22
933,halt my oscillating fan,1105,9,1.0,127.0,23
934,unmute my LG tv,117,9,128.0,214.0,15
935,cooking channels in youtube,281,9,215.0,361.0,27
936,stop my kitchen fan from oscillating,690,9,362.0,553.0,36
937,tweet a picture,613,9,554.0,640.0,15
938,news on gamespot,234,9,641.0,732.0,16
939,write to a new file in onedrive,845,9,733.0,899.0,31
