,command_name,command_id,pos_id,start_fr_id,end_fr_id,num_chars
1154,how dancey is the song Despacito,829,1,1.0,167.0,32
1155,the direct messages i received on twitter,780,1,168.0,379.0,41
1156,tech youtube channels,378,1,380.0,491.0,21
1157,the new york times front page,959,1,492.0,643.0,29
1158,add the album Abbey Road to my playlist Dance mood,868,1,644.0,900.0,50
1159,add song Despacito to my playlist Sad songs,798,2,1.0,239.0,43
1160,open my entrance curtains for me,1021,2,240.0,423.0,32
1161,the time signature of the current song,607,2,424.0,637.0,38
1162,the danceability of the song Rolling in the deep,890,2,638.0,901.0,48
1163,stop the kitchen fan from swinging,980,3,1.0,182.0,34
1164,play Despacito on Spotify,1014,3,183.0,319.0,25
1165,dictionary definitions,966,3,320.0,441.0,22
1166,set the volume of my LG tv to zero,103,3,442.0,623.0,34
1167,posts on phdcomics,123,3,624.0,725.0,18
1168,how upbeat is Rolling in the deep,377,3,726.0,902.0,33
1169,the arts section of the new york times,1295,4,1.0,225.0,38
1170,youtube's beauty and fashion channels,358,4,226.0,450.0,38
1171,the latest XKCD what if,1207,4,451.0,600.0,23
1172,post a picture on twitter,682,4,601.0,760.0,25
1173,search images on bing,58,4,761.0,900.0,21
1174,posts in the washington post morning mix blog,1291,5,1.0,247.0,45
1175,upload a picture to tumblr,1294,5,248.0,399.0,26
1176,my twitter messages,367,5,400.0,516.0,19
1177,washington post politics,720,5,517.0,658.0,24
1178,order me an iced caramel mocha,1264,5,659.0,825.0,29
1179,Steam price,1143,5,826.0,902.0,11
1180,please turn on the kitchen fan,231,6,1.0,157.0,30
1181,how dancey is this song,460,6,158.0,279.0,23
1182,add Despacito to my playlist Favourite songs,761,6,280.0,511.0,45
1183,turn shuffle off,730,6,512.0,598.0,16
1184,make the entrance fan swing,765,6,599.0,740.0,27
1185,the speechiness of Jingle Bells,782,6,741.0,902.0,31
1186,turn off the bedroom fan,148,7,1.0,125.0,24
1187,top stories on CNN news,1272,7,126.0,245.0,23
1188,new york times articles published this week,395,7,246.0,465.0,43
1189,photos on facebook,155,7,466.0,560.0,18
1190,TED talks,1072,7,561.0,610.0,9
1191,stories on macrumors,161,7,611.0,715.0,20
1192,retract the awnings,979,7,716.0,815.0,19
1193,turn off the fan,595,7,816.0,900.0,16
1194,power off the fan,219,8,1.0,96.0,17
1195,a giphy picture,545,8,97.0,182.0,15
1196,facts about the year twenty twenty,1238,8,183.0,363.0,34
1197,the tempo of song Despacito,651,8,364.0,509.0,27
1198,set my bluetooth speaker to eighty percents,35,8,510.0,700.0,36
1199,on the vacuum,1090,8,701.0,776.0,13
1200,value in usd of Bitcoin,1228,8,777.0,902.0,23
1201,wall street journal world news,975,9,1.0,190.0,30
1202,politics washington post's articles,704,9,191.0,410.0,36
1203,close my shutters,29,9,411.0,535.0,17
1204,turn off my vacuum,1270,9,536.0,665.0,18
1205,ABC news,566,9,666.0,745.0,8
1206,how dancey is Despacito,471,9,746.0,900.0,23
