,command_name,command_id,pos_id,start_fr_id,end_fr_id,num_chars
2060,articles in the new york times health section,554,1,1.0,247.0,45
2061,order me a black cappuccino,497,1,248.0,404.0,27
2062,washington post's capital weather gang blog,304,1,405.0,646.0,44
2063,music channels in youtube,241,1,647.0,793.0,25
2064,make the fan turn,815,1,794.0,900.0,17
2065,articles in the washington post in section opinions,623,2,1.0,272.0,51
2066,loop the color in my kitchen light bulb,299,2,273.0,484.0,39
2067,alert me by flashing the lights,1005,2,485.0,656.0,31
2068,play the song Despacito,55,2,657.0,788.0,23
2069,skip to ten seconds,1065,2,789.0,900.0,19
2070,recommended youtube channels,796,3,1.0,189.0,28
2071,the humidity reported by thermostat,388,3,190.0,413.0,35
2072,the tempo of song Rolling in the deep,656,3,414.0,647.0,37
2073,youtube channels with category automotive,279,3,648.0,901.0,41
2074,wall street journal articles in the opinions section published in the last hour,1042,4,1.0,399.0,79
2075,I want to switch off the fan,1277,4,400.0,543.0,28
2076,fortnite stats,118,4,544.0,622.0,15
2077,oscillate my entrance fan,711,4,623.0,751.0,25
2078,pause my Spotify,877,4,752.0,835.0,16
2079,engadget news,393,4,836.0,904.0,13
2080,the state of the bedroom motion sensor,894,5,1.0,192.0,38
2081,change the volume of my LG tv to zero,243,5,193.0,379.0,37
2082,please turn on the bedroom fan,1199,5,380.0,531.0,30
2083,a random name,751,5,532.0,598.0,13
2084,youtube's best of youtube channels,778,5,599.0,775.0,35
2085,raise the entrance damper,1102,5,776.0,902.0,25
2086,washington post's morning mix blog,1206,6,1.0,200.0,35
2087,my schedule on iCalendar,1157,6,201.0,345.0,24
2088,I want to switch off the bedroom fan,220,6,346.0,550.0,36
2089,play my playlist Sad songs,954,6,551.0,705.0,26
2090,the lexical analysis of a sentence,240,6,706.0,900.0,34
2091,set the low temperature to eighteen degrees on my thermostat and the high to twenty three degrees,503,7,1.0,491.0,97
2092,stop the fan from swinging,336,7,492.0,627.0,26
2093,price of Bitcoin,523,7,628.0,713.0,16
2094,turn on my dining room switch for me,1052,7,714.0,899.0,36
2095,enable my security camera,109,8,1.0,166.0,25
2096,causes channels in youtube,816,8,167.0,337.0,26
2097,my onedrive files in reverse alphabetical order,1286,8,338.0,613.0,47
2098,add song Despacito to my playlist Favourite songs,631,8,614.0,899.0,49
2099,wall street journal articles in the markets section,745,9,1.0,264.0,51
2100,stop the kitchen fan from turning,603,9,265.0,438.0,33
2101,create a playlist,384,9,439.0,532.0,17
2102,stop moving the kitchen fan,72,9,533.0,676.0,27
2103,NY times,527,9,677.0,725.0,8
2104,how danceable is the current track,83,9,726.0,904.0,34
