,command_name,command_id,pos_id,start_fr_id,end_fr_id,num_chars
2391,washington post's politics blog,1041,1,1.0,187.0,32
2392,set my thermostat to eighteen degrees,275,1,188.0,399.0,37
2393,make the entrance fan oscillate,80,1,400.0,581.0,31
2394,the new york times front page,959,1,582.0,753.0,29
2395,send a picture via email,873,1,754.0,900.0,24
2396,add Jingle Bells to Sad songs,825,2,1.0,172.0,29
2397,washington post's the plum line blog,233,2,173.0,384.0,37
2398,washington post's capital weather gang blog,304,2,385.0,631.0,44
2399,my lists from Wunderlist,968,2,632.0,783.0,25
2400,photos on facebook,155,2,784.0,900.0,18
2401,how dancey is the song Rolling in the deep,872,3,1.0,217.0,42
2402,some useless fact,1284,3,218.0,309.0,17
2403,the blog post partisan of the washington post,615,3,310.0,541.0,45
2404,the instrumentalness of Jingle Bells,46,3,542.0,728.0,36
2405,shut up my LG tv,910,3,729.0,815.0,16
2406,repeat this song,1148,3,816.0,902.0,16
2407,images from Imgur with more than thousand points,1182,4,1.0,283.0,48
2408,the danceability of Jingle Bells,1045,4,284.0,486.0,32
2409,a random animated gif,1066,4,487.0,634.0,21
2410,news on fortune,1046,4,635.0,752.0,15
2411,bring in the shutters,75,4,753.0,900.0,21
2412,set the temperature between eighteen degrees and twenty three degrees on my thermostat,1071,5,1.0,456.0,86
2413,increase volume on my speaker,92,5,457.0,627.0,29
2414,a translation to Russian,960,5,628.0,773.0,24
2415,stories on macrumors,161,5,774.0,899.0,20
2416,articles in the new york times,39,6,1.0,168.0,30
2417,the power state of the light bulb,531,6,169.0,351.0,33
2418,open my window for me,753,6,352.0,474.0,21
2419,add Rolling in the deep to my playlist Dance mood,906,6,475.0,742.0,50
2420,stop turning the bedroom fan,853,6,743.0,900.0,28
2421,set volume on my speaker to zero percent,1119,7,1.0,211.0,34
2422,the energy of level the current track,119,7,212.0,437.0,37
2423,tasks from Homework list on Wunderlist,750,7,438.0,668.0,38
2424,play something on my bluetooth speaker,950,7,669.0,899.0,38
2425,news from american broadcasting company,752,8,1.0,214.0,39
2426,youtube's DIY channels,1231,8,215.0,348.0,23
2427,posts in the washington post morning mix blog,1291,8,349.0,592.0,45
2428,is this song dancey,492,8,593.0,706.0,19
2429,play the songs Despacito on Spotify,1171,8,707.0,900.0,35
2430,washington post lifestyle,214,9,1.0,129.0,25
2431,order me an iced flat white,567,9,130.0,263.0,26
2432,a random horse fact,78,9,264.0,362.0,19
2433,wall street journal articles in the world news section published in the last hour,205,9,363.0,771.0,81
2434,raise the entrance damper,1102,9,772.0,900.0,25
