,command_name,command_id,pos_id,start_fr_id,end_fr_id,num_chars
382,the tempo of song Despacito,651,1,1.0,157.0,27
383,youtube channels with category science,599,1,158.0,369.0,38
384,set volume on my speaker to zero percent,1119,1,370.0,561.0,34
385,price of game on Steam,529,1,562.0,693.0,22
386,set volume on my speaker to hundred percents,671,1,694.0,900.0,37
387,add to playlist Dance mood,624,2,1.0,164.0,26
388,play an artist,795,2,165.0,268.0,14
389,stop the kitchen fan from swinging,980,2,269.0,472.0,34
390,CS two nine four W class slides,110,2,473.0,661.0,31
391,all meme templates,902,2,662.0,785.0,18
392,play my playlist,469,2,786.0,899.0,16
393,images from Imgur with more than thousand points,1182,3,1.0,243.0,48
394,add this song to playlist Dance mood,691,3,244.0,426.0,36
395,set the low temperature to twenty degrees on my thermostat and the high to twenty five degrees,1141,3,427.0,899.0,94
396,articles on nature issue,228,4,1.0,164.0,24
397,posts in the washington post wonkblog blog,965,4,165.0,418.0,42
398,the time signature of song Despacito,840,4,419.0,642.0,36
399,the speechiness of song Rolling in the deep,994,4,643.0,901.0,43
400,play Rolling in the deep on Spotify,194,5,1.0,305.0,35
401,shut off my LG tv,181,5,306.0,520.0,17
402,channels in category beauty and fashion on youtube,104,5,521.0,900.0,50
403,wall street journal articles in the opinions section published in the last hour,1042,6,1.0,428.0,79
404,open my entrance shades for me,459,6,429.0,611.0,30
405,mathematical trivia about seven,1027,6,612.0,799.0,31
406,open my blinds,611,6,800.0,902.0,14
407,the instrumentalness of Jingle Bells,46,7,1.0,185.0,36
408,wired top stories,648,7,186.0,275.0,17
409,the fitbit step counter,700,7,276.0,395.0,23
410,front page of hacker news,1158,7,396.0,525.0,25
411,make the kitchen fan swing,50,7,526.0,660.0,26
412,turn off my LG tv,681,7,661.0,750.0,17
413,add Jingle Bells to Dance mood,276,7,751.0,905.0,30
414,the speechiness of this song,238,8,1.0,161.0,28
415,the count of steps from fitbit,722,8,162.0,332.0,30
416,the energy of level the current track,119,8,333.0,538.0,37
417,turn on my LG tv,612,8,539.0,639.0,16
418,channels I follow on youtube,610,8,640.0,800.0,28
419,all my RSS feeds,333,8,801.0,901.0,16
420,set my bluetooth speaker to eighty percents,35,9,1.0,189.0,36
421,a picture from mars,608,9,190.0,293.0,19
422,my instagram pictures that have the Normal filter applied,37,9,294.0,587.0,57
423,name a baby,969,9,588.0,651.0,11
424,turn on my security camera,510,9,652.0,790.0,26
425,open my awning for me,174,9,791.0,904.0,21
