,command_name,command_id,pos_id,start_fr_id,end_fr_id,num_chars
341,completed tasks from Work list from the last three days on Wunderlist,426,1,1.0,398.0,74
342,help me turn off my entrance fan,490,1,399.0,586.0,32
343,I want to switch off the bedroom fan,220,1,587.0,794.0,36
344,close the awning,1048,1,795.0,902.0,16
345,my security camera live feed,955,2,1.0,164.0,28
346,play a playlist,59,2,165.0,263.0,15
347,tell my vacuum cleaner to stop,740,2,264.0,437.0,30
348,translate to English,87,2,438.0,561.0,20
349,set volume on my speaker to hundred percents,671,2,562.0,770.0,37
350,front page of huffpost,1251,2,771.0,904.0,22
351,the new york times travel section,337,3,1.0,179.0,33
352,a random cat fact,54,3,180.0,278.0,17
353,youtube channels with category from tv,481,3,279.0,482.0,38
354,upload a public picture to Imgur,754,3,483.0,656.0,32
355,latest techcrunch news,1112,3,657.0,780.0,22
356,set my speaker softer,171,3,781.0,899.0,21
357,have my security camera start recording,593,4,1.0,213.0,39
358,add Jingle Bells to my playlist Favourite songs,364,4,214.0,471.0,48
359,wall street journal articles in the US business section published in the last hour,427,4,472.0,899.0,82
360,set the temperature between twenty degrees and twenty five degrees on my thermostat,668,5,1.0,448.0,83
361,the list of all memes,90,5,449.0,586.0,21
362,the number of steps i took,539,5,587.0,749.0,26
363,turn off the kitchen fan,449,5,750.0,902.0,24
364,post something on my linkedin,647,6,1.0,154.0,29
365,turn off my fan,1198,6,155.0,238.0,15
366,order me an iced americano,570,6,239.0,372.0,25
367,my instagram pictures with filter Clarendon,621,6,373.0,596.0,43
368,start disco lights,318,6,597.0,695.0,18
369,a random poem,425,6,696.0,769.0,13
370,help me open the shutters,1273,6,770.0,903.0,25
371,the instrumentalness of the current song,1094,7,1.0,224.0,40
372,add a song to my playlist Dance mood,790,7,225.0,428.0,36
373,my instagram pictures that use filter Gingham,389,7,429.0,677.0,45
374,the travel section of the new york times,397,7,678.0,901.0,40
375,beauty and fashion youtube channels,1055,8,1.0,217.0,35
376,all meme templates,902,8,218.0,349.0,18
377,facts about pi,1241,8,350.0,461.0,14
378,can you switch on my fan,1140,8,462.0,623.0,24
379,raise the entrance damper,1102,8,624.0,790.0,25
380,a random giphy,170,8,791.0,902.0,14
381,my instagram pictures that have the Normal filter applied,37,9,1.0,291.0,57
382,turn on my switch for me,26,9,292.0,417.0,24
383,set my bluetooth speaker to eighty percents,35,9,418.0,603.0,36
384,set the volume of my LG tv to eighty,69,9,604.0,789.0,36
385,switch off the switch,719,9,790.0,900.0,21
